pollution	中古英语 pollucioun ← 中古法语 pollution ← 后古典拉丁语 pollūtiō（污染），源自 polluere（弄污）	harmful dirt or waste in air, water or land	污染	Air pollution rose sharply that winter.|New rules aim to cut pollution.	the state of having been made foul – 被弄污之后的状态				
pond	中古英语 pond／ponde ← 古英语 *pond（围合处），为 *pund 的变体	a small area of still water	池塘	Ducks swam across the small pond.|The pond froze over last January.	a small enclosed body of still water – 围出来的一小片静水				
popular	中古英语 populer ← 古法语 populaire ← 拉丁语 populāris，源自 populus（民众）	liked or used by many people	流行的/受欢迎的	That song became popular very quickly.|Cycling is popular in this city.	belonging to or favoured by the many – 属于众人或为众人所喜的	流行的：许多人都在用或在做的|受欢迎的：为众人所喜爱的			
population	借自晚期拉丁语 populatio（民众、群体）← 拉丁语 populus（民众）	all the people living in a place	人口	The population doubled within thirty years.|Half the population lives near the coast.	the whole body of people in a place – 一地全体居民				
porcelain	借自中古法语 porcelaine（宝螺；瓷）← 古意大利语 porcellana ← 意大利语 porcello（小猪）；瓷因形似宝螺壳得名	a hard white material used for fine cups and plates	瓷器	The shop sells hand-painted porcelain plates.|Porcelain chips easily if it falls.	a hard white clay fired thin – 烧得薄而白硬的陶				noun
portrait	中古法语 portraict，为 portraire（描画）过去分词的名词用法 ← 拉丁语 prōtrahere，由 prō-（向前）＋ trahere（拉）构成	a painting or photograph showing a person	肖像	A portrait of the founder hung there.|She painted his portrait in one afternoon.	features drawn forth onto a surface – 把面容拉到画面上定住				
portray	中古英语 portray ← 中古法语 portraire（描画）← 拉丁语 prōtrahere，由 prō-（向前）＋ trahere（拉）构成	to show or describe someone in a particular way	描绘/扮演	The novel portrays village life vividly.|He portrayed a young soldier on stage.	drawing someone forth in image or words – 用画面或言语把人拉出来呈现	描绘：用笔墨或言语呈现出来|扮演：以自身重现某个人物			
poster	由 post（张贴）＋ -er 构成；post 一支 ← 拉丁语 postis（柱、桩）	a large printed sheet put up on a wall	海报	A poster advertised the coming concert.|They pinned posters along the corridor.	a sheet put up on a post or wall – 贴在柱上或墙上的大张纸			/ˈpəʊstə/	
postman	由 post（邮政）＋ man 构成；post 一支 ← 中古法语 poste ← 意大利语 posta（驿站）	a person whose job is delivering letters	邮递员	The postman comes before nine each morning.|Our postman knows every house here.	the man who carries the post round – 挨户送邮件的人				
pot	中古英语 pot ← 古英语 pott 与古法语 pot（后者出法兰克语 *pott），同出原始日耳曼语 *puttaz	a deep round container used for cooking or holding things	锅/罐	She stirred the soup in a large pot.|Plant the seeds in a clay pot.	a deep round vessel – 一只深而圆的容器	锅：架在火上煮东西的器皿|罐：盛放东西的圆筒容器			
potato	借自西班牙语 patata ← 泰诺语 batata（甘薯）	a round starchy vegetable that grows underground	土豆	He peeled potatoes for the evening meal.|Potatoes grow well in this soil.	a starchy tuber dug from the ground – 从地里挖出的淀粉块茎				
poultry	中古英语 pultrie ← 古法语 pouleterie，源自 poulet（小鸡），为 poule（母鸡）的指小形 ← 拉丁语 pullus（雏）	birds such as hens and ducks kept for eggs and meat	家禽	The farm raises poultry and sheep.|Poultry prices fell after the harvest.	farm birds kept for eggs and meat – 为蛋和肉而养的家养禽鸟				
pound	中古英语 pound ← 古英语 pund（重量单位）← 拉丁语 pondō（按重量），源自 pondus（重量）——日耳曼语支的早期借入	a unit of weight or money, or to hit something repeatedly	磅/敲打	The parcel weighs about three pounds.|Waves pounded the rocks all night.	a fixed weight, and the beating that measures it – 定量的重，以及捶打这个动作	磅：固定的重量或货币单位|敲打：连续用力击打			noun / verb
poverty	中古英语 poverte ← 古法语 poverté ← 拉丁语 paupertās，由 pauper（贫穷）＋ -tas 构成	the state of being very poor	贫困	Many families still live in poverty.|The scheme aims to reduce poverty.	the state of having far too little – 所有太少的那种境况				
powder	中古英语 poudre ← 古法语 poudre ← 拉丁语 pulverem，为 pulvis（尘、粉）的宾格	a dry substance made of very fine loose grains	粉末	Mix the powder with warm water.|A fine powder covered the shelf.	matter broken down to fine dust – 被碎成细尘的物质				
prayer	中古英语 preiere ← 古法语 preiere ← 早期中世纪拉丁语 precāria，源自 prex／precem（祈求）	words spoken to a god, or the act of speaking them	祈祷	She said a short prayer before leaving.|The prayer lasted only a minute.	words put forward as an entreaty – 作为祈求说出的话			/preə/	
