tile	中古英语 tile ← 古英语 tiġele（瓦、砖）← 原始日耳曼语 *tigulǭ ← 拉丁语 tegula（瓦）← 原始印欧语 *(s)teg-（覆盖）	a thin flat piece of baked clay or stone used to cover a surface	瓷砖/瓦片	They laid white tiles in the bathroom.|A tile slipped off the roof.	a thin flat slab laid alongside others to cover a surface – 一片片挨着铺开，把表面盖住的薄板	瓷砖：铺墙铺地的那种|瓦片：盖屋顶的那种			
till	中古英语 til ← 北部古英语 til，与古诺尔斯语 til（到、直到）同出原始日耳曼语 *til（向、到）；并非 until 的缩写，反倒是 until 由它加前缀而来	up to the time that	直到/在…之前	We waited till the rain stopped.|The shop stays open till eleven.	marking the point in time where something stops – 标出一件事到哪一刻为止	直到：持续到那一刻|在…之前：从反面说同一条界，那之前一直如此			
tilt	中古英语 tilte ← 古英语 *tieltan（摇晃不稳），与形容词 tealt（不稳的）相关 ← 原始印欧语 *del-（摇、犹疑）	to move into a sloping position	倾斜/使歪/偏向	He tilted the jug to pour.|The whole table tilts to one side.	leaning off level so one end sits higher – 偏离水平，一端翘起来	倾斜：整体偏离水平|使歪：让它偏到一边去|偏向：把这份倾斜用到态度上，指偏袒一方			
timber	中古英语 tymber ← 古英语 timber ← 原始日耳曼语 *timrą（建材、房屋）← 原始印欧语 *dem-（造、建）；与德语 Zimmer（房间）同源	wood prepared for building or making things	原木/木料	The barn is built of oak timber.|They stacked the timber to dry.	wood cut and kept for building with – 锯好存着、专供营造用的木头	原木：锯下来还没细加工的整段|木料：加工好、备用于制作的那些木头			
time	中古英语 tyme ← 古英语 tīma（时候、时节）← 原始日耳曼语 *tīmô ← 原始印欧语 *deh₂y-（分开）；与 tide 同支，与拉丁语 tempus 无关	what is measured in hours, days, and years	时间/时候/次	We have plenty of time before the train.|I have seen it three times.	the stretch in which one thing follows another – 一件接一件发生所占的那段长度	时间：可以计量的那种延续|时候：其中某一个点|次：同一事发生的第几回，把延续切成段来数			
timely	中古英语 timely ← 古英语 tīmlīċe（及时地），即 time ＋ 形容词后缀 -ly	happening at just the right moment	及时的/适时的	Her timely warning saved the crop.|He made a timely exit before the argument.	arriving at the moment when it still helps – 赶在还来得及起作用的那一刻到	及时的：不迟，赶上了要紧的关口|适时的：时机选得正合适			
timid	源自中古法语 timide ← 拉丁语 timidus（畏怯的）← timeō（怕）	lacking courage, easily frightened	胆小的/羞怯的	The timid child hid behind her mother.|He gave a timid knock at the door.	holding back because fear comes first – 怕在前头，所以缩着不敢上	胆小的：遇事就怕，不敢动|羞怯的：怕的是人前露面，故显拘谨			
tin	中古英语 tin ← 古英语 tin ← 原始西日耳曼语 *tin ← 原始日耳曼语 *tiną（锡）	a soft silvery metal, or a sealed metal container for food	锡/罐头盒	The roof is covered with sheets of tin.|Open a tin of beans for lunch.	a soft light metal, and the sealed box made from it – 一种软而轻的金属，以及用它做的密封盒	锡：那种金属本身|罐头盒：用镀锡薄铁做的密封容器			
tiny	中古英语 tine／tyne（极小的）＋ -y，更早词源不明	extremely small	微小的/细小的	A tiny crack ran across the glass.|She found a tiny shell in the sand.	so small that it is easy to overlook – 小到很容易看漏	微小的：小得几乎不占分量|细小的：既小又细，多形容线状或颗状之物			
tip	中古英语 tip（末端），更早词源不明，或与 top 远亲；「小费」义另出，17 世纪始见	the pointed end of something, or a small extra payment	末梢/小费/提示	He touched the wire with the tip of a pencil.|She left a generous tip.	the very end of something, or a little extra passed over – 一件东西最末那一点，或额外递过去的一点	末梢：最末那一小段|小费：额外多给的一点钱|提示：额外给出的一点信息			noun / verb
tire	中古英语 tiren ← 古英语 tēorian（力竭、疲乏），更早词源不明；或出自原始西日耳曼语 *teuʀōn（停歇）	to make or become weak from effort	使疲倦/疲乏/厌倦	The long climb tired us all.|He never tires of telling that story.	using up strength until little is left – 把力气耗到剩得不多	使疲倦：让对方力气耗掉|疲乏：自己力气耗尽的那种状态|厌倦：耗掉的不是体力而是兴致			
tiresome	由 tire ＋ 形容词后缀 -some 构成；tire 一支 ← 古英语 tēorian（力竭）	making one feel impatient or worn out	令人厌烦的/累人的	His constant questions grew tiresome.|Filling in these forms is tiresome work.	going on until patience or strength runs out – 一直持续到人的耐性或力气耗光	令人厌烦的：耗掉的是耐性|累人的：耗掉的是体力			
tissue	中古英语 tissu ← 古法语 tissu（织成的），是 tistre（编织）的过去分词 ← 拉丁语 texō（织）	thin soft paper, or the material that living cells form in a body	组织/薄纸	She dabbed her eyes with a tissue.|The scan shows damaged tissue.	something woven fine and thin, whether of paper or of cells – 织得又薄又细的东西，纸的或细胞的	组织：生物体内同类细胞织成的那一层|薄纸：又软又薄、抽一张就用的那种纸			
title	中古英语 title ← 古英语 titul ← 拉丁语 titulus（题铭、名号）	the name of a book or film, or a word showing rank	题名/头衔/所有权	The title of the book is misleading.|She holds the title of chief engineer.	the name put at the head to say what or who this is – 摆在最前的那个名，说明这是什么或是谁	题名：书或影片开头那个名字|头衔：人名前后表明身份的那个称号|所有权：法律上写在名下的那份权利			
toast	中古英语 tost ← 动词 tosten ← 古法语 toster（烤、炙）← 晚期拉丁语 tostare ← 拉丁语 torreō（烘、烤）；「祝酒」义 1674 年始见	bread browned by heat, or words said before drinking together	吐司/烤面包/祝酒	He had toast and jam for breakfast.|They drank a toast to the couple.	bread browned by heat, and the words raised over a glass – 面包受热烤黄，以及举杯时说的那番话	吐司：切片烤过的面包|烤面包：把面包烤黄这个做法及成品|祝酒：举杯前说的那番话，旧时杯中放烤面包片增味，故得此名			
tobacco	1588 年始见，借自西班牙语 tabaco，或出自阿拉伯语 tubbaq，或出自加勒比土语（如 tabago，指吸烟的管子）	the dried leaves used in cigarettes and pipes	烟草/烟叶	He rolled tobacco into a thin paper.|The shop no longer sells tobacco.	dried leaves prepared to be smoked – 晾干后备着吸用的那种叶子	烟草：这种作物及其制品的通称|烟叶：具体那些晾好的叶片			
today	中古英语 today ← 古英语 tō dæġe（在这一日），即 to ＋ day	on this present day, or at the present period	今天/如今	I have three lessons today.|Today most people carry a phone.	the day one is now in – 说话时正处在的这一天	今天：眼下这一日|如今：把这一天放宽成当今这个时代			
toe	中古英语 to ← 古英语 tā ← 原始日耳曼语 *taihwǭ ← 原始印欧语 *deyḱ-（指出）	one of the five parts at the end of the foot	脚趾/足尖	He stubbed his toe on the step.|She stood on her toes to reach it.	one of the five short parts at the front of the foot – 脚前端那五个小节中的一个	脚趾：脚前端那几节的通称|足尖：整只脚最前那一处			
