# chunk82 补词 15 族。族头判错三处：arbitrary 实为 baetere（改日耳曼型）；assess/obsession/session 实为 sedere（改挂库中已有 sedere 根）。move 按 mov 补词写，理由见 origin 与回报。
W	indication	noun	/ˌɪndɪˈkeɪʃn/	dict	in-（朝着）+ dic（dicare 宣示，与 dicere 说本是一词）+ -ation（名词）→ 朝那处指出来说给人听	拉丁语 indicatio ← indicare（指出、示明）：in（朝着）+ dicare（宣示）——dicare 与 dicere（说）原为同一词，后分担词义	a sign or piece of evidence that something is true or likely	天还亮着，路上的人却都开始收摊，风里已经有股土腥味	迹象/表明/指示	There is no indication that he will resign.|Sweating can be an indication of fever.	pointing at a thing so others can read it – 朝那处一指，旁人就看明白了	迹象：不用言明，指一指就懂的那点苗头|表明：把情形指出来说清|指示：仪表刻度也这么指出来给人看		
W	indicative	adjective	/ɪnˈdɪkətɪv/	dict	in-（朝着）+ dic（dicare 宣示）+ -ative（…的）→ 能把那处指出来的	拉丁语 indicativus ← indicare（指出）：in（朝着）+ dicare（宣示）	serving as a sign of something, or the verb mood used for plain statements	桌上那杯茶只剩半口，杯壁还温着，人应该没走远	表明的/象征的/陈述语气的	High fever is indicative of infection.|The verb here is in the indicative mood.	acting as a finger pointed at something – 本身就是指向那处的一根手指	表明的：它一出现就把那件事指出来|象征的：不直说，靠指的方式让人领会|陈述语气的：语法里平铺直陈的那一式，与虚拟相对		be indicative of sth —— 表明、说明某事，介词固定用 of，且几乎只作表语
W	facilitate	verb	/fəˈsɪlɪteɪt/	fac	facil（facilis 易做的 ← facere 做）+ -itate（使…）→ 让这件事做起来变容易	法语 faciliter ← 拉丁语 facilis（易做的）← facere（做、造）	to make an action or process easier	他把挡在过道的箱子挪开，后面推车的人一路顺畅地走了过去	促进/使便利	Good roads facilitate trade between the towns.|The teacher facilitated the group discussion.	clearing the way so a thing goes easily – 把路上的绊子挪开，事情就顺了	促进：路一顺，事情自己往前走得快|使便利：为的是省力，不是替人把事做完		facilitate sth —— 及物，直接接名词，不接 to do，也不说 facilitate sb to do sth|facilitate the process/discussion —— 促进过程、主持讨论，常见宾语是过程类名词
W	facility	noun	/fəˈsɪləti/	fac	facil（facilis 易做的 ← facere 做）+ -ity（名词）→ 做起来容易这件事，及为省力而备下的场所器具	古法语 facilité ← 拉丁语 facilitas（容易、流畅）← facilis（易做的）← facere（做、造）	a place or equipment provided for a purpose, or ease in doing something	学校后院新盖了一排房子，里头摆着球台淋浴和更衣柜，用的人不必再跑远路	设施/场所/才能	The school has excellent sports facilities.|She has a facility for languages.	what is put there to make a thing easy to do – 为让事情好办而备下的东西	设施：备下的房子器具，多用复数|场所：整片地方连着里头的家伙什|才能：人身上那份做起来毫不费力的本事		
W	deviate	verb	/ˈdiːvieɪt/	via	de-（离开）+ via（路）+ -ate（动词）→ 从原来那条路上岔出去	晚期拉丁语 deviare（偏离正路）：de（离开）+ via（路）	to move away from an expected course or standard	车队一直沿着主路走，最后一辆在岔口拐了出去，车灯很快没入田埂	偏离/背离	The plane deviated from its usual route.|He never deviates from the rules.	stepping off the road you were on – 从脚下那条路上岔出去	偏离：路线角度上的岔开|背离：规矩常轨也这么被岔开，说的是人不照着走		deviate from sth —— 偏离某事，介词固定用 from，几乎不接别的|a deviation from the norm/standard —— 对常规的偏离，名词形式同样配 from
W	trivial	adjective	/ˈtrɪviəl/	via	tri-（三）+ vi（via 路）+ -al（…的）→ 三条路交汇的那个口子，人人都打那儿过 → 谁都见惯的	拉丁语 trivialis（街头巷尾的、常见的）← trivium（三条路交汇之处）：tres（三）+ via（路）——三岔口是众人必经的公共场所，凡公共的便人人见惯，见惯的就不值一提	of little value or importance, not worth attention	三条巷子并到一处，卖菜的挑担的整日从这儿过，谁也不多看一眼	琐碎的/不重要的/平庸的	Don't waste time on trivial details.|The sum involved was trivial.	so public that everyone has seen it and no one looks twice – 人人都打那儿过，见惯了便不再多看	琐碎的：满地都是的那种小事，随处可捡|不重要的：既然处处都有，缺一件也不打紧|平庸的：人也这样，随处可见的那一类，没什么出奇	三岔口是众人必经处，凡众人都见过的便不稀奇，不稀奇便不值一提	
W	precision	noun	/prɪˈsɪʒn/	caedere	pre-（预先）+ cis（caedere 切）+ -ion（名词）→ 预先切定，多的那截都削掉，只留正好那么多	拉丁语 praecisio（切掉）← praecidere（切去、削短）：prae（预先）+ caedere（切、砍）；1630 年代先指思想上「削去枝节」，1740 年才作准确讲	the quality of being exact, with no error or waste	车床上一刀过去，铁屑落尽，卡尺量三遍都是同一个数	精确/精密/严谨	The parts are made with great precision.|He described the scene with precision.	cutting away everything past the mark – 把超出那条线的都削掉，剩下的分毫不差	精确：削到那条线上，不多不少|精密：器物加工上的那份分毫不差|严谨：说话行文也这么削掉枝节，只留该有的		
W	succeed	verb	/səkˈsiːd/	ced	suc-（sub- 紧接着）+ ceed（cedere 行走）→ 紧跟在前面那人后头走上去	拉丁语 succedere（跟上、接替，字面「走到下面再往上」）：sub（紧接、自下）+ cedere（行走、让出）	to achieve what you aimed at, or to take over a position after someone	前一个人从梯子上下来，他抬脚踩上同一级横木，一路往上	成功/继任/接续	She succeeded in passing the exam.|He succeeded his father as chairman.	stepping up right behind the one ahead of you – 紧跟着前面那人的脚印往上走	成功：一步紧接一步走到了终点|继任：前人让出位置，后人紧接着坐上去|接续：事物一件紧跟一件，排着往下走		succeed in doing sth —— 成功做到某事，介词 in 后只接 doing，不接 to do|succeed sb (as sth) —— 接替某人的职位，此时及物，不加介词|succeed to sth —— 继承王位或爵位，to 后接头衔而非人
W	differentiate	verb	/ˌdɪfəˈrenʃieɪt/	ferre	dif-（分开）+ fer（ferre 带）+ -entiate（使成…）→ 各自带向不同方向，两样东西的分别就显出来了	中世纪拉丁语 differentiatus ← 拉丁语 differentia（差别）← differre（分开带走）：dis（分开）+ ferre（带、拿去）	to see or show the difference between things	两只鸡蛋摆在灯前，他把其中一只转了半圈，壳上那道细纹才显出来	区分/区别/使有差异	Can you differentiate between the two samples?|Good service differentiates their shop from others.	carrying two things apart until the gap shows – 把两样各自带开，缝就露出来了	区分：人能看出两者不同|区别：说出或标出那点不同，让别人也看见|使有差异：主动把自家的做得不一样，从别人当中分出来		differentiate between A and B —— 区分两者，between…and 成对出现|differentiate A from B —— 把 A 与 B 区别开，from 指被分离的那一方
W	exhibition	noun	/ˌeksɪˈbɪʃn/	habere	ex-（向外）+ hibit（habere 持有）+ -ion（名词）→ 把攥在手里的东西拿出来给人看的那一场	古法语 exhibicion ← 拉丁语 exhibitio（呈现、展出）← exhibere（拿出、呈现）：ex（向外）+ habere（持有、拿住）	a public showing of objects, or an act of displaying something	玻璃柜一排排立在长厅里，每只柜前都停着人，弯腰去看柜底那张小卡片	展览/展览会/表现	The museum opened a new exhibition of Roman coins.|His exhibition of temper shocked everyone.	opening your hand so others may look at what you held – 把攥着的东西摊开给人看	展览：把收着的东西拿出来陈在众人眼前|展览会：连着场地那一整场活动|表现：脾气本事也这么被摊出来给人看见，多含贬义		
W	minute	noun / adjective	/ˈmɪnɪt (n.) · maɪˈnjuːt (adj.)/	minus-less	minut（minutus 被弄小的 ← minuere 使变小）→ 从整块上切下来的一小份 → 一小时被切成的那六十份	拉丁语 minuta（一小份）← minutus（minuere「使变小」的过去分词）；托勒密把圆周与时辰的六十分之一叫 pars minuta prima（第一小份），故有此义。minuere 与 minus / minor 同出原始印欧语 *mei-（小），是同支旁亲	a sixtieth part of an hour, or extremely small in size	钟面上那圈细刻度，六十道匀匀分完一整圈，指针每跳一格只走过一道	分钟/一会儿/微小的/详尽的	I will be ready in five minutes.|She examined the cloth in minute detail.	one of the small parts a whole has been cut into – 整块被切开后的其中一小份	分钟：整个时辰被切成六十份，取其一|一会儿：口语里不较真，只表很短一段|微小的：形容词一支，读音重音后移，指小得不起眼|详尽的：小到连细处都不放过，故指细致周密	整体被切成很小的份，一份是计时单位，形容词那一支说的是小本身	
W	move	verb / noun	/muːv/	mov	mov 是这一族的光杆词干，别的成员都在它前头加了词缀（re- 挪走、pro- 往前推、e- 心里被触动）；过去分词 motus 派出 mot 一支，故 motion / motor / momentum 与它同族	古法语 movoir、英法语 mover ← 拉丁语 movere（移动、推动），过去分词 motus；13 世纪末入英语，是拉丁借词而非日耳曼本土词	to change position, or to cause a change of position or feeling	推车原本停在坡顶不动，他手掌一按，轮子吱一声开始往下滚	移动/搬家/感动/行动	Please move your car from the entrance.|Her story moved us all to tears.	the bare stem of the family: to make something leave the spot it sits on – 这一族的光杆词干：让东西离开它待着的那一处	移动：位置从这儿换到那儿|搬家：整个家当连人一起换地方|感动：心也能被推一下，情绪起了位移|行动：棋子走一步，事情走一步，都是这一推	光杆词干，前头加词缀就派出这一族；过去分词那一支拼成 mot，所以带 mot 的同族词也归这里	move on (to sth) —— 换到下一件事或下一处，on 是往前挪一格，接续话题时用 to|move in / move out —— 搬入、搬出，说的是住处|be moved by sth —— 被某事触动，此义常用被动|make a move —— 采取行动，也指动身告辞，名词用法带 a
W	orientation	noun	/ˌɔːriənˈteɪʃn/	origo	orient（oriens 日头正升起的那一边 ← oriri 升起）+ -ation（名词）→ 拿日出那一边当准头，把自己摆正	法语 orientation ← orienter ← orient（东方）← 拉丁语 oriens（oriri「升起」的现在分词：日出之处）——旧时教堂与地图都以日出那一边定基准	the act of finding your position, or the direction of your interests and attitudes	新来的人捧着地图在楼道里转了两圈，才把纸上的箭头和脚下的走向对上	定位/方向/入职培训/取向	The compass helps with orientation in the woods.|New staff attend a week of orientation.	turning yourself until you line up with a known bearing – 转到与那个已知的准头对上为止	定位：把自己摆正，弄清身在何处|方向：摆正之后所朝的那一边|入职培训：新人也要这么被摆正一回，认清门路|取向：兴趣立场朝哪边，也是这么个朝向	拿日出那一边当准头，先摆正自己，再说所朝的是哪边	
W	accountant	noun	/əˈkaʊntənt/	putare	ac-（ad- 去）+ count（computare 合算 ← com＋putare 清点）+ -ant（做事的人）→ 专管把数目一笔笔点清的人	古法语 acontant（aconter 的现在分词）← aconter（清点、报账）：a（去，← ad）+ conter ← 拉丁语 computare（合起来算）← com＋putare（清点、估算）	a person whose job is keeping and checking financial records	他把一叠单据摊在灯下，手指顺着每一行往下压，另一只手在纸上记下数	会计/会计师	The accountant found an error in the books.|She trained as a chartered accountant.	the person who reckons every item up – 专管把每一笔点算清楚的人	会计：做这活儿的人，一笔笔点清|会计师：考出资格、可对外担责的那一层		
W	evidence	noun	/ˈevɪdəns/	vid	e-（ex- 向外）+ vid（videre 看）+ -ence（名词）→ 明摆在外、一看就见的那些东西	拉丁语 evidentia（明白、显然）← evidens（明显的）← e（向外）＋videre（看）	the facts or signs that make you believe something is true	泥地上留着一行湿脚印，从后门一直通到院墙根下	证据/证明/迹象	The police found no evidence of a break-in.|There is growing evidence that the drug works.	what lies out in the open for anyone to see – 摆在明面上，谁看都看得见的那些	证据：能让人看见事实的那些东西|证明：把那些东西摆出来这件事|迹象：还不成定论，但已经露在外头能看见		
W	arbitrary	adjective	/ˈɑːbɪtrəri/			拉丁语 arbitrarius（凭裁断的、不由定法管的）← arbiter（仲裁人，字面「走到场的人」）← ad（去）+ baetere（走，此词自身词源不明）；baetere 与 ire（行走）并非同源，本项目未为其建根，故不计入 ire 族	based on someone's own wish or whim rather than on rule or reason	名单是他一个人在办公室里划的，没依据任何一条成文的标准	任意的/武断的/专断的	The choice of colour was completely arbitrary.|He ruled by arbitrary decrees for ten years.	settled by one person's will instead of by a rule – 由某人一句话定下，而不是照着规矩定	任意的：怎么定都行，没有非如此不可的理由|武断的：下判断时不看证据，只凭自己想|专断的：掌权者照自己意思办，不受法度约束		
