W	oval	adjective / noun	/ˈəʊvl/			中世纪拉丁语 ovalis（蛋形的）← 拉丁语 ovum（蛋）；拉丁 ovum 一支在词表内只此一词	shaped like an egg	桌上的镜子一头略宽一头略窄，边缘没有一处是直的	椭圆形的/椭圆形	The table has an oval top.|She drew an oval on the paper.	egg-shaped outline – 蛋那样的轮廓	椭圆形的：形状像蛋，两头圆而不等宽|椭圆形：同一形状当名词说	
W	oven	noun	/ˈʌvn/			古英语 ofen（炉、窑）← 原始日耳曼语 *ufnaz（炉）	an enclosed space that is heated for cooking or baking	铁门一拉开，热气糊在脸上，里头铁盘边的面团正鼓起来	烤箱/炉	She put the bread in the oven.|The oven takes ten minutes to heat.	a closed hot box for cooking – 关起门来烘东西的热腔	烤箱：厨房里用来烘食物的那种|炉：同一个封闭加热的腔子，说法更宽	
W	overnight	adverb / adjective	/ˌəʊvəˈnaɪt/			中古英语 over（越过）+ night（夜），本义「跨过一整夜」	during or for the whole night, or very suddenly	前一天晚上还只是块空地，早上过去已经立起了围栏	一夜之间/通宵的	The whole field turned white overnight.|They drove overnight to reach the coast.	across one whole night – 从入夜到天亮这一整段	一夜之间：变化快到只隔一晚|通宵的：整夜不断，着眼于持续	
W	owe	verb	/əʊ/			古英语 āgan（拥有、该当）← 原始日耳曼语 *aiganan（占有）；「该还」之义由「手里持着他人之物」而来	to be under an obligation to pay or repay something	抽屉里压着一张手写的条子，上面数目还没划掉	欠/归功于	I still owe him fifty pounds.|She owes her success to hard work.	holding what belongs to another – 手里的东西本该归还别人	欠：钱或物暂在自己手里，该交出去|归功于：把成绩算作别人给的，同一份该归还	
W	owing	adjective	/ˈəʊɪŋ/			owe（古英语 āgan 拥有、该当）的现在分词转作形容词，常见于 owing to（由于）	still to be paid, or used in owing to to mean because of	账单最下面一行数字用红笔圈着，日期已经过去两周	未付的/由于	There is still money owing on the car.|The match was cancelled owing to rain.	still to be handed over – 该给的还没给出去	未付的：钱还挂在账上|由于：owing to 里把后面的事当成该记在它头上的来源	
W	owl	noun	/aʊl/			古英语 ūle ← 原始日耳曼语 *uwwalō，拟其叫声而来	a bird of prey that hunts at night and has large forward-facing eyes	天黑后树杈上一团灰影不动，两只圆眼睛跟着人转	猫头鹰	An owl called from the tall trees.|Owls hunt mice after dark.	round-eyed night hunter – 夜里睁着圆眼捕食的鸟	猫头鹰：夜行、面盘扁平、双眼正对前方的那种鸟	
W	owner	noun	/ˈəʊnə/			own（古英语 āgen 自己的，由 āgan 拥有而来）加 -er，指持有其物的人	the person to whom something belongs	车被拖走那天，来签字的人从口袋里摸出一串钥匙	主人/所有者	The owner of the shop lives upstairs.|Police returned the bag to its owner.	the one a thing belongs to – 东西归在谁名下	主人：日常说法，人或动物的归属者|所有者：偏正式，强调法律上的归属	
W	ownership	noun	/ˈəʊnəʃɪp/			owner（← 古英语 āgan 拥有）加 -ship 表状态，指归谁所有这一身份	the state of owning something, or the right to own it	房产证从抽屉取出来，名字那一栏和签合同的人对上了	所有权/所有制	Ownership of the land is still disputed.|The company changed ownership last year.	the state of a thing belonging to someone – 东西归在某人名下这件事	所有权：某物归谁的那份权利|所有制：一个社会里财产归属的整套安排	
W	ox	noun	/ɒks/			古英语 oxa ← 原始日耳曼语 *uhsōn；复数 oxen 保留了古复数形式	a large domesticated bull kept for pulling loads	犁绳绷紧，那头畜生一步一顿地往前拽，鼻孔喷白气	牛/公牛	Two oxen pulled the heavy cart.|The ox stood still in the field.	a heavy beast yoked to pull – 套上轭拉重物的大畜	牛：泛指这类大型役用家畜|公牛：特指用来拉犁的去势雄牛	
W	oxygen	noun	/ˈɒksɪdʒən/			法语 oxygène ← 希腊语 oxys（酸的、尖的）+ -genes（生成的）；命名时误以为它是一切酸的成因，oxys 一支在词表内只此一词	a colourless gas that living things need in order to breathe	病床边的塑料管接上鼻子，瓶里的水一串串冒泡	氧/氧气	Fish take oxygen from the water.|The climbers carried oxygen to the summit.	the gas breathing depends on – 呼吸靠它的那种气体	氧：作为元素的名称|氧气：作为可吸入气体的那一份	
W	ozone	noun	/ˈəʊzəʊn/			德语 Ozon ← 希腊语 ozein（发出气味），因其气味刺鼻而得名	a form of oxygen with a sharp smell, found high in the atmosphere	雷雨刚过，空气里一股刺鼻的清味，像通电的机器旁边	臭氧	The ozone layer blocks harmful rays.|Lightning leaves a faint smell of ozone.	sharp-smelling form of oxygen – 带刺鼻气味的那种氧	臭氧：因气味得名、在高空成层的那种氧	
W	pack	noun / verb	/pæk/			中古荷兰语与中古低地德语 pak（包、捆），十三世纪随羊毛贸易入英语	to put things into a container, or a bundle of things	衣服一件件压进箱子，膝盖顶着盖子才扣上锁扣	打包/包裹/一群	She packed her clothes into one bag.|He carried a heavy pack uphill.	things pressed together into one bundle – 压紧成一捆的一堆东西	打包：把东西压进容器里|包裹：压成一捆之后的那个东西|一群：同类紧挨在一处，如狼群或一叠纸牌	
W	package	noun / verb	/ˈpækɪdʒ/			pack（中古低地德语 pak 包、捆）加 -age 构成，指包好的一件	something wrapped or boxed up for carrying or selling	门口台阶上一个方纸盒，胶带缠了三道，边角被雨打湿	包裹/套餐	A package arrived for you this morning.|They sell it as a holiday package.	one wrapped-up unit – 裹成一件的东西	包裹：裹好待运的那一件|套餐：把几项合成一件来卖，沿用裹成一件的说法	
W	packet	noun	/ˈpækɪt/			pack（中古低地德语 pak 包、捆）加指小后缀 -et，本义「小包」	a small paper or plastic container holding goods	超市货架上一排巧克力，每份用薄纸裹着，捏一下发脆响	小包/小袋	He opened a packet of biscuits.|She bought two packets of seeds.	a small wrapped bundle – 裹起来的小小一份	小包：分量小的一裹|小袋：同样的小份，容器是袋	
W	pad	noun / verb	/pæd/			十六世纪见于英语，先指铺卧的软草垫，更早词源不明，或与低地德语表脚掌肉垫的 pad 有关	a thick soft piece of material used for protection or for absorbing	膝盖底下塞了一块厚软的东西，跪在瓷砖上不再硌得慌	垫子/衬垫/本子	She knelt on a soft pad.|He wrote the number on a pad.	a soft thick piece laid between – 夹在中间那一块厚软东西	垫子：铺着让人或物不硌的那块|衬垫：塞在里层用来护住的同类|本子：一叠纸压成一块，形似厚垫，故也这么叫	
W	pail	noun	/peɪl/			中古英语 payle，或来自古法语 paele（浅锅），也可能与古英语量器 pægel 有关，更早词源不明	a round open container with a handle for carrying liquids	井边一个铁皮容器，提梁磨得发亮，底上一圈水锈	桶/提桶	She filled the pail at the well.|He carried two pails of milk.	an open vessel with a handle – 带提梁的敞口容器	桶：装水或奶的敞口容器|提桶：强调有提梁、可以拎着走	
W	pale	adjective	/peɪl/			古法语 pale ← 拉丁语 pallidus（发白的）← pallere（失色）；拉丁 pallere 一支在词表内只此一词	light in colour, or lacking healthy colour in the face	他从楼里出来，脸上一层灰白，嘴唇几乎和皮肤一个色	苍白的/浅色的	She looked pale after the long flight.|The walls are a pale blue.	colour thinned towards white – 颜色淡到近乎发白	苍白的：脸上血色退掉|浅色的：颜色本身调得淡	
W	palm	noun	/pɑːm/			拉丁语 palma（手掌；棕榈叶因形如张开的手同用此词），手掌一义经古法语 paume 入英语；拉丁 palma 一支在词表内只此一词	the inner surface of the hand, or a tropical tree with large spreading leaves	摊开五指，那一片有纹路的软面朝上，硬币放上去不滑	手掌/棕榈树	He held the coin in his palm.|Tall palms lined the sandy road.	the open inner face of the hand – 张开手时朝上那一面	手掌：手心那一片|棕榈树：叶子张开如手的热带树，因形得名	
W	pan	noun	/pæn/			古英语 panne（浅锅）← 原始西日耳曼语 *panna（锅）	a shallow metal container used for cooking	灶上一件浅浅的铁器，油热了冒烟，蛋一下去边缘就翘起	平底锅/盘	Heat the oil in a large pan.|She washed the pans after dinner.	a shallow open cooking vessel – 敞口而浅的炊具	平底锅：底平、用来煎炒的那种|盘：同样浅而敞的容器，不限于炊事	
W	panda	noun	/ˈpændə/			经法语借自尼泊尔语，原指小熊猫，十九世纪后转指产于中国的大者	a large black and white bear-like animal from China	竹林里一团黑白的东西背靠石头坐着，两只前掌捧着竹枝啃	熊猫	The panda ate bamboo all afternoon.|Pandas live in the mountains of China.	black and white bamboo eater – 黑白相间、以竹为食的兽	熊猫：产于中国、黑白分明、专吃竹子的那种大型动物	
W	panel	noun	/ˈpænl/			古法语 panel（一块布、一块板）← 通俗拉丁语 pannellus ← 拉丁语 pannus（布片）；拉丁 pannus 一支在词表内只此一词	a flat piece set into a surface, or a small group of people chosen to judge or discuss	门上嵌着四块方形木片，摸过去比周围低一层	面板/嵌板/专门小组	The control panel has six switches.|A panel of judges scored each entry.	one flat piece set into a whole – 嵌进整体的一块平片	面板：仪器正面那块平片，上头排着开关|嵌板：门墙上嵌进去的木片或布片|专门小组：几个人合成一块共同评议，由一块引申	
W	panic	noun / verb	/ˈpænɪk/			法语 panique ← 希腊语 panikos（属于牧神 Pan 的），古人以为荒野中突起的惊惧由他引起	a sudden strong feeling of fear that stops clear thinking	剧院灯一黑，人全朝一个门涌，椅子被撞得往后翻	恐慌/惊慌	A wave of panic swept the crowd.|Do not panic if the lights go out.	sudden fear that scatters reason – 突起的惧意把人冲乱	恐慌：人群或市场里突起的失措|惊慌：个人一时的慌乱	
W	pants	noun	/pænts/			pantaloons 的缩略，源自意大利即兴喜剧人物 Pantalone 所穿的长筒裤，十九世纪美国英语定型	a garment covering the legs, or underwear in British use	晾衣绳上挂着两条腿形的布筒，腰头别着夹子	长裤/内裤	He wore black pants and a white shirt.|These pants are too tight for me.	a two-legged garment for the lower body – 下身两个筒子的衣物	长裤：美式英语里指外穿的那件|内裤：英式英语里指贴身穿的那件	
W	paper	noun	/ˈpeɪpə/			古法语 papier ← 拉丁语 papyrus ← 希腊语 papyros（纸莎草），古时取其茎髓制书写材料	a thin flat material made from pulp, used for writing on	一张薄薄的白片子在灯下有点透，笔尖压过去留下一道印	纸/报纸/论文/试卷	She wrote the address on a paper.|He reads the paper every morning.	thin flat sheet for writing – 用来写字的薄平片	纸：材料本身|报纸：印在纸上按日发行的那一份|论文：写在纸上提交的研究文字|试卷：印着题目、要填答案的那一张	
