shoulder	古英语 sċuldor ← 原始西日耳曼语 *skuldru，更早词源未定	the joint where the arm meets the body	肩/肩部	She tapped him on the shoulder.|He carried the sack on one shoulder.	where the arm joins the trunk – 手臂与躯干相接之处	肩：上臂与躯干连接的部位|肩部：该部位所在的一带			
shout	中古英语 shouten，更早词源不明；或与 shoot 有关，或出古诺尔斯语 skúta（讥斥）	to say something very loudly	呼喊/大叫	He shouted across the crowded room.|A shout came from the yard.	sending the voice out with force – 用力把声音送出去	呼喊：放开嗓子叫|大叫：高声叫出			verb / noun
shove	古英语 sċūfan ← 原始西日耳曼语 *skeuban ← 原始日耳曼语 *skeubaną	to push someone or something roughly	推搡/挤	He shoved the door with his shoulder.|Someone shoved me from behind.	pushing with sudden force – 突然使力往前顶	推搡：粗暴地推来推去|挤：用身体挤开		/ʃʌv/	
show	古英语 scēawian（看、展示）← 原始西日耳曼语 *skauwōn ← 原始日耳曼语 *skawwōną（看）	to let something be seen, or a public performance	展示/演出	She showed us the old photographs.|The show runs until December.	putting something where it can be seen – 把东西放到可被看见的位置	展示：使人看到|演出：面向观众的表演			verb / noun
shower	古英语 sċūr ← 原始西日耳曼语 *skūru ← 原始日耳曼语 *skūrō（骤雨）	a short fall of rain, or a wash under falling water	淋浴/阵雨	A shower passed over the valley.|He takes a shower before work.	water coming down in a brief burst – 短时间落下的一阵水	淋浴：站在落水下冲洗|阵雨：下一阵就停的雨		/ˈʃaʊə/	
shrewd	中古英语 schrewed（邪恶的），出 schrewe（恶人）← 古英语 sċrēawa；16 世纪起转为「机敏」义，17 世纪渐成褒义	able to judge people and situations quickly and well	精明的/老练的	She made a shrewd guess about it.|He is a shrewd negotiator.	quick to see through to what matters – 一眼看穿要害	精明的：判断快而准|老练的：因历练而不易被蒙			
shrink	古英语 sċrincan ← 原始日耳曼语 *skrinkwaną	to become smaller in size or amount	收缩/缩小	Wool shrinks in very hot water.|The market shrank by a fifth.	drawing in so as to take less room – 往里收使占的地方变少	收缩：体积或长度变小|缩小：数量或规模减少			
shrug	中古英语 schruggen，或出北日耳曼语支，与丹麦语 skrugge（弯身）同类	to raise the shoulders to show doubt or indifference	耸肩	She shrugged and walked away.|He gave a small shrug.	lifting the shoulders instead of answering – 抬肩代替作答				verb / noun
shut	古英语 sċyttan（拉上门闩）← 原始西日耳曼语 *skuttjan ← 原始日耳曼语 *skutjaną	to move something into a closed position	关闭/合上	Please shut the gate behind you.|The shop shuts at seven.	bringing a bolt or leaf across an opening – 把闩或扇挪过来堵住口	关闭：使不再开着|合上：把两面并到一起			
shutter	由 shut ＋ -er 构成	a hinged cover for a window, or the part of a camera that opens	百叶窗/快门	They closed the shutters before the storm.|The camera shutter clicked just once.	the cover that shuts an opening – 把开口关上的那块盖	百叶窗：窗外可开合的板|快门：相机上控制曝光的开合件			
shuttle	古英语 sċytel（梭、箭）与 sċyttel（门闩）两支合流 ← 原始日耳曼语 *skutilaz；1338 年起指织机上的梭，取其在经线间「被射过去」之意	a vehicle running back and forth over a short route	穿梭班车/梭子	A shuttle runs between the two terminals.|The weaver threw the shuttle across.	something shot back and forth along a fixed path – 沿固定路线来回被送过去的东西	穿梭班车：两点间往复的车|梭子：织机上牵纬线来回穿的器件			
