vulgar	中古英语 vulgare ← 拉丁语 vulgaris（属于民众的）← vulgus（民众、群氓）← 原始印欧语 *welH-	lacking taste or good manners	粗俗的/庸俗的	He told a vulgar joke at dinner.|The decoration struck her as vulgar.	coarse in a way that marks it as common – 粗到一看便知不上台面	粗俗的：言行不雅|庸俗的：趣味低下、格调不高			
vulnerable	借自晚期拉丁语 vulnerabilis（易受伤的）← 拉丁语 vulnerō（使受伤）← vulnus（伤口）	easily harmed or attacked	易受伤的/脆弱的	Young plants are vulnerable to frost.|The system is vulnerable to attack.	open to being wounded, with little to protect it – 敞着口，没什么护着，容易挨伤	易受伤的：容易受到损害|脆弱的：本身经不住外力			
wage	中古英语 wage ← 盎格鲁诺曼语 wage ← 诺曼法语 wage（古法语 gauge 的北部变体）← 法兰克语 *wadi（抵押）← 原始日耳曼语 *wadją（担保）；与 wed 同支	money paid regularly for work done	工资/薪水	Wages rose by three percent.|He earns a weekly wage.	the sum pledged for work and paid at set times – 为劳务许下、按期付出的那笔钱	工资：按劳付给的报酬|薪水：同义，多用于固定发放的那种			
wagon	借自中古荷兰语 wagen ← 原始日耳曼语 *wagnaz（车）← 原始印欧语 *weǵʰ-（运送）；取代了本土同源词 wain	a vehicle with four wheels for carrying loads	大车/货车厢	A horse pulled the wagon uphill.|Coal came in open wagons.	a four-wheeled body built to carry loads – 四轮的车身，专为载重而造	大车：马拉的那种四轮载货车|货车厢：火车上装货的那节车厢			
waist	中古英语 wast ← 古英语 *wæst ← 原始西日耳曼语 *wahstu ← 原始日耳曼语 *wahstuz（长成、身量）← 原始印欧语 *h₂weks-（增长）；与 wax（渐长）同支	the narrow part of the body between the ribs and the hips	腰/腰部	The dress is tight at the waist.|He measured his waist with a tape.	the narrow part of the body between ribs and hips – 肋与髋之间收窄的那一段身体	腰：身体中段收细处|腰部：同一处，说得更正式			
wait	中古英语 waiten ← 盎格鲁诺曼语 waiter ← 法兰克语 *wahtwēn（守望）← 原始日耳曼语 *wahtwō（守卫）← 原始印欧语 *weǵ-（清醒、警觉）；与 watch 同支	to stay where one is until something happens	等/等候/等待	We waited an hour for the bus.|Wait here until I call you.	staying put because what you need has not come – 该来的还没来，就守在原处不动	等：停在原处不走|等候：语气较正式，多指等人或消息|等待：把这段停留说得更书面			
waiter	14 世纪末的中古英语 waiter（侍从、守望者），即 wait ＋ -er；「餐桌侍者」义 15 世纪末始见	a man who serves food at tables in a restaurant	男服务员/侍者	The waiter brought the menu at once.|He worked as a waiter that summer.	one who stands by the table to serve those eating – 守在桌边伺候进餐的人	男服务员：餐厅里上菜的那位男性|侍者：偏书面，不分性别时也用			
waitress	由 waiter ＋ 阴性后缀 -ess 构成，1834 年始见记载	a woman who serves food at tables in a restaurant	女服务员	A waitress took their order.|She trained the new waitresses herself.	a woman who stands by the table to serve those eating – 守在桌边伺候进餐的女性				
wake	中古英语 waken ← 古英语 wacan／wacian（醒来、守夜）← 原始日耳曼语 *wakaną ← 原始印欧语 *weǵ-（清醒）	to stop sleeping, or to make someone stop sleeping	醒/唤醒/醒来	She woke before the alarm rang.|Try not to wake the baby.	passing from sleep back into awareness – 从睡里回到有知觉的状态	醒：自己不再睡|唤醒：使别人不再睡|醒来：强调由睡转醒那一刻			
waken	中古英语 waknen ← 古英语 wæcnan ← 原始日耳曼语 *waknaną（醒）← 原始印欧语 *weǵ-（清醒）	to wake, or to rouse someone from sleep	唤醒/使苏醒	The noise wakened the whole house.|He wakened slowly and sat up.	bringing someone out of sleep – 把人从睡中带出来	唤醒：叫某人醒过来|使苏醒：把昏睡或不振的状态带回清醒			
walk	中古英语 walken ← 古英语 wealcan（转动、滚）与 wealcian（卷、缠）合流 ← 原始日耳曼语 *walkaną（滚、行走）← 原始印欧语 *walg-（转、动）	to move along on foot at a normal pace	走/步行/散步	They walked home along the canal.|She walks to work every day.	moving forward on foot, one leg after the other – 靠两条腿一前一后往前挪	走：用脚行进|步行：不借车马，全靠两腿|散步：为舒展而慢走一趟			
wall	中古英语 wal ← 古英语 weall（墙、堤、垒）← 原始西日耳曼语 *wall ← 拉丁语 vallum（土垒、栅墙）← 原始印欧语 *welH-（转、卷）	an upright structure that encloses or divides a space	墙/围墙/壁	A brick wall runs along the garden.|Hang the picture on that wall.	an upright barrier that shuts one space off from another – 立起来的一道挡，把一处与另一处隔开	墙：房屋或院落的那道竖直结构|围墙：绕着一片地圈起来的那种|壁：室内的那一面，多用于复合词			
wallet	中古英语 walet（口袋、行囊），更早词源不明；或出自诺曼法语 *walet（卷、袋）← 原始日耳曼语 *wal-（卷）	a small flat folding case for money and cards	钱包/票夹	He left his wallet in the taxi.|She kept photographs in her wallet.	a small flat case folded over to hold money and cards – 对折的小扁夹，装钱与卡片	钱包：装钱和卡的那件小夹|票夹：专放票证的那种			
wander	中古英语 wandren ← 古英语 wandrian（漫游、飘荡）← 原始西日耳曼语 *wandarōn，即 *wandōn（转）＋ 反复体后缀 -rōn	to move about without a fixed route or purpose	漫步/闲逛/走神	They wandered through the old town.|His attention wandered during the talk.	moving about with no set route to follow – 没有定好的路线，随处移动	漫步：不赶路地随意走|闲逛：走着看着，无固定去处|走神：注意力像人一样游走开去			
want	中古英语 wanten（缺、需要）← 古诺尔斯语 vanta（缺）← 原始日耳曼语 *wanatōną（缺乏）← *wanô（欠缺）← 原始印欧语 *h₁weh₂-（空）	to feel that you would like to have something	想要/需要/缺少	I want a cup of tea.|The house wants a coat of paint.	feeling the gap where something is missing – 感到有个缺口，那里少了点什么	想要：心里希望得到|需要：客观上少了它不行|缺少：本义即此，指欠着没有		/wɒnt/	
