something	中古英语 somþyng ← 古英语 sum þing，由 some ＋ thing 复合而成	a thing that is not named or known	某物/某事	Something fell behind the cupboard.|She wants something warm to drink.	a thing taken as unspecified – 不指明是什么的那个东西	某物：不点名的一件东西|某事：不点名的一件事情			
sometime	中古英语 somtyme，由 some ＋ time 构成	at an unstated point in time	某时/改天	Come and see us sometime next week.|The letter arrived sometime in May.	at a point in time left unfixed – 落在某个未定的时点上	某时：未指明的某个时候|改天：另择一个日子			
sometimes	中古英语 sumtymes，由 sometime ＋ -s 构成	on some occasions but not always	有时/间或	Sometimes he walks to work.|The machine sometimes stops without warning.	on scattered occasions rather than all – 只在个别时候而非一直	有时：偶尔发生|间或：隔一段出现一次			
somewhere	由 some ＋ where 复合而成	in or to a place that is not named	某处/在某地	She left her keys somewhere upstairs.|We should meet somewhere quieter.	at a place left unspecified – 落在某个未点明的地点	某处：不指明的某个地方|在某地：处在某个未说明的位置			
son	古英语 sunu ← 原始西日耳曼语 *sunu ← 原始日耳曼语 *sunuz ← 原始印欧语 *suHnús，出 *sewH-（生育）	a male child of a parent	子嗣/男性后代	Their eldest son studies abroad now.|He named his son after his father.	the male one born to a parent – 所生的男性子女	子嗣：所生的男性子女|男性后代：血脉上属下一代的男性		/sʌn/	
song	古英语 sang ← 原始西日耳曼语 *sangu ← 原始日耳曼语 *sangwaz（歌唱）← 原始印欧语 *sengʷʰ-（唱）	a short piece of music with words to be sung	歌曲/歌唱	She wrote the song in one evening.|Everyone joined in the last song.	words set to a tune for singing – 配上曲调供人唱的词	歌曲：可唱的一首乐曲|歌唱：唱这个行为			
soon	古英语 sōna（立即）← 原始西日耳曼语 *sān ← 原始日耳曼语 *sēna	after only a short time	不久/很快	The bus should arrive soon.|He soon realised his mistake.	after only a short interval – 只隔很短一段之后	不久：过不了多长时间|很快：短时间内就			
sophisticated	1601 年前后始见于英语 ← 中世纪拉丁语 sophisticatus	highly developed and complex, or worldly-wise	精巧的/老练的	The lab uses sophisticated equipment.|She has a sophisticated taste in music.	refined through much working over – 经反复琢磨而变得考究	精巧的：结构复杂而做得精细|老练的：见识多而不生涩		/səˈfɪstɪkeɪtɪd/	
sore	古英语 sār（痛、伤）← 原始西日耳曼语 *sair ← 原始日耳曼语 *sairaz	painful when touched or moved	疼痛的/发炎的	My shoulder felt sore all week.|He had a sore throat by evening.	hurting when pressed – 一碰就痛	疼痛的：受触即感到痛|发炎的：局部红肿而痛			
sorrow	古英语 sorg（忧、愁）← 原始西日耳曼语 *sorgu ← 原始日耳曼语 *surgō ← 原始印欧语 *swergʰ-（忧、病）	deep sadness caused by loss	悲伤/哀愁	She spoke of her sorrow quietly.|Sorrow filled the small church.	the heavy grief that settles after loss – 失去之后沉下来的深切哀痛	悲伤：因失去而深感痛苦|哀愁：绵长而低沉的忧伤			
sorry	古英语 sāriġ（悲伤的）← 原始西日耳曼语 *sairag ← 原始日耳曼语 *sairagaz，由 sore ＋ -y 构成；与 sorrow 形近义近而并非同源	feeling regret about something one has done	抱歉的/难过的	She was sorry about the delay.|I feel sorry for the whole family.	feeling the sting of having done wrong – 因做错而心里发痛	抱歉的：为自己的过失感到不安|难过的：为某事感到不好受			
sort	中古英语 sort ← 古法语 sorte（类、种）← 拉丁语 sortem，为 sors（签、份、类）的宾格	a group of things sharing a quality, or to arrange into groups	种类/分类	What sort of music do you like.|She sorted the papers by date.	a share of the whole set apart by kind – 按类分出来的一份	种类：性质相同的一批|分类：按类别把东西分开			noun / verb
soul	古英语 sāwol ← 原始西日耳曼语 *saiwalu ← 原始日耳曼语 *saiwalō，更早词源未定	the spiritual part of a person believed to live on	灵魂/心魂	They prayed for the souls of the dead.|The music has real soul.	the part held to outlast the body – 被认为在身体之外仍存续的那部分	灵魂：被认为独立于肉体的精神本体|心魂：内心深处的情感与精神			
sound	「声音」一支 ← 中古英语 soun ← 古法语 son ← 拉丁语 sonus（声）；同形的「健全」另出古英语 sund	what can be heard, or in good condition	声音/健全的	A faint sound came from below.|The old bridge is still sound.	what travels to the ear – 传到耳朵里的那个东西	声音：耳朵能听到的振动|健全的：状况良好没有毛病			noun / adjective
soup	中古英语 soupe ← 古法语 soupe ← 晚期拉丁语 suppa（浸汤的面包）← 原始日耳曼语 *supô	a liquid food made by boiling ingredients in water	汤/羹汤	She made soup from the leftover bones.|The soup was too hot to drink.	liquid food that bread was once dipped in – 早先用来蘸面包的那种汤汁	汤：煮出的液体食物|羹汤：较稠的汤食			
sour	古英语 sūr ← 原始西日耳曼语 *sūr ← 原始日耳曼语 *sūraz ← 原始印欧语 *súHros	having a sharp taste like lemon or vinegar	酸的/发酸的	The apples tasted rather sour.|Milk turns sour in warm weather.	sharp on the tongue – 在舌上发出尖锐的刺激	酸的：味道带酸味|发酸的：因变质而转酸			
source	中古英语 sours ← 古法语 sorse，为 sordre（涌起）的过去分词 ← 拉丁语 surgere（升起），由 sub（自下）＋ regere（引）构成	the place or thing from which something comes	源头/来源	They traced the river to its source.|Name the source of your figures.	the point where something rises up – 某物涌起来的那一点	源头：河流或事物开始的地方|来源：某物或某信息的出处			
