W	discourse	noun / verb	/ˈdɪskɔːs/	curr	dis-（来回、四处）+ course（currere 跑）→ 话头来回跑动	拉丁语 discursus（来回奔走）← discurrere：dis-（四处）+ currere（跑）；中世纪起转指话头往来	serious talk or writing on a subject	两人隔着桌子来回搭话，一句接一句，谁也没停	交谈/论述/话语	Her discourse on climate lasted an hour.|They discoursed on politics all evening.	talk running back and forth – 话头来回跑动	交谈：话在两人之间来回跑|论述：话头顺一个题目一路跑下去|话语：跑出来的那一串话本身	dis-（来回）+ course（跑）→ 话头来回跑动的那一串	
W	comprehension	noun	/ˌkɒmprɪˈhenʃn/	prehendere	com-（一并）+ prehens（prehendere 抓）+ -ion → 把整件事一把抓全的那份本事	拉丁语 comprehensio ← comprehendere：com-（一并）+ prehendere（抓住）	the ability to understand something fully	读第三遍时，前后几句忽然扣在一起，心里亮了	理解力/领悟	The test measures reading comprehension.|This is quite beyond my comprehension.	getting the whole of it into one grasp – 把整件事一把抓全	理解力：能一把抓全的那份本事|领悟：抓住那一下的感觉	com-（一并）+ prehens（抓）+ -ion → 一把抓全的那份本事	
W	comprehensive	adjective	/ˌkɒmprɪˈhensɪv/	prehendere	com-（一并）+ prehens（prehendere 抓）+ -ive → 一把抓全的，没有漏下的	晚期拉丁语 comprehensivus ← comprehendere：com-（一并）+ prehendere（抓住）	including everything or nearly everything	一张网撒下去，池子里连最小的鱼也没漏	全面的/综合的	The report gives a comprehensive account.|She took a comprehensive medical exam.	taking in the whole of it – 一把抓全，不漏	全面的：各处都抓到，没有漏下的|综合的：把分开的几处一并抓进同一处	com-（一并）+ prehens（抓）+ -ive → 抓得全、没漏下的	
W	despair	noun / verb	/dɪˈspeə(r)/	sperare	de-（去掉）+ spair（sperare 盼望）→ 把所盼的全撤掉	古法语 desespeir ← 拉丁语 desperare：de-（去掉）+ sperare（盼望）	the feeling of having lost all hope; to lose all hope	电话响了七次都没人接，他把听筒放下，坐在门口不动了	绝望/失望	She gave up the search in despair.|He despaired of ever finding work.	hope taken away – 所盼的被撤空	绝望：所盼的全撤掉，一点不剩|失望：盼的落了空，程度轻些	de-（去掉）+ spair（盼望）→ 所盼被撤空	in despair —— 绝望地，多作状语|despair of doing sth —— 对做成某事不再抱指望
W	agriculture	noun	/ˈæɡrɪkʌltʃə(r)/	colere	agri（ager 田）+ culture（colere 照管到长出东西）→ 照管田地使它长出收成	拉丁语 agricultura ← agri cultura（田地的照管）：ager（田）+ cultura ← colere（耕作、住下照管）	the practice of farming and growing crops	一垄一垄的地翻过、浇过，秋天贴地割下一茬	农业/耕作	Agriculture employs most people in that region.|Modern agriculture depends heavily on machines.	tending the land until it yields – 照管一块地直到它长出东西	农业：靠照管田地取得收成这一行|耕作：翻地、浇水、照管那一套具体的活	agri（田）+ culture（照管到长出）→ 照管田地取收成	
W	concert	noun	/ˈkɒnsət/	certus	con-（一并）+ cert（certare 较量、争出定论 ← certus 已定）→ 各方定到同一个准上	意大利语 concerto（合奏、和谐）← 拉丁语 concertare：com-（一并）+ certare（较量、争出定论）← certus（已定的）	a public musical performance, or agreement in action	台上十几件乐器，指挥手一落，全体同时进同一个拍子	音乐会/演奏会/协同	They played at a concert last night.|The two states acted in concert.	parties settled onto one and the same measure – 各方定到同一个准上	协同：各方定到同一个准上一起动|音乐会：许多人定在同一个拍子上奏出来的那一场|演奏会：同一场事，偏说奏这件事本身	con-（一并）+ cert（争出定论）→ 定到同一个准上	in concert with sb —— 与某人协同一致地行动
W	clause	noun	/klɔːz/	clud	claus（claudere 关闭）+ -e → 合上口、自成一段的那一截	中世纪拉丁语 clausa（一段合上的话）← 拉丁语 claudere（关闭、封住）	a part of a sentence with its own verb; a section of a legal document	合同上第三行到第五行用括号圈住，单成一段，签字只认这一圈	从句/条款	This clause explains who pays the fee.|The long sentence has two clauses.	a stretch closed off into one unit – 合上口、自成一段的那一截	从句：句子里自成一段、有自己动词的那一截|条款：文件里单独合成一条的那一款	claus（关闭）+ -e → 合上口自成一段的那一截	
W	concrete	adjective / noun	/ˈkɒŋkriːt/	crescere	con-（一并）+ crete（crescere 生长）→ 长到一起、凝成实的一块	拉丁语 concretus（长在一起、凝固的），concrescere 的过去分词：com-（一并）+ crescere（生长）	solid and real rather than general; also a hard building material	灰浆倒进模子，第二天用锤子敲，声音是实的	具体的/混凝土	Give me a concrete example, please.|The path is made of concrete.	grown together into one solid mass – 长到一起、凝成一整块	具体的：凝成一块摸得着的，不是散着的空话|混凝土：真凝成一块的那种建材	con-（一并）+ crete（生长）→ 长到一起凝成实的一块	
W	condition	noun / verb	/kənˈdɪʃn/	dict	con-（一并）+ dit（dicere 说）+ -ion → 双方一并说定的那一条	拉丁语 condicio（说定的事项）← condicere：com-（一并）+ dicere（说）	something required before another thing can happen; also the state something is in	两人把话说定，写在纸上按了手印，事情才照这张纸走	条件/状况/条款	The old car is in good condition.|They agreed on one condition only.	the point spoken and settled between parties – 双方一并说定的那一条	条件：事先说定、要先满足的那一条|条款：写进文件的那一条|状况：一件东西眼下所处的样子，即事先说定的那些点如今落成什么样	con-（一并）+ dit（说）+ -ion → 一并说定的那一条	on condition that + 从句 —— 条件是，引出前提|on no condition —— 决不，置于句首要倒装
W	artificial	adjective	/ˌɑːtɪˈfɪʃl/	fac	arti（ars 手艺）+ fic（facere 做）+ -ial → 靠手艺做出来的，不是自己长的	拉丁语 artificialis ← artificium ← artifex（匠人）：ars（手艺）+ -fex（做的人）← facere（做）	made by people rather than occurring in nature	花瓶里的那束花一年了还没谢，凑近看花瓣是布的	人造的/假的/做作的	The lake is entirely artificial.|Her smile looked artificial to me.	made by craft, not grown of itself – 手艺做出来的，不是自己长的	人造的：人靠手艺做出来的|假的：做出来充作真的那一种|做作的：神情也是做出来的，不自然	arti（手艺）+ fic（做）→ 靠手艺做出来，不是自然长的	
W	cognitive	adjective	/ˈkɒɡnətɪv/	gnoscere	co-（com- 完全）+ gnit（gnoscere 认得出）+ -ive → 与认得出这是什么有关的	中世纪拉丁语 cognitivus ← 拉丁语 cognitus（认得的），cognoscere 的过去分词：com-（完全）+ gnoscere（认下来）	relating to thinking, knowing, and understanding	孩子把三角块对着孔转了两下，忽然找准了角度塞进去	认知的/认识的	Poor sleep affects cognitive performance badly.|The test measures basic cognitive skills.	to do with coming to know a thing – 与认得出这是什么有关	认知的：与辨认、知道这一过程有关|认识的：偏指获得知识那一面	co-（完全）+ gnit（认得出）+ -ive → 与认得出这是什么有关	
W	depict	verb	/dɪˈpɪkt/	pingere	de-（彻底）+ pict（pingere 涂色）→ 一笔笔敷上去，把那样东西现出来	拉丁语 depictus，depingere 的过去分词：de-（彻底）+ pingere（涂画）	to show or describe something in words or pictures	他在纸上把那条街一笔笔画出来，连门口的台阶都对得上	描绘/描写	The painting depicts a winter market.|The novel depicts life after the war.	laying colour on until the thing shows – 一笔笔敷上去，把那样东西现出来	描绘：用画把它现出来|描写：改用文字，一样是一笔笔现出来	de-（彻底）+ pict（涂色）→ 一笔笔敷上去把它现出来	
W	appropriate	adjective / verb	/əˈprəʊpriət/	proprius	ap-（ad- 朝）+ propri（proprius 专属的）+ -ate → 对上这一处专该有的那一种；作动词则是划归专有	晚期拉丁语 appropriatus ← appropriare：ad-（朝）+ proprius（自己的、专属的）	suitable for a situation; also to take something for one own use	婚礼上他换了那身深色衣服，前一件太花，对不上场面	适当的/挪用/拨给	That remark was not appropriate here.|The council appropriated funds for repairs.	matched to what this case properly calls for – 对上这一处专该有的那一种	适当的：对上这场合专该有的那一种|挪用：把公家的东西划成自己专有的|拨给：把款项划归某一处专用	ap-（朝）+ propri（专属）+ -ate → 对上这处专该有的，或划归专有	
W	conquer	verb	/ˈkɒŋkə(r)/	quir	con-（完全）+ quer（quaerere 寻求）→ 一路追索到底并把它拿下	古法语 conquerre ← 通俗拉丁语 conquaerere ← 拉丁语 conquirere：com-（完全）+ quaerere（寻求、搜求）	to take control of a place or people by force	城门开了，旗子换成另一面，街上的人照新规矩过日子	征服/攻克/克服	Rome conquered most of the region.|She conquered her fear of water.	seeking pressed all the way to taking control – 追索到底，把它拿到手里	征服：追索到底，把地方或人拿下|攻克：偏说攻下那一处的动作|克服：把困难当成要拿下的对象，一样追到底	con-（完全）+ quer（寻求）→ 追索到底并拿下	
W	distress	noun / verb	/dɪˈstres/	stringere	di-（dis- 分开）+ stress（stringere 拉紧）→ 从两边往外扯紧，绞得动不了	古法语 destresse ← 通俗拉丁语 districtia ← 拉丁语 districtus，distringere 的过去分词：dis-（分开）+ stringere（拉紧）	great pain or worry; also serious trouble or danger	绳子从两头往外拉，中间那段越收越细，人喘不上气	痛苦/忧虑/困境	The news caused her great distress.|A ship in distress sent up signals.	drawn tight from both sides until it hurts – 从两边扯紧，绞得难受	痛苦：被绞紧那一下的感觉|忧虑：心里一直被拉着，松不开|困境：被绞在中间、出不来的处境	di-（分开）+ stress（拉紧）→ 从两边扯紧、绞得出不来	in distress —— 处于危难中，常说船只或人
W	cash	noun / verb	/kæʃ/			法语 caisse（钱箱）← 意大利语 cassa ← 拉丁语 capsa（箱、钱柜）；本项目未为 capsa 一支建根	money in the form of notes and coins	抽屉一拉开，里面按面值分格摆着一叠叠纸票和硬币	现金/兑现	He paid the whole bill in cash.|She cashed the cheque this morning.	the money kept in the box – 箱格里放着的那些钱	现金：钱箱里放着的、当场付得出的那些|兑现：把票据换成箱里那种钱		
W	cup	noun	/kʌp/			古英语 cuppe ← 晚期拉丁语 cuppa（杯）；与表拿住的 capere 一支不同源	a small open container for drinking from	一只带耳的小容器，倒满热水后握着耳朵才不烫手	杯子/一杯的量/奖杯	She drank two cups of tea.|The team lifted the cup again.	a small vessel held by its ear – 带一只耳、握着喝的小容器	杯子：带耳的小容器本身|一杯的量：这容器装满时的那个量|奖杯：做成这形状、赢来摆着的那一只		
W	adjacent	adjective	/əˈdʒeɪsnt/			拉丁语 adiacens，adiacere 的现在分词：ad-（朝）+ iacere（躺、卧）；此躺卧义的 iacere 与库中 jac 所据的投掷一支另有分别	next to or very near something else	两块地中间只隔一道矮墙，站在墙头能同时踩到两边	邻近的/毗连的	Their farm is adjacent to ours.|We booked two adjacent rooms.	lying right beside it – 就躺在它旁边	邻近的：位置就在旁边，不必挨着|毗连的：两边贴在一起、边界相接		
W	adolescent	noun / adjective	/ˌædəˈlesnt/			拉丁语 adolescens，adolescere（长大成人）的现在分词：ad-（朝）+ alescere（得到养育）← alere（养育）	a young person developing from a child into an adult	校服袖子短了一截，说话时嗓音忽高忽低	青少年/青春期的	Adolescents need more sleep than adults.|He has an adolescent son.	one still growing toward full size – 还在往成人长的那个阶段	青少年：处在这一阶段的人|青春期的：形容这一阶段本身的样子		
W	descent	noun	/dɪˈsent/			古法语 descente ← descendre（下来）← 拉丁语 descendere：de-（向下）+ scandere（攀）	the act of going down, or a person family origins	飞机开始压低，耳朵发闷，窗外的房子越来越大	下降/斜坡/血统	The plane began its descent to land.|She is of Irish descent.	coming down along a line – 顺着一条线往下来	下降：位置顺线往下走|斜坡：往下走的那一面地|血统：顺着家系一代代往下传的那条线		
W	command	noun / verb	/kəˈmɑːnd/			古法语 comander ← 通俗拉丁语 commandare ← 拉丁语 commendare：com-（加强）+ mandare（托付、交办）	an order given with authority; to give such an order	一句话落下，队列里几十个人同时抬脚，没人问为什么	命令/指挥/掌握	The captain gave a sharp command.|She commands three hundred soldiers.	a charge laid on someone to carry out – 把事交办下去，对方必得照办	命令：交办下去、必须照办的那句话|指挥：一直这样交办、统领全局|掌握：对一门本事像对部下那样使得动		
W	commend	verb	/kəˈmend/			拉丁语 commendare：com-（加强）+ mandare（托付）；与 command 出自同一个词的两支	to praise someone formally, or to entrust something to someone	名单念到他时多说了一句，全场的手都停下来看他	赞扬/推荐/托付	The judge commended her for honesty.|He commended the child to her care.	entrusting a thing, and so speaking well of it – 把它交托出去，因而替它说好话	托付：把人或事交到别人手上|推荐：把人交托给用人的一方，说他可用|赞扬：当众替他说好话		
W	eminent	adjective	/ˈemɪnənt/			拉丁语 eminens，eminere（凸出、高过四周）的现在分词：ex-（出）+ -minere（凸起，与 mons 山同支）	famous and respected within a particular field	一群人站在坡上，只有一个人的头明显高出旁人一截	杰出的/著名的	She is an eminent heart surgeon.|He holds an eminent position there.	standing out above the rest – 从一片里凸出来、高过旁人	杰出的：本事高出同行一截|著名的：因为高出，远处也看得见		
W	device	noun	/dɪˈvaɪs/			古法语 devis ← 通俗拉丁语 divisare ← 拉丁语 dividere（分开）；本义是把一件事分成可办的几步的那个法子	a piece of equipment made for a particular purpose	巴掌大的一个盒子，按一下就替人量出体温	装置/设备/手段	This device measures air quality well.|He used every device to delay us.	the way a task is divided into workable parts – 把事分成可办的几部分的那个法子	装置：按这法子做出来的那件小东西|设备：成套、固定装好的那一批|手段：为达成目的分步安排出来的那个法子		
W	devise	verb	/dɪˈvaɪz/			古法语 deviser（分派、安排）← 通俗拉丁语 divisare ← 拉丁语 dividere（分开）	to plan or invent something by careful thought	他把大问题拆成三小块，各配一张纸，办法就出来了	想出/设计/筹划	They devised a cheaper way to build.|She devised a test for new drivers.	planning by dividing the whole into parts – 把整件事分开来安排	想出：把难处分开来看，法子就现出来|设计：把法子排成图纸或方案|筹划：分步安排、一步步落实		
W	division	noun	/dɪˈvɪʒn/			拉丁语 divisio ← dividere（分开）的过去分词 divisus	the act of splitting into parts, or one of those parts	一块蛋糕切成四份，刀痕清清楚楚，谁也不多拿	划分/部门/分歧	The division of land caused long arguments.|She works in the sales division.	the splitting, and each piece it makes – 分开这件事，以及分出的每一块	划分：把整块分成几份这件事|部门：机构里分出来的一块|分歧：人也被分成几边，各站一处		
W	disperse	verb	/dɪˈspɜːs/			拉丁语 dispersus，dispergere 的过去分词：dis-（四散）+ spargere（撒、播）	to scatter in different directions, or make something scatter	一把谷子扬出去，风一吹落得满地都是，捡不回来	分散/驱散/散布	Police dispersed the crowd within minutes.|Seeds disperse easily in strong wind.	thrown out so it lands all over – 撒出去，四处落开	分散：原来聚在一处的各自散开|驱散：外力使聚着的散开|散布：把东西撒得各处都有		
W	apparatus	noun	/ˌæpəˈreɪtəs/			拉丁语 apparatus（备齐的器具）← apparare：ad-（朝）+ parare（备妥）	a set of equipment used for a particular purpose	实验台上玻璃管、夹子、酒精灯照顺序摆好，一开火就能用	器械/设备/机构	The lab bought new breathing apparatus.|The state apparatus works very slowly.	everything got ready for the job – 为这件事备齐的那一整套	器械：备齐待用的那些具体家伙|设备：成套装好、供长期用的那一批|机构：一套备齐、各就各位的人事安排		
W	epidemic	noun / adjective	/ˌepɪˈdemɪk/			希腊语 epidemia（落到民众头上的病）：epi-（在其上）+ demos（民众）	a disease spreading quickly among many people	一周之内，同一条街上三十户人家都发起烧来	流行病/流行的	The epidemic spread through six villages.|Smoking was once an epidemic habit.	something come down upon a whole population – 落到整片人头上的那种东西	流行病：落到一整片人头上的病|流行的：泛指某事在人群中这样铺开		
W	dissipate	verb	/ˈdɪsɪpeɪt/			拉丁语 dissipatus，dissipare 的过去分词：dis-（四散）+ supare（抛撒）	to gradually disappear, or to waste something	烟从杯口升上去，越飘越薄，抬头时天花板已经看不见它	消散/挥霍	The morning fog dissipated by noon.|He dissipated his savings in a year.	flung apart until nothing holds together – 抛撒开去，散到不成一处	消散：聚着的东西散开、渐渐没了|挥霍：把钱财像抛撒一样散掉		
W	must	verb	/mʌst/			古英语 mōste，情态动词 mōtan（可以、得以）的过去式；中古英语起改作现在时用	used to say that something is necessary or very likely	表针指着七点，外套还搭在椅背上，他抓起来就往门口走	必须/务必/一定	You must show your ticket here.|She must be waiting outside now.	no way around it – 绕不开，只能这样	必须：事情绕不开，非做不可|务必：把这种绕不开当叮嘱说出来|一定：改说推断，别的可能都被排掉		must do sth —— 必须做某事，说义务或强要求|must have done sth —— 一定已经做过，对过去的推断|mustn't do sth —— 禁止做某事，不表「不必」|must be doing sth —— 想必正在做，对此刻的推断
W	dessert	noun	/dɪˈzɜːt/			法语 dessert ← desservir（撤下餐桌）：des-（撤去）+ servir（伺候上菜）；与库中 serv 所据的 servare（保存）不同源	sweet food eaten at the end of a meal	主菜的盘子撤走了，桌上换上一小碟冰凉的甜东西	甜点/餐后甜食	We had ice cream for dessert.|She skipped dessert to stay slim.	what comes after the table is cleared – 桌子撤过之后端上来的那一道	甜点：撤过桌后端上的那一小碟|餐后甜食：同一样东西，强调它在饭后那个位置		
W	contemplate	verb	/ˈkɒntəmpleɪt/			拉丁语 contemplari（划出一片天地凝视）的过去分词 contemplatus：com-（加强）+ templum（占卜时划出的观测区）	to think about something carefully for a long time	他在窗前站了很久，眼睛盯着院里那棵树，一句话没说	沉思/考虑/打算	She contemplated the offer for days.|He sat contemplating the empty road.	marking off a space and gazing into it – 划出一片来，久久盯着看	沉思：把注意力圈在一处久久地看|考虑：这样看着一件事的利弊|打算：看过之后有了要做的念头		
W	aesthetic	adjective / noun	/iːsˈθetɪk/			德语 ästhetisch ← 希腊语 aisthetikos（感觉得到的）← aisthanesthai（感知）	concerned with beauty and the appreciation of beauty	两张桌子摆法一样，只有一张让人想多看两眼，说不出为什么	审美的/美学的/美感	The building has real aesthetic value.|Her aesthetic differs sharply from mine.	to do with what the senses find pleasing – 与感官觉得好看这件事有关	审美的：与判断好看不好看有关|美学的：把这种判断当成一门学问|美感：看着舒服的那种感觉本身		
