tedious	由 tedium ＋ -ous 构成 ← 古法语 tedieus ← 晚期拉丁语 taediosus ← 拉丁语 taedium（厌倦）	boring and going on for too long	枯燥的/冗长乏味的	The meeting was long and tedious.|Copying the list by hand is tedious work.	dragging on so long that attention wears out – 拖得太久，人的注意力被耗光	枯燥的：内容无味，提不起兴趣|冗长乏味的：既长又无味，两头都占			
teenager	由 teenage ＋ -er 构成；teenage 出自 teen（十几岁，源自 -teen 后缀）＋ age（年岁）	a person between thirteen and nineteen years old	青少年/十几岁的人	The film appeals mainly to teenagers.|As a teenager he worked weekends.	someone in the years whose numbers end in -teen – 岁数带 -teen 那几年里的人	青少年：处在这个年龄段的人|十几岁的人：照岁数直说，范围更明确			
telegram	由 tele-（远）＋ -gram（所写之物）构成，两支均出希腊语（tele 远、gramma 所写）	a message sent by telegraph and delivered in writing	电报/电报稿	He sent a telegram announcing his arrival.|The telegram arrived two days late.	a short message sent along a wire and written out at the far end – 顺线送出的短消息，到那头再写成文字	电报：这种通信方式及其消息|电报稿：写下来交到收件人手里的那张			
telescope	由 tele-（远）＋ -scope（看的器具）构成 ← 拉丁语 telescopium ← 希腊语 teleskopos（看得远的）；1611 年 Giovanni Demisiani 为伽利略的仪器所造	an instrument that makes distant things look nearer	望远镜	He watched Saturn through a telescope.|The telescope needs refocusing after each move.	a tube of lenses that brings the far near – 装着透镜的筒，把远处拉到眼前				
tell	中古英语 tellen（数、述）← 古英语 tellan（计数、讲述）← 原始日耳曼语 *taljaną（数、列举）← 原始印欧语 *del-（数、算）；与 tale 同支	to give information to someone by speaking	讲述/告知/分辨	Tell me what happened last night.|I cannot tell the twins apart.	putting what you know into the other person's hands – 把自己知道的交到对方手上	讲述：把事情成段说出来|告知：把某个消息通知对方|分辨：能把两者数清、说出区别，本义「数」留在这一层			
temple	中古英语 temple ← 古英语 templ，借自拉丁语 templum（圣所、划出的观兆之地）；取代了古英语本土词 ealh	a building used for religious worship	寺庙/神殿/太阳穴	They visited a temple on the hillside.|He rubbed his temples wearily.	a building marked off as sacred ground – 划出来当作圣地的那座建筑	寺庙：供奉神佛的那种建筑|神殿：古时供奉神明的殿宇|太阳穴：另一支同形异源的词，指眼角后侧那一处			
tempo	借自意大利语 tempo（时间、速度）← 拉丁语 tempus（时间）	the speed at which a piece of music is played	节奏/快慢	The conductor picked up the tempo.|Life moves at a slower tempo here.	how fast the beats follow one another – 拍子一个接一个来得多快	节奏：拍子的快慢与轻重|快慢：把这层用到做事的速度上			
tennis	中古英语 tennys ← 古法语 tenez（接住吧，tenir「握、接」的复数命令式），发球时的呼语沿用成球名	a game in which two or four players hit a ball over a net with rackets	网球	They play tennis every Sunday.|She won the tennis final in straight sets.	a game of hitting a ball back over a net until one side misses – 隔网互击，直到一方接不住				
tentative	借自中世纪拉丁语 tentativus（试探性的）← 拉丁语 tentō（尝试、试探）的过去分词 tentatus	not certain or final, done as a first try	试探性的/暂定的	They reached a tentative agreement.|He gave a tentative answer.	put forward as a first try, ready to be changed – 先摆出来试试，随时可改	试探性的：先探一探，看反应再定|暂定的：暫且这么定下，尚未作准			adjective
term	中古英语 terme ← 古法语 terme ← 拉丁语 terminus（界、限、期）← 原始印欧语 *térmn̥（桩、界）	a fixed period of time, or a word with a specific meaning	期间/术语/条款	He served a four-year term.|Define your terms before you argue.	a boundary marked out, whether in time or in meaning – 划出来的一道界，可以是时间上的也可以是意义上的	期间：起止划定的那一段时间|术语：意义被划定的那个词|条款：合约里划定权责的那一条			
terminal	借自晚期拉丁语 terminalis（与界、末端有关的）← 拉丁语 terminus（界、限、末端）	the building or point at the end of a route, or a screen and keyboard for a computer	终点站/末端/终端	We waited at the airport terminal.|Log in at any terminal in the room.	the point where a line or route comes to its end – 一条线路走到尽头的那一处	终点站：路线最后那一站及其站房|末端：任何事物的最后一头|终端：接在系统末端、供人操作的那台设备		/ˈtɜːmɪnəl/	
terminate	中古英语 terminaten ← 拉丁语 terminatus，是 terminō（划界、结束）的完成被动分词 ← terminus（界、限）	to bring something to an end	终止/结束	They terminated the contract in June.|The line terminates at the next station.	drawing a boundary that nothing continues past – 划下一道界，过了这道就不再继续	终止：使正在进行的中断而不再续|结束：到此为止，自然收尾		/ˈtɜːmɪneɪt/	
territory	中古英语 territorie ← 拉丁语 territorium（属城之地）← terra（土地）	an area of land under the control of a country or person	领土/地域/势力范围	The treaty gave them the disputed territory.|Each salesman covers his own territory.	a stretch of ground that one side holds and answers for – 由某一方掌管、也由它负责的那片地	领土：国家主权所及的疆域|地域：泛指划出来的一片地方|势力范围：某方实际能支配的那一片			
textbook	由 text（正文）＋ book（书）复合而成；text 一支 ← 古法语 texte ← 拉丁语 textus（编织成的、文本）	a book used for studying a subject at school or university	教科书/典型的	Open your textbooks to page forty.|It was a textbook example of overreach.	the book a course is taught from – 一门课照着教的那本书	教科书：课程指定的那本书|典型的：像书上写的标准例子那样，故有此引申			
thank	中古英语 thank（感激、谢意）← 古英语 þanc（谢意、心念）← 原始日耳曼语 *þankaz（谢意、思念）← 原始印欧语 *teng-（感知、想）	to tell someone you are grateful for what they did	感谢/致谢	I thanked her for the lift home.|He left without a word of thanks.	putting one's sense of being helped into words – 把「受了人好处」这份心意说出来	感谢：心里存着受助之情并表达出来|致谢：把这份心意正式表达一次			noun / verb
theater	中古英语 theater ← 古法语 theatre ← 拉丁语 theatrum ← 希腊语 theatron（观看之处）← theaomai（看、观）	a building where plays are performed, or the art of drama	剧院/戏剧/手术室	The theater seats eight hundred.|She has worked in theater all her life.	a place built so that many can watch one thing – 造出来让许多人看同一处的地方	剧院：演出戏剧的那座建筑|戏剧：这门以演出为形式的艺术|手术室：四周有观摩席的手术间，旧时如剧场，故沿此名		/ˈθɪətə/	
theft	中古英语 theft ← 古英语 þīefþ ← 原始日耳曼语 *þiubiþō（偷窃）← *þiubijaną（偷）；即 thieve ＋ 抽象名词后缀 -th	the crime of taking something that belongs to another	偷窃/盗窃案	He was charged with theft.|Bicycle theft has risen sharply.	the taking of another's property as an offence – 把别人的东西取走，作为一项罪名	偷窃：这种行为本身|盗窃案：作为案件来说的那一起			
theirs	中古英语 theires，14 世纪起见于记载，即 their ＋ -s，仿 his 的构式而成	the one or ones belonging to them	他们的东西/属于他们的	That car is theirs, not ours.|Our seats are here; theirs are at the back.	the thing that belongs to those people – 属于那几个人的那一份	他们的东西：指归他们所有之物|属于他们的：说明归属，不点明是什么			
theme	中古英语 teme ← 古法语 teme ← 拉丁语 thema ← 希腊语 thema（所置之物、命题）← tithemi（放、置）	the main subject that runs through a work or discussion	主题/题目/主旋律	Love is the central theme of the play.|Each room follows a different theme.	the one idea laid down that everything else circles – 定下的那一个意思，其余都围着它转	主题：贯穿全篇的那个中心意思|题目：所议所写的那个题|主旋律：乐曲里反复出现、统起全曲的那段调子			
themselves	由 them ＋ -selves 构成；self 一支 ← 古英语 self（自身）← 原始日耳曼语 *selbaz	used to refer back to the people already mentioned as the subject	他们自己/亲自	The children dressed themselves this morning.|They built the shed themselves.	pointing back at the same people just named – 回指刚说过的那几个人	他们自己：动作落回施动者本身|亲自：强调是他们本人做的，无人代劳			
