R	merx	merc/market/merch	拉丁语 merx（属格 mercis：货物）；mercari 是「做买卖」，merces 是「报酬、恩惠」——同一批货，看的是它换来什么	goods put out to be exchanged / 摆出来供交换的那批东西	布摊在地上，货一样样码开，等着有人过来问价	merchandise, goods	goods	待换之货	domain-transfer
W	means	noun	/miːnz/	medius	medianus（居中的）→ 居于目的与人之间的那个中介 → 手段	古法语 moiens（中介、方法）← 晚期拉丁语 medianus（居中的）← medius	a method for achieving something; money and resources	河隔在中间，那条船就是过去的唯一凭借	手段/方法/财力	Use any means necessary.|They live beyond their means.	whatever stands between you and what you want – 横在人与所求之间、借它过去的那个	手段/方法：横在人与所求之间、借它达成的那个|财力：同样是借以办事的那份凭借	medianus（居中）→ 居于人与所求之间的中介
W	meantime	noun	/ˈmiːntaɪm/	medius	mean（居中）+ time（时候）→ 两件事之间那段时候	英语复合词 mean＋time；mean ← 古法语 moien ← 拉丁语 medianus ← medius	the period between two events	前一场散了，后一场还没开，中间那阵子人都在门口站着	其间/同时	In the meantime, please wait here.|He read a book in the meantime.	the stretch that sits between one thing ending and the next starting – 一件事完与下一件起之间那一段	其间/同时：一事完与下一事起之间那一段时候	mean（居中）+ time（时候）→ 两事之间那段时候
W	medal	noun	/ˈmedl/	medius	medialia（挂在胸前正中的饰片）← medius（居中）→ 奖牌	法语 médaille ← 意大利语 medaglia ← 通俗拉丁语 medalia ← 拉丁语 medius（居中）	a flat piece of metal given as an award	带子从颈后绕过来，那枚圆片正落在胸口中间	奖牌/勋章	She won a gold medal.|He wore his war medals.	the disc hung at the middle of the chest for all to see – 挂在胸前正中、供人看见的那枚扁片	奖牌/勋章：挂在胸前正中、供人看见的那枚扁片	medialia（挂在正中的饰片）← medius（居中）
R	mens	ment/mens/mind	拉丁语 mens（属格 mentis：心、脑子里想事情那一处）；mentio 是把心里那件事说出口，commentum 是心里琢磨出来的一套说法	the inner place where thinking happens / 脑子里琢磨事情的那一处	眼睛没看什么，人却坐着不动，事情在里头翻来翻去	the mind, the faculty of thinking	mind	心里那处	domain-perceive
W	mental	adjective	/ˈmentl/	mens	ment（心、思想）+ -al（…的）→ 属于脑子里那一处的	拉丁语 mentalis ← mens（心、思想）	relating to the mind or to processes of thinking	他没动笔也没出声，两个数在脑子里就对上了	精神的/心理的/智力的	He does mental arithmetic fast.|She suffers from mental stress.	belonging to what happens inside the head, not outside it – 属于头脑里那一摊，不在外头	精神的：属于脑子里那一处而非身体的|心理的：脑子里那一处的活动与状态|智力的：脑子里那一处运转的能力	ment（心）+ -al → 属于脑子里那一处的
W	mention	verb / noun	/ˈmenʃn/	mens	mens（心）→ mentio（把心里的事说出来）→ 顺口带出一句	拉丁语 mentio（说起、提名）← mens（心、想到的事）	to speak or write about something briefly	聊别的时候顺口带出一句，说完就往下说了	提到/提及/说起	He mentioned your name once.|She made no mention of it.	letting a thing in the head out in one short phrase – 把心里那件事只用一句放出来	提到/提及：心里那件事出口一句，不展开|说起：同一动作，重在开口带出	mens（心）→ mentio（说出心里的事）→ 顺口一句带出
W	comment	noun / verb	/ˈkɒment/	mens	com-（一起）+ ment（心、想）→ 心里琢磨出的话摆到那件事旁边	拉丁语 commentum（想出来的东西、注解）← comminisci（琢磨出来）← mens（心）	a remark expressing an opinion about something	书页边上留着几行小字，是读的人自己添的	评论/意见/评价	He made no comment on it.|Her comments were very helpful.	the thought worked out and set beside the thing – 琢磨出来的那点想法，摆在那件事旁边	评论：琢磨出的话摆到那件事旁边，说给人听|意见：摆出去的那点想法本身|评价：同一动作，重在给出高下判断	com-（一起）+ ment（心、想）→ 琢磨出的话摆到那事旁边
R	mergere	merg/mers/merge	拉丁语 mergere（按下去、没入水中），过去分词 mersus；emergere 是从水里冒出来，immergere 是按进水里去	going down under a surface until it is no longer told apart / 没到面下去，直到分不出来	一块布按进水盆，水面合上，布的边缘就找不着了	to dip, to plunge under	plunge	没入面下	domain-transfer
W	merge	verb	/mɜːdʒ/	mergere	mergere（没入）→ 两样没进同一处，界线消失	拉丁语 mergere（浸入、没入）	to combine two or more things into one	两条车道并到一条上，前后车挤成一列，看不出原先各自走哪边	合并/融合/汇合	The two banks merged last year.|Two lanes merge into one.	two things going into one space until the line between is gone – 两样进到同一处，中间那条界线不见了	合并：两样并成一个，重在成一体|融合：界线彻底化掉，分不出各自|汇合：两股流到一处，重在流向合一	mergere（没入）→ 两样没进同一处，界线消失
W	emerge	verb	/ɪˈmɜːdʒ/	mergere	e-（出）+ merge（没入）→ 从没着的地方冒出来	拉丁语 emergere（浮出、露出）← e-（出）＋ mergere（没入）	to come out from behind or below something and become visible	雾散开一点，一个人从那片白里走出来，越来越清楚	出现/浮现/显露	A figure emerged from the fog.|New facts emerged during the trial.	breaking up out of what had covered it – 从盖着它的那层里冒上来	出现/浮现：从盖着的那层里冒出来，被人看见|显露：原先看不出的部分露到面上	e-（出）+ merge（没入）→ 从没着的地方冒出来
W	immerse	verb	/ɪˈmɜːs/	mergere	im-（进入）+ merse（没入）→ 整个按进去，一点不露	拉丁语 immergere（浸入），过去分词 immersus ← in-（进）＋ mergere（没入）	to put something completely into a liquid; to involve oneself deeply in an activity	那块布被压进染缸，压到一个角都不露在外头	浸没/使沉浸/使专心	Immerse the cloth in cold water.|He immersed himself in his work.	pushing a thing all the way under, no edge left out – 整个按到面下去，一个边都不留在外	浸没：整个按到液面下去|使沉浸/使专心：人整个进到一件事里，外头的事都进不来	im-（进入）+ merse（没入）→ 整个按进去，一点不露
R	gnoscere	gnos/nos/nobl/nor	拉丁语 gnoscere / noscere（认下来、知道），古形带 g-；ignorare 是认不出来，nobilis 本义是可认得出的、有名的	coming to know a thing well enough to recognize it / 认得出这是什么	远处一个身影走近，到面前才认出是谁	to come to know, to recognize	recognize	认得出来	domain-perceive
W	ignore	verb	/ɪɡˈnɔː/	gnoscere	i-（不）+ gnor（认得出）→ 装作认不出这件事 → 不予理会	拉丁语 ignorare（不认识、不理）← in-（不）＋ gnoscere（认识）	to pay no attention to someone or something on purpose	桌上那封信摆了三天，他每次经过都不往那边看一眼	忽视/不理/无视	Don't ignore the warning signs.|She ignored him at the party.	acting as though one does not recognize what is plainly there – 明明在那儿，却装作认不出	忽视：明知在那儿却不去看，重在不理会|不理：对人不作回应|无视：当作不存在，重在完全不放进眼里	i-（不）+ gnor（认得出）→ 装作认不出那件事
W	ignorant	adjective	/ˈɪɡnərənt/	gnoscere	i-（不）+ gnor（认得出）+ -ant（…的）→ 认不出、不晓得的	拉丁语 ignorans（不知的），ignorare 的现在分词 ← in-（不）＋ gnoscere（认识）	lacking knowledge or awareness of something	满桌人都在笑，只有他没听懂，也跟着笑了两声	无知的/不知道的/愚昧的	He is ignorant of the facts.|Don't be so ignorant about it.	being the one who cannot recognize what others already do – 别人都认出来了，只有他认不出	无知的：认不出、也没学过，重在缺知识|不知道的：这一件事上没被告知|愚昧的：长期认不出，带贬意	i-（不）+ gnor（认得出）+ -ant → 认不出那件事的
W	noble	adjective / noun	/ˈnəʊbl/	gnoscere	nobilis（可认得出的、有名的）← gnoscere（认识）→ 众人都认得的那一家 → 出身高、品格高	古法语 noble ← 拉丁语 nobilis（有名的、显贵的）← gnoscere（认识）	belonging to a high social class; having fine personal qualities	他一报出姓氏，满屋人都停下来看他	高尚的/贵族的/贵族	He came from a noble family.|That was a noble act.	the one whose name the whole room already knows – 名字一出口，满屋人都认得的那个	贵族的/贵族：众人都认得的那一家及其成员，即出身显贵|高尚的：由「众人认得、名声在外」转到品格上，够得上被称道	nobilis（可认得出的、有名的）← gnoscere（认识）→ 名字一出满屋人都认得
R	negare	neg/nega/negat	拉丁语 negare（说不、否认），由 nec（不）与「说」合成；denegare 加 de- 加重语气，经古法语 denier 入英语；negativus 是「说不」那一路	saying no to what is put forward / 对递上来的那件事说不	一张纸推到面前，那人手一挡，头摇了一下	to say no, to refuse	say-no	说不	domain-perceive
W	deny	verb	/dɪˈnaɪ/	negare	de-（加重）+ ny（negare 说不）→ 一口咬定不是、不给	古法语 denier ← 拉丁语 denegare（坚决说不）← de-（加重）＋ negare（说不）	to say that something is not true; to refuse to give something	照片摆到他面前，他看了两眼，说那不是他	否认/拒绝/否定	He denied all the charges.|They were denied entry to the hall.	saying no to whatever is held out in front of one – 对递到面前的那件事说不	否认：对一句陈述说不，说它不成立|拒绝：对一个请求说不，即不给|否定：对整件事说不，重在推翻	de-（加重）+ ny（说不）→ 一口咬定不是、不给
W	denial	noun	/dɪˈnaɪəl/	negare	deny（说不）+ -al（名词）→ 把「说不」这一下当作一件事	英语 denial，来自 deny ← 古法语 denier ← 拉丁语 denegare ← negare（说不）	a statement that something is not true; a refusal to give something	发布会上他只念了一句话就下台，说没有这回事	否认/否定/拒绝	He issued a flat denial.|Her denial convinced no one.	the act of saying no, taken as a thing in itself – 「说不」这一下本身，当成一件事看	否认/否定：说某事不成立这一下|拒绝：说不给这一下	deny（说不）+ -al → 把说不这一下当作一件事
W	negative	adjective / noun	/ˈneɡətɪv/	negare	nega（说不）+ -tive（…性的）→ 站在说不那一边的	拉丁语 negativus（表否认的）← negare（说不）	expressing refusal or disagreement; less than zero; showing that something is not present	问他行不行，他每一条都摇头，一条都没点过头	负面的/消极的/否定的/阴性的	His answer was negative.|The test came back negative.	standing on the no side of the thing – 站在「不」那一边	否定的：明确说不，与说是相对|负面的：说不那一边引申为坏的那一边|消极的：整个态度都偏在说不这边，不肯往前|阴性的：检验说「没有」，即那样东西不在	nega（说不）+ -tive → 站在说不那一边的
R	nutrire	nutr/nour/nurs/nurt	拉丁语 nutrire（喂奶、养大），nutrix 是奶妈；经古法语 norrice（奶妈）与 norrir（喂养）一支入英语	feeding a small thing so it grows / 一口口喂下去，让小的长起来	一勺一勺送到嘴边，人小小的，一天天见长	to feed, to bring up	feed	喂养长大	domain-make
W	nurse	noun / verb	/nɜːs/	nutrire	nutrix（奶妈）← nutrire（喂养）→ 喂着、看着的那个人 → 照看病人的人	古法语 norrice（奶妈）← 晚期拉丁语 nutricia ← 拉丁语 nutrire（喂养）	a person trained to care for sick people; to care for someone who is ill	她一夜起了四回，换水、量体温，把药一口口送下去	护士/保姆/照料	She works as a nurse.|He nursed his wife for years.	the one who feeds and watches over the helpless – 喂着、守着那个自己顾不了自己的人	护士：喂药看护病人的那个人|保姆：早期义，喂养看顾小孩的那个人|照料：这个人所做的那件事本身	nutrix（奶妈）← nutrire（喂养）→ 喂着守着的那个人
W	nourish	verb	/ˈnʌrɪʃ/	nutrire	norrir（喂养）← nutrire（喂养）→ 供上它长起来要的东西	古法语 norriss-（norrir 的词干，喂养）← 拉丁语 nutrire（喂养）	to give a living thing the food it needs to grow and stay healthy	盆里那株天天浇一遍，叶子一层层厚起来	滋养/养育/怀有	Milk nourishes a growing child.|She nourished a hope of return.	putting in what a living thing needs so it thickens and grows – 把活物长起来要的东西送进去	滋养：供上食物养分，使强健|养育：同一动作用在人身上，供着长大|怀有：把一个念头养着不断供着，久了不散	norrir（喂养）← nutrire（喂养）→ 供上长起来要的东西
W	nurture	verb / noun	/ˈnɜːtʃə/	nutrire	nutritura（喂养这件事）← nutrire（喂养）→ 一年年供着、看着，让它成形	古法语 norreture ← 晚期拉丁语 nutritura（喂养）← 拉丁语 nutrire（喂养）	to care for and encourage the growth of someone or something	那株苗从屋里搬到院里，浇水剪枝，几年后高过了墙	培养/养育/教养	Parents nurture their children.|Talent needs careful nurture.	the long feeding and tending that makes a thing turn out – 一年年供着照看，把它带成形	培养：长期供着照看，使能力成形|养育：供吃供住带大，重在把人带起来|教养：这一路带下来在人身上留下的样子	nutritura（喂养）← nutrire → 一年年供着看着，让它成形
R	labi	laps/lab/lapse	拉丁语 labi（脚下一滑、往下溜），过去分词 lapsus；elabi 是溜走，collabi 是一起往下溜	sliding down out of one's hold / 手没握住，一路往下溜	攥着的东西一点点往下滑，等发觉时手里已经空了	to slip, to slide down	slip	滑脱下去	domain-transfer
W	lapse	noun / verb	/læps/	labi	lapsus（滑了一下）← labi（滑）→ 手一松滑开的那一下 → 小差错、失效	拉丁语 lapsus（滑倒、差错）← labi（滑）	a small mistake or failure; a passing of time; to become no longer valid	话说到一半，那个名字忽然想不起来了	失误/流逝/失效/间隔	He had a lapse of memory.|Her insurance lapsed last month.	the small slip where the hold was let go – 握着的那一下松开，东西滑开	失误：注意力滑开一下造成的小错|流逝：时间从手里一段段滑走|失效：约定滑出有效期，不再算数|间隔：两件事之间滑过去的那一段	lapsus（滑了一下）← labi（滑）→ 手一松滑开的那一下
W	elapse	verb	/ɪˈlæps/	labi	e-（出）+ lapse（滑）→ 一段时间从手里滑出去	拉丁语 elabi（溜走、滑出），过去分词 elapsus ← e-（出）＋ labi（滑）	to pass by, said of a period of time	抬头看钟，指针不知什么时候已经挪了两格	流逝/消逝	Three hours elapsed before he woke.|Two weeks elapsed with no news.	a stretch of time sliding out and gone – 一段时候从手里滑出去，没留下痕迹	流逝/消逝：一段时候从手里滑出去、不再回来	e-（出）+ lapse（滑）→ 一段时候从手里滑出去
W	collapse	verb / noun	/kəˈlæps/	labi	col-（一起）+ lapse（滑）→ 各处一齐往下滑，整个下来	拉丁语 collapsus（一齐倒下），collabi 的过去分词 ← com-（一起）＋ labi（滑）	to fall down suddenly; to fail completely	屋顶那几根梁一齐往下沉，整片瓦跟着落地，尘土腾起来	倒塌/崩溃/垮台/瓦解	The old bridge collapsed last night.|The company collapsed within a year.	every support letting go at the same moment – 各处支撑在同一刻一齐松开	倒塌：各处一齐往下滑，房子整个下来|崩溃：同一画面用在人或系统上，撑不住了|垮台：一个组织或政权整个下来|瓦解：本来连着的各块一齐散开	col-（一起）+ lapse（滑）→ 各处一齐往下滑，整个下来
W	mob	noun	/mɒb/	mov	mobile vulgus（易被推动的众人）的截短 ← movere（推动）→ 一推就动、拦不住的那群	英语 mob 是拉丁语短语 mobile vulgus（易动的民众）的截短 ← mobilis ← movere（移动、推动）	a large disorderly crowd of people	广场上人越挤越多，前排一喊，后面整片跟着往一个方向涌	暴民/乌合之众/一群人	An angry mob gathered outside.|The mob broke the shop windows.	a crowd that shifts all at once when pushed – 被一推就整片挪动、各人不再自主的那群	暴民：一推就动、失了约束的那群人|乌合之众：临时凑起、没有主张的那群|一群人：中性用法，只取聚在一处这一层	mobile vulgus（易被推动的众人）的截短 ← movere（推动）
W	mobile	adjective	/ˈməʊbaɪl/	mov	mob（movere 移动）+ -ile（能…的）→ 挪得动的	拉丁语 mobilis（可移动的）← movere（移动）	able to move or be moved easily	这台机器底下装了四个轮子，一个人推着就能换地方	移动的/可移动的/流动的	He works from a mobile office.|The clinic is fully mobile.	made so it can be shifted without taking it apart – 不用拆开就能挪走	移动的/可移动的：挪得动、不固定在一处|流动的：人或资源在各处之间挪得动	mob（移动）+ -ile（能…的）→ 挪得动的
W	mobilize	verb	/ˈməʊbəlaɪz/	mov	mobile（挪得动的）+ -ize（使…）→ 把停着的弄动起来	法语 mobiliser ← mobile ← 拉丁语 mobilis ← movere（移动）	to organize people or resources so that they are ready to act	一通电话打出去，散在各处的人几小时内都到了场	动员/调动/组织起来	The country mobilized its army.|They mobilized support for the plan.	getting what stood still to start moving together – 把原先停着的一齐弄动起来	动员：把人召起来投入行动|调动：把资源从各处挪到用得上的地方|组织起来：先编排再让其一齐动	mobile（挪得动的）+ -ize（使…）→ 把停着的弄动起来
W	moment	noun	/ˈməʊmənt/	mov	movimentum（动一下）← movere（移动）→ 天平偏一下的那一瞬 → 极短的一段	拉丁语 momentum（动的那一下、瞬间）← movere（移动）	a very short period of time; a particular point in time	天平上添了一粒沙，指针偏了一下就停住了	时刻/瞬间/片刻	Wait here for a moment.|At that moment the lights went out.	the single tip of the scale, over before it is named – 天平偏过去那一下，短到刚察觉就没了	时刻：某件事发生的那一个点|瞬间：短到只够偏一下的那一段|片刻：同样短的一段，用在等待上	movimentum（动一下）← movere → 天平偏一下的那一瞬
W	momentum	noun	/məˈmentəm/	mov	momentum（动的那一下）← movere（移动）→ 已经动起来的东西自带的那股劲	拉丁语 momentum（推动力、动量）← movere（移动）	the force that a moving object has; the ability to keep making progress	球从坡上滚下来，越滚越快，伸手已经拦不住	动量/势头/推动力	The ball gained momentum downhill.|The campaign lost momentum.	what a thing already in motion carries with it – 已经动起来的东西身上带着的那股劲	动量：物体因质量与速度带着的那股劲|势头：事情已经动起来、自己往前的那股劲|推动力：这股劲加在别的事上，把它带着走	momentum（动的那一下）← movere → 动起来的东西自带的那股劲
W	magnify	verb	/ˈmæɡnɪfaɪ/	maior	magnus（大）+ -fy（使…）→ 使它看起来更大	拉丁语 magnificare（使变大、推崇）← magnus（大）＋ -ficare（使…，构词后缀）	to make something appear larger; to make something seem more important than it is	一片玻璃悬在纸上，底下的字撑满了整个圈	放大/夸大	This lens magnifies ten times.|Don't magnify a small problem.	making the thing take up more space than it really does – 让那样东西占的地方比实际更大	放大：让它在眼里占的地方变大|夸大：同一动作用在事情的分量上，说得比实际重	magnus（大）+ -fy（使…）→ 使它显得更大
W	maximum	noun / adjective	/ˈmæksɪməm/	maior	maximus（最大的，magnus 的最高级）→ 到顶那一档，再上不去	拉丁语 maximum（最大之物），maximus（最大的）的中性形 ← magnus（大）	the greatest amount or degree that is possible or allowed	量杯侧面刻着一道线，水到那道就不能再添	最大量/最高限度/最大的	The maximum speed is 80 km/h.|We need a maximum of ten people.	the line above which nothing more is allowed to go – 那一道刻线，越过去就不许了	最大量/最高限度：能到或允许到的那一档，再上不去|最大的：处在那一档上的	maximus（最大的）← magnus（大）→ 到顶那一档
W	mayor	noun	/meə/	maior	maior（更大的、居长的）→ 一城里位分最大的那个人	古法语 maire ← 拉丁语 maior（更大的、年长的）← magnus（大）	the person elected to lead the government of a town or city	剪彩时他站在正中间，别人都退开半步	市长/镇长	The mayor opened the new bridge.|She was elected mayor last year.	the one who stands at the middle of the town's affairs – 一城的事上位分最大、站在正中的那个	市长/镇长：一城或一镇里位分最大、主事的那个人	maior（更大的、居长的）→ 一城里位分最大的那个
W	obey	verb	/əˈbeɪ/	audire	ob-（朝向）+ ey（audire 听）→ 朝着那句话听，听了就照做	古法语 obeir ← 拉丁语 oboedire（听命）← ob-（朝向）＋ audire（听）	to do what someone in authority tells you to do	话音刚落，队里的人一齐转向左边	服从/遵守/听从	Soldiers must obey their officers.|You should obey the rules.	hearing the word and letting the body follow it – 那句话进了耳朵，身子就照着动	服从：对人照着做，不问自己愿不愿|遵守：对规则照着做|听从：重在把那句话听进去再照办	ob-（朝向）+ ey（听）→ 朝着那句话听，听完照做
W	mischief	noun	/ˈmɪstʃɪf/	caput	mes-（坏）+ chief（caput 头、结局）→ 事情落到坏的那一头	古法语 meschief（不幸、坏结局）← meschever ← mes-（坏）＋ chief（头、结局）← 拉丁语 caput（头）	behaviour that causes small troubles or annoyance; harm or damage	几个孩子把邻居的门牌拧反了，蹲在墙角看谁先发现	恶作剧/淘气/损害	The boys were up to mischief.|The storm did great mischief.	the way a thing turns out when it comes to a bad head – 一件事最后落到不好的那一头	恶作剧：故意闹出小乱子，让事情往坏的那头走|淘气：常做这类事的性子，分量轻|损害：真落到坏结局，即造成的实际坏处	mes-（坏）+ chief（头、结局）→ 事情落到坏的那一头
W	madame	noun	/məˈdɑːm/	domus	ma（我的）+ dame（domina 女主人 ← domus 家）→ 我的女主人 → 对女子的敬称	法语 madame（我的夫人）← ma（我的）＋ dame ← 拉丁语 domina（女主人）← domus（家）	a polite form of address used for a woman	门口那人脱帽退开半步，先说了一句才让路	夫人/女士/太太	Good evening, madame, this way please.|The letter was addressed to madame.	the courtesy word for the woman of the house – 对当家那位女子说话时先出口的那个称呼	夫人：把对方当作一家之主的女主人来称|女士/太太：同一敬称推广到一般场合	ma（我的）+ dame（女主人 ← 家）→ 对当家女子的称呼
W	offend	verb	/əˈfend/	fendere	of-（朝、对着）+ fend（击）→ 一下撞到人身上	拉丁语 offendere（撞上、触犯）← ob-（朝向）＋ -fendere（击）	to make someone feel upset or angry; to break a rule or law	那句话出口时对面的人脸色一沉，手里的杯子放下了	冒犯/得罪/违犯	I hope I didn't offend you.|He offended against the law.	the blow that lands on the other instead of being kept off – 那一下没挡在外头，直接撞到对面身上	冒犯/得罪：话或举动撞到人身上，让人不快|违犯：同一动作撞到的是规则那条线	of-（朝、对着）+ fend（击）→ 一下撞到对面身上
W	league	noun	/liːɡ/	ligare	lega（结盟）← ligare（绑）→ 几方被一纸约绑在一起	意大利语 lega（同盟）← 拉丁语 ligare（捆、绑）；与 lex（法）无关	a group of people or teams joined together by agreement; a level of quality	十几支队签了同一份章程，赛程和赏罚都照那张纸走	联盟/联合会/等级	They joined the football league.|He is in a different league.	several parties tied by one paper so they move as one – 几方被同一纸约系住，往后一起行动	联盟/联合会：几方被一纸约系在一起的那个团体|等级：同一团体内按强弱分出的层，因而引申为水平档次	lega（结盟）← ligare（绑）→ 几方被一纸约绑在一起
W	machine	noun	/məˈʃiːn/	mekhane	mēkhanē（装置）→ 几件零件配起来，通上力就替人做活	法语 machine ← 拉丁语 machina ← 希腊语 mēkhanē（装置、器械）	a device with moving parts that uses power to do work	皮带带着几个齿轮转，那只木箱被一点点抬了上去	机器/机械/机构	The machine stopped working suddenly.|He repairs farm machines.	parts fitted together and given power so the work happens – 零件配起来通上力，活就自己做成了	机器/机械：零件配成、通上力替人做活的那个东西|机构：一套人事像零件一样咬合运转，故借用同一画面	mēkhanē（装置）→ 零件配起来通上力就替人做活
W	menu	noun	/ˈmenjuː/	minus	minutus（弄小了的）← minus（更小）→ 把整桌拆成一条条细列出来	法语 menu（详细清单）← 形容词 menu（细小的）← 拉丁语 minutus（弄小的）← minus（更小）	a list of dishes available in a restaurant; a list of options on a screen	桌上那张纸从上到下印着一条条，每条后面跟一个数	菜单/选单	Ask the waiter for the menu.|Choose an item from the menu.	the whole broken down into small single lines to pick from – 整个拆成细细一条条，供人一条条挑	菜单：一家馆子能做的菜细列成条|选单：屏上把可做的事细列成条，同一画面	minutus（弄小的）← minus（更小）→ 拆成一条条细列出来
W	naive	adjective	/naɪˈiːv/	nasci	nativus（天生的）← nasci（出生）→ 还是出生时那个样子，没被世事改过	法语 naïf / naïve（天生的、朴质的）← 拉丁语 nativus（天生的）← nasci（出生）	showing a lack of experience, so believing things too easily	别人说什么她都点头，钱都递过去了才觉出不对	天真的/幼稚的/轻信的	She was naive to trust him.|That is a naive question.	still just as one came into the world, untouched by dealings – 还是出生时那个样子，没被世事磨过	天真的：还保持着出生时那样，未经世事|幼稚的：同样的状态，但已到了该懂事的年纪|轻信的：因为没经历过，别人说什么都照单收下	nativus（天生的）← nasci（出生）→ 还是出生时那个样子
