rabbit	中古英语 rabet ← 盎格鲁拉丁语 rabettus ← 古法语方言 rabotte，或为中古荷兰语 robbe 的指小形，更早词源不明	a small animal with long ears that digs burrows	兔子	A rabbit slipped under the wire fence.|Rabbits dug holes across the lawn.	a long-eared burrowing animal – 长耳、会打洞的小动物				
racial	由 race ＋ -ial 构成；race 一支 ← 中古法语 race ← 意大利语 razza	relating to differences between groups of people by descent	种族的	The report examined racial differences carefully.|Racial equality remains the stated goal.	to do with descent groups – 与血统群体有关的				
radical	中古英语 radical ← 拉丁语 rādīcālis（属于根的），源自 rādīx（根）	relating to the basic nature of something, or favouring extreme change	根本的/激进的	The plan needs a radical rethink.|Radical groups rejected the compromise.	reaching down to the root – 一直探到根上的	根本的：涉及最底层的|激进的：主张彻底改变的			
rainbow	古英语 reġnboga ← 原始日耳曼语 *regnabugô，由 rain ＋ bow（弧）复合而成	a curved band of colours seen in the sky after rain	彩虹	A rainbow appeared above the wet field.|Children pointed at the bright rainbow.	a rain-made arch of colour – 雨造出的彩色弧				
rarely	由 rare ＋ -ly 构成；rare ← 古法语 rare ← 拉丁语 rārus（稀疏）	not often	很少	He rarely leaves the house now.|Snow rarely falls in this valley.	happening at thin intervals – 出现得稀疏				
reader	古英语 rēdere（读者、占卜者）← 原始西日耳曼语 *rādāri，由 read ＋ -er 构成	a person who reads	读者	The magazine has thousands of readers.|Every reader received the same notice.	the one who takes in written words – 把字读进去的那个人				
readily	中古英语 redily，由 ready ＋ -ly 构成	quickly and without difficulty	容易地/乐意地	The parts are readily available here.|She readily agreed to the change.	in a state already prepared to go – 已经备好随时可动的样子	容易地：不费力就能做到|乐意地：不推托就答应			
reading	古英语 rǣding（阅读），由 read ＋ -ing 构成	the activity of looking at and understanding written words	阅读/读数	Reading before bed helps him sleep.|The meter reading rose again.	taking in what is written – 把写下的东西读进去	阅读：看并理解文字|读数：仪表上读出的数值			
rebellion	中古英语 rebellioun ← 古法语 rebellion ← 拉丁语 rebelliō，源自 rebellāre（再兴战）	an organized attempt to remove a government by force	叛乱	The rebellion spread to three provinces.|Troops crushed the rebellion within days.	taking up arms again against a ruler – 再度对当权者动兵				
recall	由 re-（再）＋ call 构成，或仿拉丁语 revocāre 与法语 rappeler 而造	to remember something, or to order something to be returned	召回/回忆	She could not recall his name.|The maker recalled thousands of cars.	calling something back to hand or mind – 把东西或记忆叫回来	召回：命令已发出的东西返回|回忆：把过去的事叫回脑中		/rɪˈkɔːl/	
recent	借自拉丁语 recēns（新近的）	happening or made a short time ago	最近的	Recent changes improved the whole service.|His recent letter arrived only yesterday.	only lately come about – 刚不久才发生的				
recipe	借自中古法语 récipé ← 拉丁语 recipe（取用吧），为 recipere（取、收）的第二人称单数命令式	a set of instructions for cooking a dish	食谱/配方	She followed the recipe exactly this time.|The recipe needs four large eggs.	an instruction that begins take this much – 以「取多少」开头的一份说明	食谱：做某道菜的步骤说明|配方：配制某物的成分与比例			
recipient	借自中古法语 récipient ← 拉丁语 recipiēns，为 recipere（收受）的现在分词	a person who receives something	接受者/受领人	Each recipient signed for the parcel.|The recipient of the prize spoke briefly.	the one who takes what is given – 把送来之物接过去的人	接受者：收下某物的一方|受领人：正式领取的人			
