worm	中古英语 worm ← 古英语 wyrm ← 原始西日耳曼语 *wurmi ← 原始日耳曼语 *wurmiz（虫、蛇）← 原始印欧语 *wr̥mis（虫），或出自 *wer-（转）	a small soft creature with a long thin body and no legs	虫/蚯蚓	A worm wriggled out of the wet soil.|Birds pull worms from the lawn.	a long soft legless creature that moves by bending – 又长又软、没有腿、靠身体屈伸移动的小动物	虫：这类小动物的通称|蚯蚓：钻土的那一种，最常见			
worry	中古英语 worien（掐、勒）← 古英语 wyrġan ← 原始西日耳曼语 *wurgijan ← 原始印欧语 *werǵʰ-（缠、挤）；本义是勒紧，后转为心里发紧	to feel anxious, or to make someone anxious	担心/发愁/使不安	She worries about her son's health.|The delay worried everyone involved.	a tightness in the mind that will not let go – 心里被揪住，松不开	担心：心里挂着可能出的坏事|发愁：担心到成了负担|使不安：把这份紧张加到别人身上			noun / verb
worse	中古英语 worse ← 古英语 wiersa ← 原始西日耳曼语 *wirsiʀō ← 原始日耳曼语 *wirsizô，是「坏」的比较级	of lower quality or in a more serious condition than something else	更差的/更严重的	The second draft was worse than the first.|His cough got worse overnight.	further down the scale than the thing compared with – 比拿来比的那个更往下	更差的：质量或表现不如另一个|更严重的：情况恶化，程度加深			
worship	中古英语 worschippe ← 古英语 weorþsċiepe，即 worth（值、尊）＋ -ship	the act of showing deep respect to a god, or to do so	崇拜/礼拜	They gathered for morning worship.|He worships at the chapel on the hill.	treating something as worthy of the highest honour – 把某个对象当作最该受敬的来对待	崇拜：心怀极度敬仰|礼拜：按仪式向神致敬这件事			noun / verb
worst	中古英语 worste ← 古英语 wierrest ← 原始日耳曼语 *wirsistaz，是 *ubilaz（坏）的最高级	of the lowest quality or most serious kind	最差的/最糟的	That was the worst meal of the trip.|Prepare for the worst outcome.	the one furthest down the scale, with none below – 落在最下的那个，再往下没有了	最差的：质量或表现排在末位|最糟的：情况坏到不能再坏			
worth	中古英语 worth ← 古英语 weorþ ← 原始西日耳曼语 *werþ ← 原始日耳曼语 *werþaz（有价值的）← 原始印欧语 *wert-	having a particular value, or good enough to justify the effort	值…的/值得的/价值	The house is worth twice what they paid.|It is worth asking before you go.	measuring up to what is given for it – 与为它付出的相称	值…的：折算下来相当于某个价|值得的：所得抵得过所费|价值：那份可折算的分量			adjective / noun
worthwhile	由 worth（值得的）＋ while（一段时间）复合而成，字面「值得花那段时间」	good enough to be worth the time or effort spent	值得做的/有意义的	The extra training proved worthwhile.|It is a worthwhile cause to support.	repaying the time it takes – 花掉的时间能换回来	值得做的：所费的工夫抵得过所得|有意义的：做了有价值，不算白费			
worthy	中古英语 worthy ← 古英语 *weorþiġ，即 worth ＋ 形容词后缀 -y	deserving respect or a particular treatment	配得上的/可敬的	The scheme is worthy of support.|He proved a worthy opponent.	measuring up to what is being given – 够得上所给的那份待遇	配得上的：担得起某种对待或称号|可敬的：品行使人愿意敬重			
wound	名词 ← 中古英语 wund ← 古英语 wund ← 原始西日耳曼语 *wundu ← 原始日耳曼语 *wundō（伤）← 原始印欧语 *wen-（争、搏）	an injury where the skin is cut or broken	创伤/使受伤	The wound took three weeks to heal.|Two soldiers were wounded in the raid.	a place where the body has been cut open – 身体被划开的那一处	创伤：皮肉破开的那处损伤|使受伤：造成这样的损伤这个动作		/wuːnd/	noun / verb
wrap	中古英语 wrappen（裹、折），更早词源不明；或与原始印欧语 *werp-（转、绕）相关	to cover something by folding material round it	包裹/缠绕/披巾	She wrapped the gift in brown paper.|Wrap the wire round the post twice.	folding material round something until it is covered – 把料绕着它折过来，直到盖住	包裹：用纸布把物件裹起来|缠绕：绕着某物一圈圈缠上|披巾：披在肩上裹住身体的那件			noun / verb
wreath	中古英语 wreth ← 古英语 wriþa（圈、环）← 原始日耳曼语 *wriþô ← *wrīþaną（拧、编）← 原始印欧语 *wreyt-（拧）	a ring of leaves or flowers, used as decoration or in mourning	花环/花圈	A wreath of holly hung on the door.|They laid a wreath at the memorial.	leaves or flowers twisted into a closed ring – 把枝叶或花拧编成一个闭合的圈	花环：装饰用的那种圈|花圈：吊祭时献上的那种		/riːθ/	
wreck	中古英语 wrek ← 盎格鲁诺曼语 wrek ← 古诺尔斯语 *wrek ← 原始日耳曼语 *wrekaną（追赶）← 原始印欧语 *wreg-（追、猎）	what is left of something badly damaged, or to destroy it	残骸/毁掉	Divers explored the wreck on the seabed.|The storm wrecked half the orchard.	what remains after something has been broken up – 被彻底毁坏之后剩下的那些	残骸：毁坏后留下的那堆东西|毁掉：把某物彻底破坏这个动作			noun / verb
wrench	中古英语 wrench ← 古英语 wrenċ ← 原始日耳曼语 *wrankiz ← 原始印欧语 *wreng-（转）	a tool for turning nuts, or to pull with a sudden twist	扳手/猛扭	He tightened the bolt with a wrench.|She wrenched the door open.	a sudden hard twist, and the tool that gives one – 猛地一扭，以及施出这一扭的工具	扳手：卡住螺母转动的那件工具|猛扭：突然用力拧转这个动作			noun / verb
wretched	中古英语 wrecched ← wrecche（可怜的、流落的）← 古英语 wrecca（流亡者）← 原始印欧语 *wreg-（驱赶）	very unhappy or in very poor condition	凄惨的/糟糕的	They lived in wretched conditions.|He felt wretched about the whole affair.	in so poor a state as to be pitied – 境况差到让人可怜	凄惨的：处境或遭遇令人不忍|糟糕的：状况或感受很坏			
wrinkle	中古英语 wrinkle ← 动词 wrynklen ← 古英语 *wrinclian（起皱）；与荷兰语 wrinkel 同族	a small line or fold in skin or cloth	皱纹/褶皱	Fine wrinkles showed round her eyes.|Iron out the wrinkles in the shirt.	a small fold left where a surface has been pressed together – 表面被挤到一处后留下的小折	皱纹：皮肤上那些细线|褶皱：布料等被挤压后起的折			noun / verb
wrist	中古英语 wrist ← 古英语 wrist ← 原始西日耳曼语 *wristu ← 原始日耳曼语 *wristuz ← *wrīþaną（拧、转）；与 writhe 同支	the joint between the hand and the arm	腕部/腕	He wears a watch on his left wrist.|She sprained her wrist playing tennis.	the joint that lets the hand turn on the arm – 让手能在臂上转动的那个关节	腕部：手与臂相接的那一段|腕：单字说法，多用于复合词			
write	古英语 writan ← 原始日耳曼语 *writaną（刻、划）← 原始印欧语 *wrey-（撕、划）；本义是刻划，后转指书写	to form letters or words on a surface	写/书写	She wrote her name at the top.|He writes for a local newspaper.	leaving marks that stand for words – 留下能代表话语的那些痕迹	写：用笔留下字迹|书写：同义，偏书面			
