W	from	preposition	/frɒm/			古英语 fram（自、离开），与 forth（往前）同支，本义偏「离某处而去」	used to show the place or time where something starts	手指按在地图上一个点，另一只手把线往外拉出去	从/自/来自	The train comes from the north.|She works from nine to five.	the point a thing leaves – 东西离开的那一头	从：起点在这里，往别处去|自：同样指起点，多用在时间上|来自：指出人或物出发的那一处	
W	ghost	noun	/ɡəʊst/			古英语 gast（气息、灵）← 原始日耳曼语 *gaistaz；gh- 的拼法是 15 世纪受佛兰德语影响加上的	the spirit of a dead person that some people believe can appear	走廊尽头的白帘子无风自己动，回头看地上没有脚印	鬼魂/幽灵	The old house is said to have a ghost.|She looked pale as a ghost.	what is left of a person after the body – 人没了以后剩下的那一点	鬼魂：死者留下、据说会现身的那样东西|幽灵：同一样东西，着眼于它飘忽不实	
W	go	verb	/ɡəʊ/			古英语 gan（行走、离开）← 原始日耳曼语 *gai-；过去式 went 借自另一个动词 wendan（转向）	to move or travel from one place to another	他站起来推开门，脚步声顺着走廊越来越远，屋里只剩椅子	去/走/变得	We go to the market every Friday.|The milk has gone sour.	leave here for somewhere else – 从这里挪到别处去	去：朝某处移动，重点在目的地|走：离开此处，重点在人不在了|变得：情况从一种状态挪到另一种，如渐渐坏掉	
W	happen	verb	/ˈhæpən/			中古英语 happen ← hap（运气、偶然）← 古诺斯语 happ（好运）；本义偏「碰巧落到某人头上」	to take place, especially without being planned	早上出门前，杯子自己从桌沿滑下去，谁也没碰它	发生/碰巧	The accident happened late at night.|I happened to see her at the station.	a thing that falls on its own – 事情自己落下来	发生：事情出现、成为事实|碰巧：事情不是安排的，正好落在这时候	
W	harsh	adjective	/hɑːʃ/			中古英语 harsk（粗糙的、涩的），来自北欧语支，与丹麦语 harsk（酸腐的）同支	unpleasantly rough, severe, or unkind	铁锯拉过木头，声音扎耳朵，木刺把掌心划出一道白痕	刺耳的/严厉的/恶劣的	His harsh voice woke everyone up.|They survived a harsh winter in the mountains.	rough enough to hurt – 粗到会扎人	刺耳的：声音粗糙，听着不舒服|严厉的：话语或处置不留余地，让人难受|恶劣的：环境粗砺难挨，如风雪天气	
W	heart	noun	/hɑːt/			古英语 heorte（心脏）← 原始日耳曼语 *hertan-	the organ in the chest that pumps blood around the body	手按在胸口偏左的地方，掌下一下一下顶着，跑完步顶得更急	心脏/内心/中心	He put his hand on his heart.|She lives in the heart of the city.	the thing beating in the middle of you – 在身体正中一下一下跳着的那个	心脏：胸腔里推动血液的那个器官|内心：情感与念头所在之处，如伤了某人的感情|中心：一片地方最里头、最要紧的那一处	
W	heighten	verb	/ˈhaɪtn/			中古英语 heighten，由 height（高度）← 古英语 hiehthu 加动词后缀 -en 构成	to make something greater or more intense	旋钮往右一拧，音量一层层顶上去，屋里说话的人都停了	提高/加强	The news heightened public concern.|Soft light heightens the effect.	push a level further up – 把某个度数往上顶	提高：使程度或数值往上走|加强：使某种感觉或效果变得更浓	
W	henceforth	adverb	/ˌhensˈfɔːθ/			中古英语 hennes（从此）+ forth（往后），古英语 heonan（自此处）是词干	from this time on	合同签完压在桌上，往后的事都照这张纸上的规矩办	从此以后/今后	Henceforth all visitors must sign in.|The new rule applies henceforth.	starting at this point and on – 从这一刻起往后的每一天	从此以后：以眼下这一刻为起点的往后时间|今后：同一段时间，多用在正式的告示里	
W	hi	noun	/haɪ/			19 世纪的英语 hi，是 hey（用来招呼人的一声）的变体，比 hello 更随意	a word used to greet someone in a friendly way	走廊里迎面撞见熟人，两人都抬了下手，出了一声就过去了	嗨/你好	He said hi and sat down beside me.|Just say hi when you see her.	the small sound thrown out on meeting – 碰上人时随口抛出的一声	嗨：见面时随口出的那一声招呼|你好：同一声的意思，写下来时的常用说法	
W	highlight	verb / noun	/ˈhaɪlaɪt/			英语 high（高）+ light（光），本指画面上最亮处，19 世纪起转指最显眼的部分	to make something stand out so that people notice it	荧光笔在纸上拉过几行，合上再翻开，眼睛先落到那几行	突出/强调/最精彩的部分	The report highlights three main problems.|The final goal was the highlight of the match.	the spot the eye goes to first – 眼睛头一个落上去的那一处	突出：让某处显眼到别人先看见它|强调：把话里的一处特意提出来|最精彩的部分：整件事里最惹眼、最值得看的那一段	
W	hijack	verb	/ˈhaɪdʒæk/			20 世纪 20 年代美国英语，禁酒时期指截走运酒的车；更早词源不明	to take control of a vehicle by force while it is moving	车开在半路，后座伸过来一只手抵住司机的腰，方向盘拐向另一条路	劫持/劫机	Two men tried to hijack the bus.|The plane was hijacked soon after takeoff.	seize a thing already on its way – 半路把正在走的东西夺下来	劫持：用武力把行进中的车船人员控制住|劫机：同一件事发生在飞机上	
W	kindergarten	noun	/ˈkɪndəɡɑːtn/			德语 Kindergarten（Kinder 孩子 + Garten 园），1840 年由福禄贝尔命名，19 世纪中叶入英语	a school for children aged about four to six	屋里桌椅都矮一截，墙上贴满蜡笔画，窗边摆着午睡的小床	幼儿园	She teaches at a kindergarten near the park.|My son starts kindergarten in September.	a garden where small children are grown – 把小孩子当苗养着的一片园子	幼儿园：小孩上小学之前待的那种学校	
W	kingdom	noun	/ˈkɪŋdəm/			古英语 cyningdom，由 cyning（国王）+ -dom（领属、状态）构成	a country ruled by a king or queen	山谷四面围着城墙，界碑上刻着王室的纹章，墙外就是别人的地	王国/领域	The kingdom lasted three hundred years.|Lions rule the animal kingdom.	all the land one crown holds – 一顶王冠管得到的那片地	王国：由君主统治的国家|领域：某一类事物自成一片、各有其主的范围	
W	knot	noun / verb	/nɒt/			古英语 cnotta（结）← 原始日耳曼语 *knuttan-，与 knit（编结）同支	a fastening made by looping and tightening rope or string	两条绳头互相绕了三圈再一起拉紧，怎么扯都不松开	结/打结	He tied a knot in the rope.|She knotted the two ends together.	rope locked against itself – 绳子自己缠住自己	结：绳线绕紧后咬住不散的那个疙瘩|打结：把绳线弄成那样一个疙瘩，用作动词	
W	knowledge	noun	/ˈnɒlɪdʒ/			中古英语 knowlechen（认知、承认），词干是古英语 cnawan（知道），后缀 -leche 表这一行为	the facts and understanding a person has gained	抽屉里塞着几年的笔记，遇到同样的活儿，翻两页就上手	知识/学问/知道	She has a deep knowledge of history.|The book adds to our knowledge of birds.	what stays after you have learned – 学过之后留在身上的那些东西	知识：学来记住、用得上的那些事实与道理|学问：成体系的那一大片，多指做出来的学识|知道：晓得某件事这层意思，如据我所知	
W	laser	noun	/ˈleɪzə/			1960 年的英语首字母缩略词，取 light amplification by stimulated emission of radiation（受激辐射光放大）各词首字母，仿 maser 造出	a device that produces a narrow, very strong beam of light	一道细红线打在墙上，十米外还是那么一个小点，边缘不散	激光/激光器	The doctor used a laser to remove it.|A laser cut the steel plate cleanly.	light packed into one thin line – 光挤成细细一条不散开	激光：这种又细又强、不发散的光|激光器：发出这种光的那台装置	
W	late	adjective / adverb	/leɪt/			古英语 læt（迟的、慢的）← 原始日耳曼语 *lataz（松懈、迟缓），与 let（放任）同支	happening or arriving after the expected time	会议室门推开时，桌上的人都已翻到第三页	迟的/晚的/已故的	He was late for the meeting again.|She stayed up late to finish it.	after the point it should have been – 落在该到的那个点后头	迟的：比约定的时刻靠后，如没赶上开会|晚的：时间上靠后，如夜里很靠后的时候|已故的：人已不在世，如提到某位故去的长辈	
W	later	adverb / adjective	/ˈleɪtə/			英语 late 的比较级，古英语作 lætra（更迟的）；作副词表「过一会儿」是中古英语的用法	at a time after the present or after something else	纸条压在杯子底下，手上的活儿先干完再说	后来/以后/较晚的	We can talk about it later.|He arrived later than the others.	a point further along the same line – 同一条线上更靠后的那个点	后来：叙述里排在后头的那段时间|以后：从现在往后的某个时候|较晚的：两者相比时间上靠后的那个	
W	latin	adjective / noun	/ˈlætɪn/			拉丁语 Latinus（拉丁姆的）← Latium（罗马所在的那一带平原），指该地的语言及后来用其派生语言的族群	the language of ancient Rome, or relating to peoples whose languages come from it	石碑上刻的字母全是大写，没有标点，句子靠词尾变化辨意	拉丁语/拉丁的/拉丁民族的	He studied Latin for three years.|Many legal terms come from Latin.	the tongue of the plain around Rome – 罗马那片平原上的话	拉丁语：古罗马人说的那种语言|拉丁的：与那种语言或那一带有关的|拉丁民族的：指讲由它派生语言的那些族群	
W	laughter	noun	/ˈlɑːftə/			古英语 hleahtor（笑声）← 原始日耳曼语 *hlahtraz，词干本是拟声	the sound or act of laughing	隔壁桌一阵声音压不住，有人拍桌子，有人喘不上气	笑声/大笑	Laughter came from the next room.|His joke brought laughter from everyone.	the sound that breaks out when something is funny – 忍不住时冲出来的那阵声音	笑声：那种声音本身|大笑：整个笑起来的举动与场面	
W	leadership	noun	/ˈliːdəʃɪp/			英语 leader（带头的人）← 古英语 lædan（引路、带领），加 -ship（身份、能力）	the position or skill of guiding a group of people	岔路口一群人停下，最前头那个抬手一指，后面的都跟着转	领导/领导地位/领导才能	The team improved under her leadership.|He showed leadership during the crisis.	the one in front deciding the way – 走在头里的人定方向	领导：带领一群人这件事，也指带领的那一方|领导地位：处在带头的那个位置|领导才能：能把人带起来的那份本事	
W	lightning	noun	/ˈlaɪtnɪŋ/			中古英语 lightning，由 lighten（发亮）← 古英语 lihtan 加 -ing 构成，与 light（光）同支	a bright flash of electricity in the sky during a storm	云层里白光一闪，屋里所有东西的影子瞬间挪到另一边	闪电/闪电般的	Lightning struck the tall tree outside.|He ran with lightning speed.	the sky lit for an instant – 天空亮那一下	闪电：暴雨天空里那道亮光|闪电般的：快得像那一下，如极快的速度	
W	likelihood	noun	/ˈlaɪklihʊd/			中古英语 likely（像是要发生的）← 古诺斯语 likligr（相像的），加 -hood（状态）	the chance that something will happen	云压得低，出门前还是把伞塞进包里，怕路上淋着	可能性/几率	There is little likelihood of rain today.|The likelihood of success looks good.	how much a thing looks set to happen – 一件事看着有多要发生	可能性：某事会发生的那个程度|几率：把这个程度说成数目时的说法	
W	listen	verb	/ˈlɪsn/			古英语 hlysnan（听、留意）← 原始日耳曼语 *hlusinon，与 loud（响）同出一支	to pay attention to a sound with your ears	他把收音机音量调小，头偏向门口，屋里没人再动	听/倾听/听从	She listened to the rain all night.|Please listen to what he says.	turning the ear toward a sound – 把耳朵朝声音那边转过去	听：耳朵有意去接声音|倾听：专注地听，带着留意的意思|听从：听了之后照着做，如听从劝告	
W	lord	noun	/lɔːd/			古英语 hlafweard（守着面包的人）← hlaf（面包）+ weard（看守），缩合成 hlaford，本指养着家仆的家主	a man of high rank who has power over others	长桌尽头那人先切开整块面包，一份份递下去，众人才动手	领主/贵族/主人	The lord owned all the land nearby.|They knelt before their lord.	the one who keeps the bread – 掌着面包分给人的那个	领主：占有土地、管着一方人的那种贵人|贵族：有爵位、地位在上的那一层人|主人：手下有人听他吩咐的那一位	
