W	method	noun	/ˈmeθəd/	hodos	met-（追随）+ hod（hodos 道路）→ 沿一条路走到结果	古法语 methode ← 拉丁语 methodus ← 希腊语 methodos（追随一条路）	a particular way of doing something	地面上铺着一串脚印，脚印从起点清楚地通到终点	方法/条理	The method changed the situation.|Researchers discussed the method carefully.	a route followed to reach a result – 通往结果的一条路	方法：做事的步骤|条理：有次序的路径		
W	microscope	noun	/ˈmaɪkrəskəʊp/			法语 microscope ← 希腊 mikros（小）+ skopein（观察）	an instrument for viewing very small objects	镜筒下的叶片被放大成清晰的细胞网格	显微镜	The microscope changed the situation.|Researchers discussed the microscope carefully.	a device that makes tiny details visible – 使微小细节可见的装置	显微镜：观察微小物体的仪器		
W	monitor	noun/verb	/ˈmɒnɪtə/			拉丁语 monitor（提醒者、监督者）← monere（提醒）；族群待补，暂按整体记	watch and check something over time	屏幕上的曲线持续跳动，护士每隔几分钟记录一次	监视器/监测	The monitor changed the situation.|Researchers discussed the monitor carefully.	a watcher that keeps checking a changing state – 持续检查变化状态的观察者	监视器：显示状态的设备|监测：持续观察记录		
W	monument	noun	/ˈmɒnjʊmənt/			拉丁语 monumentum（纪念物）← monere（提醒）；词义链需单独记	a structure built to remember a person or event	石碑立在广场中央，底座刻着一段日期和名字	纪念碑/遗迹	The monument changed the situation.|Researchers discussed the monument carefully.	a lasting object that keeps the past before the eyes – 让过去长久留在眼前的物件	纪念碑：为记住人或事而建的建筑		
W	mister	noun	/ˈmɪstə/			英语 mister ← master	a title used before a man’s name	信封上姓名前印着 Mr.，收信人一眼知道称呼	先生	The mister changed the situation.|Researchers discussed the mister carefully.	a respectful title before a man’s name – 放在男子姓名前的称呼	先生：对男性的礼貌称呼		
W	machinery	noun	/məˈʃiːnəri/			法语 machinerie ← machine	machines collectively or their parts	厂房里许多齿轮、皮带和轴一起转动	机器/机械装置	The machinery changed the situation.|Researchers discussed the machinery carefully.	many working mechanisms forming one system – 许多机构组成的系统	机器：共同工作的机械设备		
W	mainland	noun	/ˈmeɪnlænd/			英语复合词 main + land；与 manus（手）不同源	the principal landmass of a region	渡船驶离小岛，远处大片连续陆地铺到地平线	大陆/本土	The mainland changed the situation.|Researchers discussed the mainland carefully.	the greater continuous land opposite an island – 与岛相对的大片陆地	大陆：连续的主要陆地		
W	masterpiece	noun	/ˈmɑːstəpiːs/			英语复合词 master + piece	a work of outstanding skill	画廊中央一幅画被单独打光，观众在前面停步	杰作	The masterpiece changed the situation.|Researchers discussed the masterpiece carefully.	a piece made with exceptional mastery – 技艺极高的一件作品	杰作：最出色的作品		
W	meeting	noun	/ˈmiːtɪŋ/			古英语 mētan（相遇）← 原始日耳曼语	an occasion when people come together	长桌两侧的人同时坐下，桌中央放着议程	会议/会面	The meeting changed the situation.|Researchers discussed the meeting carefully.	people coming together at one time – 人在同一时间聚到一起	会议：为讨论而聚集|会面：人与人相遇		
W	mistake	noun/verb	/mɪˈsteɪk/			古诺尔斯语 mistaka（误取、误解）	an action or judgement that is wrong	算盘上一颗珠子拨错一格，后面的总数全偏了	错误/弄错	The mistake changed the situation.|Researchers discussed the mistake carefully.	a choice that sends the result off course – 使结果偏离轨道的选择	错误：不正确的行动或判断|弄错：作出错误判断		
W	misunderstand	verb	/ˌmɪsʌndəˈstænd/			英语复合词 mis- + understand	interpret something incorrectly	两个人隔着嘈杂车站说话，气泡里的句子完全对不上	误解/误会	The misunderstand changed the situation.|Researchers discussed the misunderstand carefully.	take another person’s meaning in the wrong way – 把他人的意思理解错	误解：错误理解意思		
W	most	adjective/adverb	/məʊst/			古英语 mǣst ← 原始日耳曼语 *maistaz	the greatest amount or degree	一排柱子从低到高排列，最后一根高出所有其他柱子	最多/最	The most changed the situation.|Researchers discussed the most carefully.	the highest point in a comparison – 比较中最高的一点	最多：数量最大|最：程度最高		
W	motel	noun	/məʊˈtel/			英语 motel，motor + hotel 的缩合	a hotel for motorists, usually near a road	汽车停在房门外，房间门直接朝向停车位	汽车旅馆	The motel changed the situation.|Researchers discussed the motel carefully.	rooms arranged beside a road for travellers by car – 路边给驾车者的房间	汽车旅馆：方便停车的旅馆		
