W	essence	noun	/ˈesns/	praeesse	ess（esse 是、在）+ -ence → 一样东西「是它自己」所靠的那一点	古法语 essence ← 拉丁语 essentia（存在、本性），由 esse（是、在）造出	the quality that makes something what it is; a concentrated extract	一筐花瓣熬到最后剩小半瓶，味道比整筐还冲	本质/精华/香精	Freedom is the essence of democracy.|Add a few drops of vanilla essence.	what is left when everything else is taken away – 别的都去掉之后剩下的那一点	本质：去掉外面一切、它还是它所靠的那点|精华：一大堆里提出来的那一小份|香精：提到浓得发冲的那瓶	
W	essential	adjective	/ɪˈsenʃl/	praeesse	ess（esse 是、在）+ -ential → 关乎它「是不是它」的 → 少了就不成的	晚期拉丁语 essentialis ← essentia（存在、本性）← esse（是、在）	so important that something cannot work or exist without it	清单上划掉几样还照样出发，划到那一样时手停住了，没它根本走不了	必不可少的/本质的	Water is essential to all life.|Read the essential facts first.	the part you cannot take out and still have the thing – 抽掉它这东西就不成立了	必不可少的：少了它整件事办不成|本质的：关乎它到底是不是它的那一层	
W	interest	noun / verb	/ˈɪntrəst/	praeesse	inter-（在两者之间）+ est（esse 在）→ 这事横在我这边，与我有牵连	古法语 interest ← 拉丁语 interest（interesse 的第三人称：夹在中间、有关系），由 inter（在中间）＋ esse（是、在）构成	a feeling of wanting to know more; an advantage or share; money paid for a loan	本来是别人的事，说到一半提到他家那块地，他把椅子往前挪了挪	兴趣/利益/利息/使感兴趣	She has a strong interest in history.|The loan carries high interest.	a thing that stands between you and it, so it concerns you – 那事与你之间有一层牵连，于事关己	兴趣：牵连一旦搭上，人就想多知道|利益：牵连里落到自己这边的那份好处|利息：借出的钱与人之间那份牵连按时结出的数|使感兴趣：把这层牵连搭到别人身上	
W	immediate	adjective	/ɪˈmiːdiət/	medius	im-（不）+ medi（medius 中间）+ -ate → 中间不隔任何东西 → 挨着的、当下的	中世纪拉丁语 immediatus：in-（不）＋ mediatus（居间的）← medius（居中的）	happening or done at once; nearest in space or relation	手指刚碰到开关，灯就亮了，中间没有一点空隙	立即的/直接的/最接近的	We need an immediate answer.|Only immediate family members attended the service.	with nothing standing in the middle – 中间不隔一层，直接挨上	立即的：时间上中间不隔一点空|直接的：中间不经别人转手|最接近的：位置或关系上贴着的那一圈	
W	intermediate	adjective	/ˌɪntəˈmiːdiət/	medius	inter-（在两者之间）+ medi（medius 中间）+ -ate → 正落在两头之间那一档	中世纪拉丁语 intermediatus ← 拉丁语 intermedius：inter（在中间）＋ medius（居中的）	coming between two levels, stages, or places	三级台阶，他站在当中那级，上一级和下一级都伸手可及	中级的/中间的	She joined the intermediate class.|We stopped at an intermediate station.	the step that sits between the low one and the high one – 夹在低的那档与高的那档中间的一级	中级的：程度上不高不低的那一档|中间的：位置上夹在两处之间的那一处	
W	meanwhile	adverb	/ˈmiːnwaɪl/	medius	mean（medianus 居中的）+ while（一段时间）→ 夹在两件事之间那段时间里	中古英语 mean（← 古法语 meien ← 晚期拉丁语 medianus 居中的 ← medius）＋ 古英语 hwīl（一段时间）	during the same period of time; at the same time	锅在灶上咕咕响着，她趁这段工夫把碗一只只擦干	同时/与此同时	Meanwhile, the others waited outside.|You can read the notes meanwhile.	the stretch of time lying in between – 夹在两头之间那一段时间里	同时：两件事占着同一段时间|与此同时：说完这头，另一头在同一段时间里也在动	
W	medieval	adjective	/ˌmediˈiːvl/	medius	medi（medius 中间）+ ev（aevum 时代）+ -al → 属于中间那个时代的	近代拉丁语 medievalis ← medium aevum（中间的时代），由 medius（居中的）＋ aevum（时代）合成	belonging to the period between ancient and modern times	石头城墙上留着箭孔，护城河的水面漂着落叶，桥板还能吱呀地放下来	中世纪的/中古的	The town has a medieval castle.|He studies medieval church music now.	belonging to the age that lies between the old and the new – 属于夹在古与今之间那个时代	中世纪的：属于古今之间那一大段时期|中古的：那一段里的做法与样式	
W	medium	noun / adjective	/ˈmiːdiəm/	medius	medium（medius 的中性名词：居中之物）→ 居中那一档；夹在两头之间传东西的那个	拉丁语 medium（中间、中介）是 medius（居中的）的中性名词形	a means by which something is passed on; a middle level or size	两间屋隔着一道墙，话是靠管子从这头传到那头的	媒介/中等的/手段	Television is a powerful medium.|He wears a medium shirt.	what sits between two ends and carries across – 夹在两头之间、靠它过去的那个	媒介：夹在两头之间把东西递过去的那个|中等的：不大不小、落在当中那一档|手段：借它到达那一头的那个	
W	award	noun / verb	/əˈwɔːd/	wardon	a-（向）+ ward（wardon 看守、审视）→ 审看过之后把东西递到该得的那个人手上	盎格鲁法语 awarder（裁定）：a-（向）＋ warder，是古法语 guarder（看守、审视）的诺曼变体 ← 法兰克语 *wardon	a prize given for something done well; to give such a prize officially	几个人把稿子看了两遍，抬头对了一下眼神，把那只小铜像推到其中一人面前	奖/授予/判给	She won an award for her novel.|The judge awarded him damages.	looked over and then handed to the one who earned it – 看过一遍，再把东西递给该得的那个	奖：审看之后递过去的那样东西|授予：正式地把它递到那人手上|判给：审断之后归到某一方名下	
W	guard	noun / verb	/ɡɑːd/	wardon	guard（wardon 看守）→ 眼睛盯住一处不移开，不让人进去	古法语 guarde/guarder（看守）← 法兰克语 *wardon（守望、看顾），与英语 ward 同出此支	to keep something safe by watching it; a person who does this	门口那人站了一夜没坐下，谁往里走都被伸手拦一下	守卫/看守/警惕	Two men guarded the gate.|Be on your guard at night.	eyes fixed on one place so nothing gets past – 眼睛钉在一处，谁也过不去	守卫：把眼睛盯住一处不让人过|看守：干这件事的那个人|警惕：心里也这么盯着，不放松	
W	reward	noun / verb	/rɪˈwɔːd/	wardon	re-（回过来）+ ward（wardon 看顾）→ 看见他做了什么，拿东西回过去	盎格鲁法语 rewarder（回看、酬答）：re-（回）＋ warder，是古法语 guarder（看守）的诺曼变体 ← 法兰克语 *wardon	something given in return for good work or help	他把丢的钱包送回来，主人回屋取了一样东西塞进他手里	报酬/奖赏/酬谢	He got a reward for his honesty.|Hard work rewards you later.	seeing what someone did and sending something back – 看见他做的，再把东西回过去	报酬：因他做过的事回过去的那一份|奖赏：分量更重、当众给的那一份|酬谢：把这份心意回到人身上	
W	ward	noun	/wɔːd/	wardon	ward（wardon 看守）→ 被看着的那一片地方，或被看着的那个人	古英语 weard（守望、看守），与法兰克语 *wardon 同出原始日耳曼语一支，故与 guard 同源	a room in a hospital with several beds; a person under someone's legal care	白大褂推门进来，一排床挨着摆，她在每张床脚停一下看一眼	病房/受监护人	She works in the children's ward.|The boy became a ward of court.	the space or person kept under watch – 被看着的那一片，或被看着的那一个	病房：一排床都在护士眼皮底下的那一间|受监护人：由别人看着、替他做主的那个人	
W	wardrobe	noun	/ˈwɔːdrəʊb/	wardon	ward（wardon 看守）+ robe（衣物）→ 替人看着衣物的那个地方	古法语 warderobe（存衣处），是 garderobe 的诺曼变体：garder（看守）← 法兰克语 *wardon ＋ robe（衣物）	a tall cupboard for clothes; all the clothes a person owns	拉开那扇高门，里头一根横杆挂满衣架，底下还码着两只鞋盒	衣柜/全部衣物	Hang your coat in the wardrobe.|She bought a whole new wardrobe.	the place that keeps your clothes for you – 替你把衣物看着的那一处	衣柜：立着的那个存衣物的柜子|全部衣物：一个人存在里头的那一整套	
W	innovation	noun	/ˌɪnəˈveɪʃn/	novus	in-（进入）+ nov（novus 新的）+ -ation → 把新东西弄进原来那一套里	拉丁语 innovatio ← innovare：in-（进入）＋ novare（使变新）← novus（新的）	a new method or idea brought into use	车间里那道工序照老样子做了十年，有人改了一下，当天出来的件就不一样了	创新/革新/新举措	The factory introduced several innovations.|Innovation drives the whole car industry.	putting something never used before into the old way – 把从没用过的东西放进原来那套里	创新：想出并做出前所未有的做法|革新：把旧的那一套换成新的|新举措：被放进来的那个具体新做法	
W	novel	noun / adjective	/ˈnɒvl/	novus	novellus（novus 的指小形：新出的小东西）→ 新出的故事；也指从没见过的	古法语 novel（新的）与意大利语 novella（新故事）← 拉丁语 novellus，是 novus（新的）的指小形	a long written story; not like anything seen before	手里那本厚册子一口气翻到半夜；书里的写法从没见人这么用过	小说/新奇的	She wrote her first novel at thirty.|That is a novel approach.	a fresh piece that has not been told or seen before – 新出的那一份，此前没被讲过、没被见过	小说：一册新讲出来的长故事|新奇的：此前没见过这一种	
W	novelty	noun	/ˈnɒvlti/	novus	novel（novus 新的）+ -ty → 新出这个性质；也指靠这股劲吸引人的小物件	古法语 novelte ← 晚期拉丁语 novellitas ← novellus（新出的）← novus（新的）	the quality of being new and unusual; a small unusual object	头两天人人围着看，到第七天它摆在那儿，谁也不多瞧一眼	新奇/新鲜感/小玩意	The novelty soon wore off.|They sell novelties at the fair.	the freshness that only lasts while a thing is still new – 只在东西还新时存在的那股劲	新奇：此前没见过这一种的那个性质|新鲜感：这股劲留在人心里的那一阵|小玩意：全靠这股劲卖出去的那种小东西	
W	renovate	verb	/ˈrenəveɪt/	novus	re-（再）+ nov（novus 新的）+ -ate → 把旧的再弄成新的	拉丁语 renovare 的过去分词 renovatus：re-（再）＋ novare（使变新）← novus（新的）	to repair an old building so that it looks new again	屋顶掀了重铺，墙皮铲掉刷白，同一栋老房子看着像刚盖起来	翻新/修复	They renovated the old farmhouse.|The hotel was fully renovated.	making an old thing new a second time – 把旧的那件再一次做成新的	翻新：把旧东西整成像新的一样|修复：把坏掉的地方修回原样	
W	calcium	noun	/ˈkælsiəm/	calx	calc（calx 石灰石）+ -ium（元素名后缀）→ 从石灰里认出来的那种元素	近代拉丁语 calcium，1808 年戴维由拉丁语 calx（属格 calcis：石灰、石灰石）造出	a soft grey metal found in bones, teeth and lime	喝完一碗白汤去照片子，骨头那几道白得发亮	钙	Milk contains a lot of calcium.|Calcium keeps growing bones strong.	the stuff that lime and bones are both made of – 石灰与骨头里同一样的那种料		
W	calculate	verb	/ˈkælkjuleɪt/	calx	calcul（calculus：calx 的指小形，小石子）+ -ate → 摆石子记数 → 算出来	拉丁语 calculare 的过去分词 calculatus ← calculus（小石子），是 calx（石灰石）的指小形	to work out an amount or number using numbers	他在纸边上竖着列了三行数，笔尖一路往下点，末尾圈住一个数	计算/推算/估计	She calculated the total cost.|We calculated the risk first.	moving pebbles one by one until a number comes out – 一颗颗挪石子，最后挪出一个数	计算：按数一步步挪出结果|推算：由已知的往未知的那一步挪|估计：挪得不细，只求个大概数	
W	chalk	noun	/tʃɔːk/	calx	chalk（古英语 cealc，早期借自 calx 石灰）→ 能划出白痕的那种软白石	古英语 cealc（石灰、白垩），早期从拉丁语 calx（石灰）借入，与 calcium 同出一词	a soft white rock, or a stick of it used for writing	一截白棍在黑板上划过，留下一道粉白的痕，指头一抹就花了	粉笔/白垩	He wrote the date in chalk.|The cliffs are made of chalk.	soft white stone that leaves its mark when dragged – 一划就在别处留下白痕的软白石	粉笔：截成小棍、拿来写字的那一段|白垩：整片山体里那种软白的石	
W	fabric	noun	/ˈfæbrɪk/	fabrica	fabrica（工坊、做出来的东西）→ 坊里织出来的那块料；也指整件的构造	古法语 fabrique ← 拉丁语 fabrica（工坊、制成物）← faber（匠人）	cloth made by weaving; the basic structure of something	摊开一块布，经线纬线一根压一根，捏起一角能看见光从缝里透过来	织物/布料/结构	She chose a soft cotton fabric.|Trust holds the fabric of society.	threads worked into one whole piece – 一根根织到一处，成了整整一块	织物/布料：织成整块的那种料|结构：把整件东西撑住的那套编法	
W	fabricate	verb	/ˈfæbrɪkeɪt/	fabrica	fabric（fabrica 工坊）+ -ate → 在坊里把零件做成整件；也用于凭空做出一件	拉丁语 fabricare 的过去分词 fabricatus ← fabrica（工坊）← faber（匠人）	to make or assemble something; to invent something false	台钳上夹着几片铁，敲弯、焊拢，出来一件原先没有的东西	制造/编造/伪造	They fabricate parts for engines.|He fabricated the whole story.	putting pieces together into a thing that was not there – 把零件拼成一件原先不存在的东西	制造：把零件拼装成整件|编造：同样的手法用在一段没发生过的事上|伪造：照着真的做出一件假的	
W	forge	verb / noun	/fɔːdʒ/	fabrica	forge（fabrica 经通俗拉丁语 *faurga → 打铁棚）→ 在炉上锤成形；锤出来的也可以是假的	古法语 forge ← 通俗拉丁语 *faurga ← 拉丁语 fabrica（工坊），故与 fabric 同出一词	to shape metal by heating and hammering; to make a false copy	炉膛里那块铁烧到发红，夹出来搁在砧上，锤一下溅一片火星	锻造/伪造/锻炉	The smith forged an iron hook.|He forged his father's signature.	beaten into shape at the fire – 在火边一锤一锤打出形状来	锻造：烧红了锤出形状|伪造：同样是自己锤出来的，只是照着真的做|锻炉：干这件事的那座炉	
W	delicate	adjective	/ˈdelɪkət/	lacere	de-（引开）+ lic（lacere 逗引）+ -ate → 被逗着娇养出来的 → 细致而经不起碰	拉丁语 delicatus（娇养的、讲究的），与 deliciae（乐事）同支；其更早词源不明	finely made and easily damaged; needing careful handling	薄胎的杯子举到灯下能透光，指头稍一使劲就听见细响	精致的/脆弱的/微妙的	She wore a delicate silver chain.|This is a delicate matter.	made so fine that a heavy hand ruins it – 做得太细，手一重就毁了	精致的：做得细，经得起细看|脆弱的：细到一碰就坏|微妙的：事情细到一动就变，得轻着来	
W	delicious	adjective	/dɪˈlɪʃəs/	lacere	de-（引开）+ lic（lacere 逗引）+ -ious → 把人勾住的那种味道	古法语 delicieus ← 晚期拉丁语 deliciosus ← 拉丁语 deliciae（乐事）← delicere（引开、逗引）	having a very pleasant taste or smell	第一口下去人停了半秒，筷子又伸回同一个盘子	美味的/可口的	The soup was absolutely delicious.|A delicious smell filled the room.	a taste that pulls you back for more – 那味道把人又勾回去一口	美味的：味道好到把人勾住|可口的：吃着顺口，还想再来	
W	delight	noun / verb	/dɪˈlaɪt/	lacere	de-（引开）+ light（原为 delectare 使愉悦，后拼写被 light 带偏）→ 被逗得心里一亮	古法语 delitier ← 拉丁语 delectare（使愉悦），是 delicere（逗引）的反复形；中古英语原作 delite，后受 light 影响改拼 -ght	great pleasure, or to give someone great pleasure	孩子把盒子打开怔了一下，随后蹦起来抱住送东西的人	高兴/乐事/使高兴	She read the letter with delight.|The show delighted the children.	lit up inside by something good – 被好东西逗得里头一亮	高兴：心里被逗亮的那个状态|乐事：让人这样亮起来的那件事|使高兴：把这份亮劲给到别人身上	
W	impulse	noun	/ˈɪmpʌls/	pel	im-（往上加）+ puls（pellere 推）→ 从里头推来的那一下	拉丁语 impulsus（推动）← impellere：in-（往上、加上）＋ pellere（推）	a sudden wish to do something; a push that starts movement	站在货架前本来没打算买，手忽然自己伸过去把它放进筐里	冲动/一时兴起/推动力	He bought it on impulse.|The blow gave the ball impulse.	one shove from inside, before thinking – 里头推来那一下，还没想就动了	冲动：里头推来那一下，人跟着就做了|一时兴起：那一下过去也就没了|推动力：让东西动起来的那一推	
W	pulse	noun	/pʌls/	pel	puls（pulsus，pellere 推的过去分词）→ 一下一下推出来的那个跳	古法语 pouls ← 拉丁语 pulsus（推动、跳动），是 pellere（推）的过去分词	the regular beat of blood as the heart pushes it round	两指按在腕上不动，过一会儿指腹下面顶起来一下，隔一会儿又顶一下	脉搏/搏动/脉冲	The nurse took his pulse.|A pulse of light crossed the screen.	one push, then another, at even spacing – 推一下，隔一样长再推一下	脉搏：血被一下下推着走时手上摸到的那一顶|搏动：任何这样隔着相同间隔的一跳一跳|脉冲：一小股推出去、很快收住的那一下	
W	push	verb / noun	/pʊʃ/	pel	push（← pulsare，pellere 的反复形：一再推）→ 手上加力把东西推开	古法语 poulser/pousser ← 拉丁语 pulsare（一再推击），是 pellere（推）的反复形	to press against something to move it away from you	两手抵在箱子侧面往前送，箱底在地上擦出一声，挪开了半尺	推/推动/催逼	He pushed the door open.|She pushed him to try again.	force put on a thing to send it away from you – 加力在东西上，让它离手往外走	推：加力让东西离手往外|推动：让一件事往前走|催逼：把这股力加在人身上	
W	convenient	adjective	/kənˈviːniənt/	venire-invent	con-（一起）+ veni（venire 来）+ -ent → 各样条件都来到一处 → 省事	拉丁语 conveniens（相合的），是 convenire 的现在分词：com-（一起）＋ venire（来）	easy to use or reach, and not causing trouble	出门左手第二个门就是，买完还赶得上那班车	方便的/便利的/合适的	The shop is very convenient for us.|Pick a convenient time to meet.	everything coming together so nothing costs extra effort – 各样条件凑到一处，不用多费事	方便的：条件凑齐了，办这件事不费劲|便利的：地方或东西本身就近手|合适的：时间与安排也刚好凑上	
W	event	noun	/ɪˈvent/	venire-invent	e-（出来）+ vent（venire 来）→ 来了、出来了 → 发生的那件事	拉丁语 eventus（结果、发生的事）← evenire：ex-（出来）＋ venire（来）	something that happens, especially something important	日历上那一格圈着红圈，那天街上搭起棚子，人从早上就往那儿走	事件/大事/项目	The wedding was a happy event.|He won three events at the meeting.	a thing that has come out and taken place – 已经来出来、落地发生了的那一件	事件：发生了的那一件事|大事：发生得够分量、被记住的那件|项目：赛程里单独发生的那一场	
W	eventually	adverb	/ɪˈventʃuəli/	venire-invent	e-（出来）+ vent（venire 来）+ -ual + -ly → 到底还是来出来了 → 最后	近代拉丁语 eventualis ← 拉丁语 eventus（结果）← evenire：ex-（出来）＋ venire（来）	in the end, after a long time or much trouble	队排了两个钟头，前面的人一个个挪走，轮到他时天都黑了	最终/终于	He eventually agreed to help.|The delayed train eventually arrived.	coming out at last, after everything in between – 中间那些都过去了，它到底出来了	最终：一路到最后才出来的那个结果|终于：等了许久之后它出来了	
W	praise	verb / noun	/preɪz/	pretium	prais（pretium 价值）→ 把人做的事估出高价，并说出口	古法语 preisier ← 晚期拉丁语 pretiare（定价、看重）← 拉丁语 pretium（价格、价值）；与 precari（祈求）无关	to say that someone or something is very good	他把作业收上去翻了两页，抬头当着全班念了那一段	赞扬/称赞/表扬	The teacher praised her hard work.|His book won high praise.	putting a high value on it out loud – 把它估得很高，并且说出来	赞扬：当面把它估得高|称赞：说出它好在哪一处|表扬：在众人面前把这个估价讲一遍	
W	prize	noun / verb	/praɪz/	pretium	priz（pretium 价值）→ 值这个价的那样东西 → 奖品；动词是把它看得值	古法语 pris（价值、奖赏）← 拉丁语 pretium（价格、价值）	something given to the winner; to value something highly	台上那只银杯谁赢了就端走，捧着的人手一直没松	奖品/珍视	She won first prize in the race.|He prizes his grandfather's watch.	the thing judged worth having – 被判为值得的那一样	奖品：赢的人拿走的那件值钱东西|珍视：自己心里把它估得很高，舍不得	
W	commonwealth	noun	/ˈkɒmənwelθ/	mun	common（communis 共有的）+ wealth（福祉）→ 大家共有的那份好处 → 结成一体的国家	中古英语 commonwelth：common（← 拉丁语 communis 共有的）＋ wealth（福祉、财富）	a group of countries or states joined for shared purposes	几个岛各挂着自己的旗，每年派人坐到同一张长桌前把账目摊开	联邦/共同体/全体国民	Australia belongs to the Commonwealth.|The commonwealth funded the road.	the good that a group holds together – 一群人合在一处共有的那份好处	联邦：为共有的那份好处结成一体的一群国家|共同体：同样合在一处、利害相通的那一群|全体国民：这份好处所归属的所有人	
W	punch	verb / noun	/pʌntʃ/	punktum	punch（punctionem ← pungere 刺）→ 一下猛戳出去 → 出拳；也指戳孔的那件工具	中古英语 punchen ← 古法语 poinçonner ← 通俗拉丁语 punctiare ← 拉丁语 pungere（刺）；饮料那义另出印地语 pāñč（五）	to hit with a closed hand; a tool for making holes	他攥紧手往前送出去，正撞在沙袋中间，袋子晃了一下	用拳打/一拳/冲孔器	He punched the bag hard.|Punch two holes in the card.	the whole force gathered onto one small spot – 一股力全收到一个小点上顶进去	用拳打：把力收在拳头这一点上送出去|一拳：这样送出去的那一下|冲孔器：靠同一手法在纸或皮上顶出小孔的工具	
W	miracle	noun	/ˈmɪrəkl/			古法语 miracle ← 拉丁语 miraculum（奇事）← mirari（惊奇）← mirus（奇妙）	something wonderful that happens although it seems impossible	车翻进沟里烂成一堆，人从驾驶座爬出来，身上连道口子都没有	奇迹/奇事	It was a miracle that he survived.|She is hoping for a miracle.	a thing that happened though it should not have – 照理不该发生，却真发生了的那一件	奇迹：办不到的事偏偏成了|奇事：让人说不出所以然的那一件	
W	mirror	noun / verb	/ˈmɪrə/			古法语 mirour ← 通俗拉丁语 *miratorium ← 拉丁语 mirari（惊奇、看）← mirus（奇妙）	a piece of glass that shows what is in front of it	他抬头看见一张和自己一模一样的脸，抬手时那张脸也抬了手	镜子/反映	She looked at herself in the mirror.|His words mirror our own doubts.	a surface that gives back what stands before it – 一个面把跟前的东西原样还回来	镜子：把跟前的样子原样还回来的那块面|反映：一件事把另一件的样子照出来	
W	gaol	noun	/dʒeɪl/			诺曼法语 gaiole ← 中世纪拉丁语 gabiola ← 晚期拉丁语 caveola（小笼），是 cavea（围栏、笼）的指小形；与 jail 同出一词，只是拼写走了两路	a place where people are locked up as punishment	铁条门在身后合上，走廊两侧一格一格，钥匙串的声音越走越远	监狱/牢房	He spent two years in gaol.|The old gaol is now a museum.	a locked cage built for people – 给人造的那种上了锁的笼	监狱：整座锁着人的那处地方|牢房：里头一格一格关人的那一间	
