W	provide	verb	/prəˈvaɪd/	vid	pro-（预先）+ vid（看，← videre）→ 事先看出会缺什么，先备好摆出来	拉丁语 providere（预先看到、准备）：pro（预先）＋videre（看）	to give someone what they need, or to state something as a condition	出发前他按人头把水和饼装进包，半路上果然一人拿到一份	提供/供给/规定	The school provides free meals.|The contract provides that either side may quit.	seeing ahead what will be wanted and putting it there – 先看出要缺什么，把它备在那里	提供：把对方需要的东西拿出来交到手上|供给：持续不断地送来所需的东西|规定：文书里预先看到的情形，写成一条摆在那儿	
W	provision	noun	/prəˈvɪʒn/	vid	pro-（预先）+ vis（看，← videre）+ -ion → 预先看出来、事先备下的那些东西	拉丁语 provisio（预见、预备）← providere：pro（预先）＋videre（看）	the act of supplying something, the supplies themselves, or a clause in an agreement	船舱里码着够吃三个月的箱子，旁边一纸文书写明谁能动它	供应/储备物资/条款	The provision of clean water is urgent.|One clause is a provision against late delivery.	what was seen ahead and laid in beforehand – 预先看出来、事先备下的那一份	供应：把需要的东西预先备好送到|储备物资：备下的那批粮食器具本身|条款：文书里预先想到的情形，一条条写下来管着后事	
W	prudent	adjective	/ˈpruːdnt/	vid	prud（← providens 预见的，缩合而来）+ -ent → 事情还没到就先看见，因而不冒进	拉丁语 prudens（明智的、慎重的），是 providens（预见的）的缩合形 ← providere：pro（预先）＋videre（看）	careful and sensible, avoiding needless risk	过河前他用棍子往前探了三下，才敢把脚落下去	谨慎的/精明的	It would be prudent to keep a copy.|She is a prudent manager of money.	seeing the thing coming before it arrives – 事情还没到就先看见	谨慎的：先看清再动，不给自己留险|精明的：把利害都先看到了，因而不吃亏	
W	revise	verb	/rɪˈvaɪz/	vid	re-（再一次）+ vis（看，← videre）→ 回头再看一遍，看出该改的地方	拉丁语 revisere（再看、重访）← re（再）＋visere（细看）← videre（看）	to look at something again in order to change or improve it, or to study again	稿子放了一夜，第二天再看一遍，划掉三句，另添两句	修改/修订/复习	He revised the report before sending it.|She revises for the exam every evening.	looking at a thing a second time and changing what shows – 回头再看一遍，看出要动的地方	修改：再看一遍，把不合的地方改掉|修订：正式出一个改过的版本，如修订条文|复习：学过的东西回头再看一遍，让它留住	
W	supervise	verb	/ˈsuːpəvaɪz/	vid	super-（在上方）+ vis（看，← videre）→ 站在上头看着底下做	中世纪拉丁语 supervidere（在上察看）：super（在上）＋videre（看）	to watch over people or work to make sure it is done properly	他站在二层走廊往下望，车间里谁一停手他都看得见	监督/主管	A teacher supervises the children at lunch.|She supervises three research students.	watching from above while the work goes on – 站在上头看着底下做	监督：在旁看着，出错就叫停|主管：整摊事在你眼下，由你看着办	
W	motivate	verb	/ˈməʊtɪveɪt/	mov	mot（推动，← movere）+ -ive（能动的）+ -ate → 在人心里装上一股推力	motive（← 中世纪拉丁语 motivus 能推动的 ← 拉丁语 movere 移动）＋-ate	to make someone want to do something	教练在他耳边说了一句，那人转身就冲上跑道	激励/使有动力	Good pay motivates the staff.|What motivated him to leave?	fitting an inner push into someone – 在人心里装上一股推力	激励：从外面给一把劲，让人自己动起来|使有动力：心里有了那股推力，不用催也肯做	
W	promote	verb	/prəˈməʊt/	mov	pro-（往前）+ mot（推，← movere）→ 从后面往前推一把	拉丁语 promotus（被推向前的）← promovere：pro（往前）＋movere（移动）	to help something advance, to raise someone to a higher post, or to advertise	一只手在背后往前一送，人和事都往前挪了一格	促进/晋升/推销	Exercise promotes good health.|She was promoted to head of sales.	pushing a thing forward from behind – 从后面往前推一把	促进：给一把劲，让事情往前走得快些|晋升：把人往上一级推，位置比原先前|推销：把货往人前推，让它走出去	
W	remote	adjective	/rɪˈməʊt/	mov	re-（往回、离开）+ mot（挪，← movere）→ 被挪开到很远的地方	拉丁语 remotus（被挪开的）← removere：re（离开）＋movere（移动）	far away in space or time, distant in manner, or worked from a distance	从山口望下去，那几户人家小得像米粒，公路到半山就断了	遥远的/偏僻的/冷淡的/遥控的	They live in a remote mountain village.|Use the remote control to switch it off.	moved right away from where things are – 被挪到离一切都很远的地方	遥远的：距离或年代离得很开|偏僻的：挪出人烟之外，路都难通|冷淡的：待人也像挪开了一段，不肯靠近|遥控的：人在远处，手不碰机器也能让它动	
W	remove	verb	/rɪˈmuːv/	mov	re-（离开）+ mov（挪，← movere）→ 把东西从原处挪走	古法语 removoir ← 拉丁语 removere：re（离开）＋movere（移动）	to take something away from where it is, or to dismiss someone from a post	工人把堵在门口的箱子一只只搬到院外，门口空出来了	移开/去掉/免职	Remove the pan from the heat.|He was removed from office last week.	shifting a thing off the place it sat – 把东西从它待的地方挪开	移开：把东西从原来位置挪到别处|去掉：连东西本身也不留，如去掉污点|免职：把人从那个位置上挪下来	
W	coincide	verb	/ˌkəʊɪnˈsaɪd/	cadere	co-（一同）+ in-（落到上头）+ cid（落下，← cadere）→ 两件事落到同一个点上	中世纪拉丁语 coincidere：com（一同）＋incidere（落到某处上头）← in（上）＋cadere（落下）	to happen at the same time, or to be the same or agree exactly	两张透明纸叠在一起，上面那个圆圈的边线正压住下面那个	同时发生/相符/重叠	Her visit coincided with the storm.|Our views coincide on most points.	two things falling onto the very same point – 两件东西落到同一个点上	同时发生：两件事的时间落在同一处|相符：两方的说法落到一处，对得上|重叠：两块范围落在一起，边界压住边界	
W	decide	verb	/dɪˈsaɪd/	caedere	de-（去掉）+ cid（切，← caedere）→ 一刀把纠缠的那头砍断，事情就定了	拉丁语 decidere（字面「砍掉」，引申为裁定）：de（去掉）＋caedere（切、砍）；与 cadere（落下）那支同形而不同源	to choose one thing after thinking, or to settle a question	两条路摊在眼前，他抬手一挥，另一条从此不再提	决定/裁决/解决	She decided to take the job.|The judge decided the case in an hour.	cutting the tangle so one way is left – 一刀砍断纠缠，只留下一条	决定：几个选项里砍掉别的，留一个|裁决：由有权的人一刀切开双方的争执|解决：把缠住不动的那一处砍开，事情能往下走	
W	decision	noun	/dɪˈsɪʒn/	caedere	de-（去掉）+ cis（切，← caedere）+ -ion → 砍断之后留下的那一条	拉丁语 decisio（裁断、了结）← decidere：de（去掉）＋caedere（切、砍）	a choice or judgement that has been made, or the ability to make one firmly	会开到最后，主持人在纸上划掉两行，只留一行，起身散会	决定/判决/果断	They reached a decision after long talks.|He acted with speed and decision.	the one line left after the rest are cut away – 砍掉其余之后留下的那一条	决定：定下来的那个选择本身|判决：法庭切开争执后给出的那个结果|果断：下手砍得快，不在几条之间来回磨	
W	affection	noun	/əˈfekʃn/	fac	af-/ad-（朝向）+ fect（做，← facere）+ -ion → 那个人在你心里做出了一道印子	拉丁语 affectio（心里被触动而生的状态）← afficere：ad（朝向）＋facere（做）	a gentle feeling of liking or love for someone	老人每天给那只跛脚的猫留半碗饭，猫一见他就来蹭裤腿	喜爱/情感/爱慕	She has a deep affection for her students.|He wrote of his affection in every letter.	the mark another person works into your heart – 那个人在你心里做出的一道印子	喜爱：心里对某人某物长出的那份暖意|情感：被触动后留下的那一类心绪|爱慕：这份心意偏向一个人，还带着仰望	
W	fashionable	adjective	/ˈfæʃnəbl/	fac	fashion（样式，← façon ← factio「做出来的样子」← facere 做）+ -able → 眼下大家都照着做的那副样子	fashion（← 古法语 façon 样式、做法 ← 拉丁语 factio 做出来的样子 ← facere 做）＋-able	following the style that is popular at the moment	街上一半人穿着同一种剪裁的外套，去年那款没人再拿出来	时髦的/流行的/上流的	Short coats are fashionable this winter.|They live in a fashionable part of town.	cut to the shape everyone is making just now – 眼下人人都照着做的那副样子	时髦的：跟着当下的样式走，看着新|流行的：这副样子正被许多人同时照做|上流的：讲究这套样式的那一圈人和地方	
W	perfection	noun	/pəˈfekʃn/	fac	per-（彻底）+ fect（做，← facere）+ -ion → 一路做到底，再没有一处可添可减	拉丁语 perfectio（做成、完满）← perficere：per（彻底）＋facere（做）	the state of being as good as it can possibly be	木工磨完最后一道边，指腹从头摸到尾，没有一处硌手	完美/完善/精通	The dish was cooked to perfection.|She strives for perfection in her work.	worked all the way through, nothing left to add or take – 做到底了，添一点减一点都不行	完美：好到再挑不出可改的地方|完善：把余下的缺口一个个做齐|精通：同一件事做到底，手上再无生涩	
W	denote	verb	/dɪˈnəʊt/	notare	de-（明确地）+ not（做记号，← notare）→ 用一个记号把那样东西指出来	拉丁语 denotare（标明、指出）：de（明确地）＋notare（做记号）← nota（记号）	to be a sign of something, or to stand for it	地图上一个小三角压在等高线中间，旁边写着这里最高	表示/指代/意味着	A red light denotes danger.|In maths, x denotes the unknown.	a mark set down to point at one thing – 用一个记号把某样东西点出来	表示：用符号或说法把某样东西摆明|指代：这个记号就替那样东西站在那里|意味着：见到这个记号，就知道背后是什么	
W	note	noun / verb	/nəʊt/	notare	nota（记号）→ 在纸上或心里留一个记号，事后照着它把整件事想回来	拉丁语 nota（记号、字符、标记）	a short record in writing, a musical sign, or to notice something	听讲时他在纸角划下几个字，散会后照着那几个字把整段话想起来	笔记/便条/音符/注意到	I made a note of the address.|Note the change in his voice.	a small mark left so the whole comes back later – 留一个小记号，回头凭它把整件事想回来	笔记：为记住而随手留下的那些字|便条：写给别人的短短一张，摆在他能看见处|音符：谱面上一个记号，指明该出哪个音|注意到：在心里给某处划上一道，不让它滑过去	
W	notebook	noun	/ˈnəʊtbʊk/	notare	note（记号、记录，← notare）+ book（本子）→ 专供留记号用的那个本子	note（← 拉丁语 nota 记号）＋book（本子）	a book of blank pages for writing things down, or a small portable computer	一本用橡皮筋箍着的册子，每页写满字，边角都卷了起来	笔记本/记事簿/笔记本电脑	She wrote the number in her notebook.|He carries a thin notebook to meetings.	the book kept for setting marks down in – 专门用来留下记号的那个本子	笔记本：一页页留字用的空白本子|记事簿：专记事项和日程的那一种|笔记本电脑：外形像那个本子、合起来能带走的电脑	
W	controversial	adjective	/ˌkɒntrəˈvɜːʃl/	vert	contro-（对着）+ vers（转，← vertere）+ -ial → 两边各自转过身来对着对方，谁也不让	晚期拉丁语 controversialis ← controversia（争论）← controversus（转过来对着的）：contra（对着）＋vertere（转）	causing a lot of public disagreement	一张桌子两边的人同时举手，都要先说，主持人敲了三下压不住	有争议的/引起争论的	The new tax is highly controversial.|He made a controversial remark on air.	each side turned to face the other, neither giving way – 两边转过身对着对方，谁也不退	有争议的：一说出来就有人站对面反对|引起争论的：本身像个开关，一碰就把两边引到对立处	
W	conversion	noun	/kənˈvɜːʃn/	vert	con-（彻底）+ vers（转，← vertere）+ -ion → 整个翻过来，成了另一副样子	拉丁语 conversio（转变）← convertere：com（彻底）＋vertere（转）	a change from one form, use or belief to another	旧仓库拆了隔墙装上窗，人再进去已看不出它原先做什么用	转变/改建/换算/皈依	The conversion of the barn took a year.|He spoke about his conversion to Islam.	turned all the way over into another form – 整个翻过来，换成另一副样子	转变：从一种形态整个转成另一种|改建：房屋换个用途，里外重做|换算：把一种单位翻成另一种，量还是那个量|皈依：信从一边转到另一边	
W	diversion	noun	/daɪˈvɜːʃn/	vert	di-/dis-（岔开）+ vers（转，← vertere）+ -ion → 从原来那条路上转开，岔到别处	中世纪拉丁语 diversio（转开）← divertere：dis（岔开）＋vertere（转）	the act of turning something aside, a different route, or something that entertains	路口立起牌子，车流被引进旁边一条小道，主路空着在铺沥青	转移/临时绕道/消遣	The fire was a diversion to draw the guards away.|Follow the diversion around the bridge.	turned off the line it was running on – 从原本那条线上转开，走到别处去	转移：把注意力或资源从这边引到那边|临时绕道：主路不通时给车走的那条旁路|消遣：心思从正事上转开一会儿，找点乐子	
W	reproduce	verb	/ˌriːprəˈdjuːs/	duc-duct	re-（再一次）+ pro-（往前）+ duc（引，← ducere）→ 把同一样东西再引出来一遍	re-（再）＋produce（← 拉丁语 producere：pro 往前＋ducere 引导）	to make a copy of something, or to produce young	版子往纸上一压再抬起，纸上又是同一幅图，连墨点都落在原处	复制/再现/繁殖	The picture is hard to reproduce in black and white.|Most fish reproduce by laying eggs.	drawing the same thing forth one more time – 把同一样东西再引出来一次	复制：照原样再引出一份，两份分不出|再现：把当时的情形原样引出来给人看|繁殖：生物把自己这一样再引出一代	
W	semiconductor	noun	/ˌsemikənˈdʌktə/	duc-duct	semi-（半）+ con-（一路）+ duct（引，← ducere）+ -or → 只肯半路引电过去的那种材料	semi-（半）＋conductor（← 拉丁语 conductor 领路者、传导者 ← conducere：com 一起＋ducere 引导）	a material that conducts electricity only under certain conditions	一小片灰亮的方块，通了电有时让它过去，有时又挡住，全看条件	半导体	Silicon is the most common semiconductor.|The factory makes semiconductor chips.	a stuff that leads current only halfway – 只肯半路引电过去的那种料		
W	college	noun	/ˈkɒlɪdʒ/	legere	col-（一起）+ leg（拣选、择取，← legere）+ -ium → 一批人被挑到一处共事，成了那个团体	拉丁语 collegium（同僚的团体）← collega（共事的同僚）：com（一起）＋leg-（legare 择取、委派的词干），与 legere（拣选）同出一支	a place of higher education, or an organized body of people with shared duties	同一批被挑进来的人住在一个院子里，一起上课、一起吃饭、一起管院里的事	学院/大学/团体	She teaches at a small college in the north.|The college of cardinals met in Rome.	a set of people picked out to sit together – 被挑到一处共事的那一批人	学院：把学生挑进来集中教的那一处|大学：北美常拿它泛指本科阶段的学校|团体：因同一职分被挑到一起的那批人，如枢机团	
W	legend	noun	/ˈledʒənd/	legere	leg（读，← legere）+ -enda（该被…的）→ 该拿出来念给众人听的那些篇章	中世纪拉丁语 legenda（该读的东西，legere 的动形词中性复数）← 拉丁语 legere（拾取、挑选、读）；与 lex（法条）那支同出更早词根而各成一路	an old story handed down, a very famous person, or the key to a map	修院饭厅里每天有人站着念一段旧事，念了几百年，听的人都当真	传说/传奇人物/图例	Every village has its own legend.|He became a legend in his own lifetime.	the passages read aloud year after year – 一年年被念给众人听的那些篇章	传说：口口相传、越传越远的旧事|传奇人物：名字被人反复讲起，像故事一样|图例：地图角上那一小块，专供人读符号的意思	
W	cooperate	verb	/kəʊˈɒpəreɪt/	operari	co-（一起）+ oper（劳作，← operari）+ -ate → 几方的力气搭到同一件活上	晚期拉丁语 cooperari（共同劳作）：com（一起）＋operari（劳作）← opus（工作）	to work together with someone towards the same result	四个人抬一根梁，谁也不敢先松手，脚步得一起迈	合作/协作/配合	The two firms cooperate on research.|He refused to cooperate with the police.	several hands set to the very same job – 几方的力气搭到同一件活上	合作：两方各出力气办同一件事|协作：分工不同却对着同一个结果使劲|配合：顺着对方的动作出力，不添乱	
W	operator	noun	/ˈɒpəreɪtə/	operari	oper（劳作、运转，← operari）+ -ator（做这事的人）→ 让机器或生意转起来的那个人	拉丁语 operator（劳作者）← operari（劳作）← opus（工作）	a person who runs a machine or a business	控制台前的人手不离手柄，屏幕上的数字全跟着他的动作变	操作员/接线员/经营者	The crane operator waved us back.|A local operator runs the bus route.	the one who keeps the thing running – 让那台东西或那门生意转起来的人	操作员：亲手开机器的那个人|接线员：早年在总机前替人接通电话的人|经营者：把一门生意撑着转下去的一方	
W	postpone	verb	/pəˈspəʊn/	ponere	post-（在后）+ pon（放，← ponere）→ 把这件事从眼前拿起来，放到后面去	拉丁语 postponere（置于其后）：post（在后）＋ponere（放置）	to move an event to a later time	日历上原先圈好的那一格被划掉，圈重新画在下一周	推迟/延后	They postponed the match because of rain.|Let us postpone the decision until Friday.	taking a thing out of now and setting it further back – 把它从眼前拿走，放到后头去	推迟：把原定的时间往后挪|延后：整件事的次序也跟着往后排	
W	purpose	noun	/ˈpɜːpəs/	ponere	pur-/por-（往前）+ pose（放，承 ponere 的义）→ 把要达成的那件事放到自己前头	古法语 porpos（意图）← porposer（往前放、提出）：por-（往前，← 拉丁语 pro）＋poser（放置）；法语 poser 形出晚期拉丁语 pausare（放下、停下），其义与形都并入了拉丁语 ponere（放置）	the reason for which something is done or made	出门前他把要办成的那件事写在手心，路上别的都能放下，这一件不能	目的/意图/用途	What is the purpose of this meeting?|The room serves no useful purpose now.	the thing you set out in front of yourself – 放在自己前头、一路朝着走的那件事	目的：做一件事所朝着的那个结果|意图：心里放在前头、还没说出的打算|用途：一件东西被放在那儿是要它派什么用	
W	equivalent	adjective / noun	/ɪˈkwɪvələnt/	aequus	aequi（相等，← aequus 两边一样平）+ valent（值、有力，← valere）→ 两边称出来的分量一样平	晚期拉丁语 aequivalens（价值相等的）← aequivalere：aequus（平的、相等的）＋valere（值、有力）	equal in value, amount or meaning, or a thing that is equal to another	天平一端放着金块，另一端堆着碎银，指针停在正中不偏	相等的/等价物/相当于	Ten miles is roughly equivalent to sixteen kilometres.|There is no exact equivalent in Chinese.	both sides weighing out the same – 两边称出来的分量一样平	相等的：两样东西的量或值一样|等价物：另一边那件顶得上它的东西|相当于：换算过来正好抵上那么多	
W	article	noun	/ˈɑːtɪkl/	ars	artus（关节、接合处，与 ars 同源）+ -culus（小）→ articulus：一个小关节 → 整体上被分开的一小节	古法语 article ← 拉丁语 articulus（小关节、分节）← artus（关节、接合），与 ars（手上的门道）同出一支	a piece of writing, a separate clause, a single item, or a grammar word like "the"	一份文件被横线切成一条条，每条自成一段，能单独指着说就是这一条	文章/条款/物品/冠词	She wrote an article about city birds.|Article five of the treaty covers this.	one joint in a thing that is divided into joints – 整体被分成一节节，其中的一节	文章：报刊上自成一节的那一篇|条款：合约或法规里单独成立的一条|物品：清单上一件件分开数的东西|冠词：名词前那个小小的一节，如 the	
W	eccentric	adjective	/ɪkˈsentrɪk/	centrum	ec-/ex-（出来）+ centr（圆心，← centrum）+ -ic → 圆心跑出了它该在的位置	中世纪拉丁语 eccentricus ← 希腊语 ekkentros：ek（出）＋kentron（圆规的尖脚、圆心）	behaving in a strange way, or not having the same centre	两个圆套在一起，里面那个的中点偏出去一截，一转就一边宽一边窄	古怪的/离心的	Her eccentric neighbour paints at night.|The wheel runs on an eccentric shaft.	the middle point sitting off where it belongs – 中点不在它该在的位置上	古怪的：言行不落在常人那个中点上|离心的：机械里中心特意偏开，转起来产生往外的甩劲	
W	declaration	noun	/ˌdekləˈreɪʃn/	clarus	de-（彻底）+ clar（明亮、清楚，← clarus）+ -ation → 把话摆到亮处，人人都看得清	拉丁语 declaratio（说明、宣告）← declarare：de（彻底）＋clarare（使明亮）← clarus（明亮、清楚）	an official or formal statement made in public	一张纸贴在城门口，字大得站远也认得出，末尾落着印和日期	宣告/声明/申报	The declaration was read out at noon.|You must sign a customs declaration.	words put where the light falls on them – 把话摆到亮处，谁都看得清	宣告：正式把一件事当众说明|声明：把自己的立场摆明，不留含糊|申报：向官方把该讲的情况一条条写清	
W	endure	verb	/ɪnˈdjʊə/	durare	en-/in-（使…）+ dur（硬，← durus）→ 硬着不软，一直撑在那里	古法语 endurer ← 拉丁语 indurare（使变硬）：in（使）＋durus（硬的）；表「持续」的 durare 同出此源	to bear something painful for a long time, or to last	他背着麻袋走了三十里，肩上压出两道红痕也没把袋子放下	忍受/持续	She endured years of pain without complaint.|Their friendship endured for fifty years.	going hard and not giving way – 硬着不软，撑在那里不动	忍受：难受的事压在身上也不放手|持续：东西也这么硬撑着，多少年都还在	
W	fluid	noun / adjective	/ˈfluːɪd/	fluere	flu（流，← fluere）+ -idus（有…性质的）→ 会自己往低处淌、不定形状的那种东西	拉丁语 fluidus（会流动的）← fluere（流动）	a substance that flows, such as a liquid or gas, or moving smoothly and easily	倒进方杯是方的，倒进圆杯是圆的，杯子一斜就顺着壁往下走	液体/流体/流畅的	Drink plenty of fluids in hot weather.|Her movements were smooth and fluid.	stuff with no shape of its own, always running downhill – 自己不定形状，总顺着低处淌	液体：能倒能流的那类东西|流体：物理上把液体和气体一并这么叫|流畅的：动作或线条像水那样接得上，不打顿	
W	objection	noun	/əbˈdʒekʃn/	jac	ob-（对着、挡在前）+ ject（投，← jacere）+ -ion → 把话像石头一样扔到对方跟前挡住他	拉丁语 obiectio（挡在前、抗辩）← obicere：ob（对着）＋jacere（投、扔）	a statement that you disagree with something, or the reason you give	他话还没说完，对面站起一个人，把手里那张纸往桌上一摔	反对/异议/反对的理由	She raised no objection to the plan.|My main objection is the cost.	words thrown down in the other's path – 把话扔到对方跟前，挡住他往下走	反对：明确站出来不同意|异议：与多数不同的那个说法本身|反对的理由：扔出去挡路的那块石头是什么	
W	accommodate	verb	/əˈkɒmədeɪt/	modus	ac-/ad-（朝向）+ com-（一起）+ mod（量度、尺寸，← modus）+ -ate → 按对方的尺寸把自己这边配上去	拉丁语 accommodatus（配得合适的）← accommodare：ad（朝向）＋commodus（合尺寸的）← com（一起）＋modus（量度、尺寸）	to provide room or lodging for someone, or to fit in with their needs	客人多来了两位，主人搬来两把椅子，桌子往外挪半尺，正好都坐下	容纳/提供住处/迁就	The hall can accommodate three hundred people.|We tried to accommodate his wishes.	sizing your side to fit the other's measure – 按对方的尺寸把自己这边配上	容纳：地方或器物装得下那么多|提供住处：把人安顿进屋里，给他一处睡|迁就：把自己的安排改一改，凑对方的尺寸	
W	pronunciation	noun	/prəˌnʌnsiˈeɪʃn/	nuntiare	pro-（当众、往前）+ nunci（报信，← nuntiare）+ -ation → 把字音像一则消息那样送到人耳前	古法语 prononciation ← 拉丁语 pronuntiatio（宣读、念出声）← pronuntiare：pro（当众）＋nuntiare（通告）← nuntius（信使）	the way a word is said, or the act of saying words	老师把同一个字念了三遍，嘴张多大、舌头搁哪儿都做给底下人看	发音/读法	His English pronunciation has improved.|The two words share one pronunciation.	sending the sound of a word out to another's ear – 把字音像消息一样送到人耳前	发音：把音说出口这件事，也指说出来的效果|读法：某个字该怎么念的那一套定法	
W	physiological	adjective	/ˌfɪziəˈlɒdʒɪkl/	physis	physio（天然的本性与运作，← physis）+ -logia（…之学）+ -al → 讲这具身子本来怎么运转的那一门	physiology（← 希腊语 physiologia：physis 自然、本性＋-logia …之学）＋-al	relating to the way living bodies work	医生指着挂图讲，心跳、出汗、饿了想吃，都是这具身子自己在按规矩办事	生理的/生理学的	Fear causes real physiological changes.|She studies physiological responses to cold.	about how a living body works of itself – 关于这具身子自己怎么运转	生理的：与身体天然的运作有关，不涉心理|生理学的：属于研究这套运作的那门学问	
