seldom	中古英语 seldom ← 古英语 seldan ← 原始西日耳曼语 *seldanā ← 原始日耳曼语 *seldanē	not often	难得/不常	He seldom speaks at meetings.|Such chances come along very seldom.	happening at long intervals – 隔很久才发生一次	难得：不容易遇到|不常：发生的次数少			
selection	借自拉丁语 sēlēctiō（挑出），源自 sēligere（挑选），由 sē-（分开）＋ legere（拣取）构成	the act of choosing, or a group of chosen things	选择/精选品	Her selection surprised the committee.|The shop offers a wide selection.	picking some out and setting them apart – 挑出一部分另放一边	选择：挑选这个行为|精选品：挑出来的那一批			
self	古英语 self／seolf ← 原始日耳曼语 *selbaz ← 原始印欧语 *selbʰ-（自身的）	a person as the subject of their own thoughts	自我/本人	She wrote about her younger self.|He seems his old self again.	the person considered as their own subject – 把人当作自身的那个主体	自我：作为思考主体的自身|本人：所说的就是那个人		/self/	
selfish	由 self ＋ -ish 构成	caring only about oneself and not others	自私的	That was a selfish thing to do.|He is too selfish to share.	turned only towards oneself – 只朝自身一面转的				
sell	古英语 sellan（交出、售出）← 原始西日耳曼语 *salljan ← 原始日耳曼语 *saljaną	to give something in exchange for money	卖/出售	They sell fresh bread every morning.|He sold the car last week.	handing something over for money – 把东西交出去换钱	卖：把东西给出以换取钱|出售：正式对外发售			
semester	借自德语 Semester ← 新拉丁语 sēmestris（历时六个月），由 sex（六）＋ mēnsis（月）构成	one of two divisions of an academic year	学期	The semester ends in early June.|She takes four courses this semester.	a six-month stretch of study – 学业上以半年为一段的时段				
seminar	借自德语 Seminar ← 拉丁语 sēminārium（苗圃），源自 sēmen（种子）	a small class where a topic is discussed	研讨会/专题课	The seminar meets every Thursday afternoon.|She led a seminar on trade.	a nursery bed where ideas are raised – 培育想法的苗床	研讨会：围绕专题讨论的聚会|专题课：小班研讨形式的课			
senate	中古英语 senat ← 古法语 senat ← 拉丁语 senātus（长老会议），源自 senex（年老）	the upper house of a law-making body	参议院/元老院	The senate voted late that night.|A senate committee reviewed the bill.	a council of elders – 由年长者组成的议事会	参议院：两院制中的上院|元老院：古罗马的最高议事机构			
senator	借自拉丁语 senātor，源自 senex（年老），相当于 senate ＋ -or	a member of a senate	参议员	The senator spoke for twenty minutes.|Two senators opposed the change.	one who sits in the council of elders – 在长老议事会中有席位的人				
send	古英语 sendan ← 原始西日耳曼语 *sandijan ← 原始日耳曼语 *sandijaną	to cause something to go to another place	送出/寄	She sent the letter on Monday.|Please send someone to help us.	causing something to travel away – 使某物离开此处前往别处	送出：使某物离开此处发往别处|寄：通过邮递发出			
senior	中古英语 senior ← 拉丁语 senior（较年长的），为 senex（年老）的比较级	older or higher in rank, or a person of higher rank	年长的/上级	She is senior to me by two years.|Seniors met before the others arrived.	standing higher by age or rank – 在年岁或职级上居上的	年长的：年纪或资历较大|上级：职级较高的人			adjective / noun
sentiment	古法语 sentement ← 拉丁语 sentimentum，源自 sentīre（感觉）	a feeling or opinion about something	情感/意见	The letter expressed real sentiment.|Public sentiment turned against the plan.	what one feels rather than reasons out – 由感受而非推理得出的东西	情感：心里生出的感受|意见：由此形成的看法			
september	借自拉丁语 September，源自 septem（七）——罗马旧历以三月为岁首，故为第七个月	the ninth month of the year	九月	The term starts in early september.|September brought cooler evenings this year.	once the seventh month of the year – 旧历里排第七的那个月			/sepˈtembə/	
serial	由 series ＋ -al 构成，仿拉丁语 seriālis；series ← 拉丁语 seriēs（接连）	arranged in a sequence, or a story told in parts	顺序的/连载	Each part carries a serial number.|The radio serial ran for years.	coming one after another in line – 一个接一个排下来的	顺序的：按先后次序排列的|连载：分次刊出的作品			
series	借自拉丁语 seriēs，源自 serere（接连、串起）	a number of similar things coming one after another	系列/连续	The museum owns a series of prints.|A series of delays followed.	things strung together in a row – 串成一行的一批东西	系列：同类事物成组的一批|连续：一个接一个不间断			
serious	中古英语 seryows ← 古法语 serieux ← 中世纪拉丁语 sēriōsus，为拉丁语 sērius（郑重）的扩展形	not joking, or giving cause for concern	严肃的/严重的	He gave me a serious look.|The injury proved more serious.	weighty enough to demand attention – 重到必须当真对待	严肃的：认真不轻率|严重的：后果重大令人担心			
setback	由动词短语 set back 转成名词	a problem that delays or reverses progress	挫折/倒退	The storm was a serious setback.|They met one setback after another.	being pushed back from where one had got – 从已到之处被推回去	挫折：使进展受阻的打击|倒退：进度退回到先前状态			
setting	由 set ＋ -ing 构成	the place and conditions in which something happens	环境/背景	The novel has a rural setting.|Adjust the setting before printing.	the frame within which something is placed – 某事被安放进去的那个框架	环境：事情发生的场所与条件|背景：故事所设定的时地			
settle	古英语 setlan（安置、使坐定）与 sahtlian（调停）两支合流，前者出 setl（座）	to come to rest, or to bring a matter to an end	沉降/解决	Dust settled on the empty shelves.|They settled the dispute quietly.	coming to rest in a fixed place – 落定在一个不再动的位置	沉降：颗粒或物体落到底部|解决：把纠纷或问题了结			
