sin	古英语 synn ← 原始西日耳曼语 *sunnju ← 原始日耳曼语 *sundijō ← 原始印欧语 *h₁es-（是）——本义近「确有其事的罪责」	an act that breaks a religious law	罪过/罪孽	He confessed his sins to the priest.|Greed was considered a sin.	a guilt truly incurred against a law – 对律法确实犯下的过错	罪过：违犯教规的行为|罪孽：所积下的罪责		/sɪn/	
sincere	借自中古法语 sincere ← 拉丁语 sincērus（纯真），由 *sem-（一同）＋ *ḱer-（生长）构成	saying what one really feels	真诚的/诚挚的	She gave a sincere apology.|His thanks sounded entirely sincere.	grown of one piece with no pretence – 一体长成、不掺假	真诚的：所说与所想一致|诚挚的：情意深切而不虚			
sing	古英语 singan ← 原始西日耳曼语 *singwan ← 原始日耳曼语 *singwaną ← 原始印欧语 *sengʷʰ-（吟、唱）	to make musical sounds with the voice	唱/歌唱	She sang two songs at the wedding.|Birds sing loudest at dawn.	shaping the voice into music – 把嗓音发成乐音	唱：用嗓音发出乐音|歌唱：以歌曲形式演唱			
single	中古英语 single ← 古法语 sengle ← 拉丁语 singulus（单个），出原始印欧语 *sem-（一）	only one, or not married	单个的/单身的	Not a single seat was empty.|She has stayed single by choice.	standing as one and one only – 只作一个、别无第二	单个的：仅有一个|单身的：未婚或无配偶			
singular	中古英语 singuler ← 古法语 ← 拉丁语 singulāris（同类中独一），源自 singulus（单个）	referring to one in grammar, or unusually notable	单数的/非凡的	Use the singular form after each.|She showed singular courage that day.	alone of its kind – 同类里只此一个	单数的：语法上指一个|非凡的：突出得与众不同			
sink	古英语 sincan ← 原始西日耳曼语 *sinkwan ← 原始日耳曼语 *sinkwaną ← 原始印欧语 *sengʷ-（落下）	to go down below the surface of a liquid	下沉/沉没	The stone sank straight to the bottom.|Two ships sank in the storm.	going down through and under – 一路往下没进去	下沉：向下移动进入下方|沉没：整体没入水下			verb / noun
sip	中古英语 sippen，来源未定；或为 suppen（饮）的变体，或出古英语 sipian（渗、浸）	to drink a very small amount at a time	小口喝/啜饮	She sipped her tea very slowly.|He took one sip and stopped.	taking liquid in a little at a time – 一次只把液体取进一点	小口喝：每次只喝很少|啜饮：细细品着喝			verb / noun
sir	中古英语 sir，为 sire 的非重读形 ← 古法语 sire（主人）← 拉丁语 senior（较年长的），源自 senex（年老）	a polite way of addressing a man	先生/阁下	Good morning, sir, may I help you.|He addressed the officer as sir.	the respectful form for an elder or superior – 对长者或上位者的敬称	先生：对男子的礼貌称呼|阁下：对有身分者的敬称			
siren	中古英语 siren ← 古法语 sereine 与拉丁语 Sīrēn ← 希腊语 Seirēn（以歌声诱人的海妖）	a device that makes a loud warning sound	警笛/汽笛	A siren wailed somewhere behind us.|The factory siren sounded at noon.	a sound that carries far and pulls attention – 传得远、把注意力拉过去的声音	警笛：警车或消防车的报警声器|汽笛：船只或工厂发声的号笛			
sister	中古英语 suster ← 古英语 sweostor ← 原始日耳曼语 *swestēr ← 原始印欧语 *swésōr；今拼法的 i 受古诺尔斯语 systir 影响	a girl or woman with the same parents as another	姐妹/姐姐	Her sister lives in another city.|The two sisters look alike.	a female born of the same parents – 同父母所生的女性	姐妹：同父母所生的女性亲属|姐姐：年长于自己的那一位			
sit	古英语 sittan ← 原始西日耳曼语 *sittjan ← 原始日耳曼语 *sitjaną ← 原始印欧语 *sed-（坐）	to rest with the body upright on a support	坐/就座	They sat on the low stone wall.|Please sit near the front.	resting the body with weight on the seat – 把体重落在座上歇着	坐：身体落在座位上|就座：入座这个动作			
site	中古英语 site ← 盎格鲁诺曼语 site ← 拉丁语 situs（位置），源自 sinere（放置）	a place where something is or will be built	地点/工地	They chose a site near the river.|The site opens to visitors soon.	the spot where something is set down – 某物被安放的那个位置	地点：某事所在的位置|工地：正在施工的场地			
situated	由 situate ＋ -ed 构成；situate ← 中世纪拉丁语 situātus，源自拉丁语 situs（位置）	placed in a particular position	位于/所在的	The house is situated beside a lake.|Their office is situated downtown.	set in a particular place – 被安置在某个位置上	位于：处在某个地点|所在的：处于该位置的			
