whatever	中古英语 whatever，即 what ＋ -ever	anything at all, no matter what	无论什么/任何	Take whatever you need from the shelf.|Whatever happens, try to stay calm.	any one of them, the choice making no difference – 其中任意一个，选哪个都不影响	无论什么：不限于哪一样|任何：泛指全体中的任一			
wheat	中古英语 whete ← 古英语 hwǣte ← 原始西日耳曼语 *hwaitī ← 原始日耳曼语 *hwaitijaz ← *hwītaz（白），因磨出的粉色白而得名	the grain used to make flour and bread	小麦/麦子	The wheat ripens in late July.|Bread is made from wheat flour.	the grain ground into the flour most bread is made from – 磨成面粉、多数面包所用的那种谷物	小麦：这种作物的正式名称|麦子：日常说法，泛指其籽粒			
wheel	中古英语 whel ← 古英语 hwēol ← 原始日耳曼语 *hwehwlą ← 原始印欧语 *kʷekʷlóm，是 *kʷel-（转）的重叠形，字面「不停转的那个东西」	a round object that turns on an axle	轮子/方向盘	One wheel came off the trolley.|He gripped the wheel with both hands.	a round thing that turns on a centre so a load can roll – 绕中心转动的圆件，使载重可以滚着走	轮子：车上转动的那个圆件|方向盘：司机手握、用来转向的那个轮			
whenever	中古英语 whan evere，即 when ＋ -ever	at any time that, or every time that	每当/无论何时	Come round whenever you like.|Whenever it rains, the road floods.	at any time it happens, without exception – 只要发生，任何一次都算	每当：每一次那种情形出现时|无论何时：不限定在哪个时刻			
wherever	由 where ＋ -ever 构成；where 一支 ← 古英语 hwǣr（何处）← 原始日耳曼语 *hwar	in or to any place that	无论哪里/凡所在之处	Sit wherever you like in the hall.|Wherever she goes, the dog follows.	in any place at all, the place making no difference – 任何地方都算，在哪儿不影响	无论哪里：不限定在哪个地方|凡所在之处：所到的每一处都如此			
whichever	由 which ＋ -ever 构成；which 一支 ← 古英语 hwilc（哪一个）← 原始日耳曼语 *hwilīkaz	any one of a set, no matter which	无论哪个	Take whichever seat you prefer.|Whichever route you choose is fine.	any one out of the set, the choice making no difference – 那一组里任取一个，选哪个都行			/wɪtʃˈevə/	
whip	中古英语 whippen ← 中古荷兰语 wippen（摆动、跳）与中古低地德语 wippen（快速动）← 原始日耳曼语 *wippōną（来回动）← 原始印欧语 *weyp-（摇、甩）；wh- 是模拟鞭响的写法	a long thin strip used for striking, or to beat cream stiff	鞭子/抽打/搅打	He cracked the whip above the horses.|Whip the cream until it thickens.	a long flexible strip swung to strike – 甩出去打人的那条长软带	鞭子：那件甩打之物|抽打：用它击打这个动作|搅打：把奶油之类快速搅到发起，动作也是这么甩			noun / verb
whirl	中古英语 whirlen，缩自 *whirvelen，或 ← 古英语 *hwyrflian（hweorfan「转」的反复体）← 原始日耳曼语 *hwerbaną（转）；或 ← 古诺尔斯语 hvirfla（打转）	to turn round and round very fast	旋转/急转/头晕	Leaves whirled up in the wind.|Her mind whirled with questions.	turning about a centre fast enough to blur – 绕着中心转得快到看不清	旋转：绕中心不停转动|急转：转得又快又猛|头晕：脑子里像在打转			noun / verb
whisky	英语 whisky 是 usque 的变体，截自 usquebaugh ← 苏格兰盖尔语 uisge-beatha（生命之水），是中世纪拉丁语 aqua vitae 的仿译	a strong alcoholic drink made from grain	威士忌	He poured two glasses of whisky.|The whisky had aged twelve years.	a strong spirit distilled from grain and aged in wood – 用谷物蒸出、在木桶里存过的烈酒				
whisper	中古英语 whisperen ← 古英语 hwisprian（低语）← 原始日耳曼语 *hwisprōną（嘶、低语）← 原始印欧语 *ḱwey-（嘶、吹）；与 whistle 同支	to speak very quietly, using breath rather than voice	低声说/耳语	She whispered something in his ear.|Do not whisper during the exam.	speaking on breath alone so only the nearest can hear – 只用气不用声，近处的人才听得见	低声说：把声音压到很小|耳语：贴着耳朵说，旁人听不到			noun / verb
whistle	中古英语 whistel ← 古英语 hwistle ← 动词 hwistlan（吹哨）← 原始日耳曼语 *hwistlōną（发出嘶声）	a high sound made by blowing, or the object used to make it	哨声/口哨/吹哨	The referee blew his whistle.|He whistled a tune as he walked.	a high thin sound forced out through a narrow opening – 气流从窄口挤出所发的又高又细的音	哨声：吹出来的那个高音|口哨：用嘴唇吹出的那种|吹哨：发出这种声音这个动作			noun / verb
white	中古英语 whit ← 古英语 hwīt ← 原始日耳曼语 *hwītaz ← 原始印欧语 *ḱweydós，是 *ḱweytós（明亮、发光）的变体	of the colour of snow or milk	白的/白色	She wore a plain white shirt.|Paint the ceiling white before you move in.	the colour that gives back all light and holds none – 把所有光都反回去、自己不留的那种颜色	白的：形容颜色如雪如乳|白色：那种颜色本身			adjective / noun
whoever	中古英语 whoever，即 who ＋ -ever	any person that, no matter who	无论谁/凡是…的人	Whoever finds it should hand it in.|Ask whoever is on duty.	any person at all, the identity making no difference – 任何人都算，是谁并不影响	无论谁：不限定是哪个人|凡是…的人：符合那个条件的每一个人			
whole	中古英语 whol ← 古英语 hāl（完好的、健全的）← 原始日耳曼语 *hailaz ← 原始印欧语 *kéh₂ilos（健全、完整）；wh- 拼写是 1400 年前后西南方言里衍生的	complete, with no part missing	整个的/全部的	He ate the whole loaf.|The whole team turned up.	having every part still there, nothing broken off – 各部分都在，没掉没缺	整个的：作为一体、未被分割|全部的：范围上一个不落			
wholesome	英语早期作 holesome ← 中古英语 holsom ← 古英语 *hālsum ← 原始日耳曼语 *hailasamaz，即 whole ＋ 形容词后缀 -some	good for the health, or morally sound	有益健康的/正派的	They ate simple, wholesome food.|The film is wholesome family fare.	doing good rather than harm to body or character – 对身体或品性有益而无损	有益健康的：吃了用了对身体好|正派的：内容或为人端正，无不良处			
