style	中古英语 stile（书写工具；表达方式）← 古法语 estile／中世纪拉丁语 stylus ← 拉丁语 stilus（尖笔；文风）← 原始印欧语 *(s)teyg-（尖、刺）	the particular way in which something is done or made	风格/式样/时尚	His prose has a plain, direct style.|That coat is out of style now.	the recognisable way one does a thing – 做一件事时那种一眼能认出的做法	风格：作者或时代特有的那种做法|式样：具体的形制与款式|时尚：某段时间里流行的那种式样			
submarine	由 sub-（在下）＋ marine（海的）构成；marine 一支 ← 古法语 marin ← 拉丁语 marinus ← mare（海）	a ship that can travel under water	潜艇/水下的	The submarine dived below the ice.|They laid a submarine cable across the strait.	a vessel that travels below the surface – 在水面以下航行的船	潜艇：能潜到水下航行的舰船|水下的：位于或用于水面以下的		/ˈsʌbməriːn/	
substantial	中古英语 substancial ← 古法语 substanciel ← 拉丁语 substantialis ← substantia（实体）← substō（立于其下、支撑）	large in amount, or having real weight and solidity	大量的/实质的/结实的	They made a substantial profit last year.|There is no substantial difference between the two.	having enough weight behind it to count – 分量够，压得住	大量的：数量或金额可观|实质的：不是表面，是真有内容的那部分|结实的：物件本身厚实牢固			
subtle	中古英语 sotil ← 盎格鲁诺曼语 sotel／古法语 sotil ← 拉丁语 subtilis（细密的、精细的），原指织得细的布 ← sub（在下）＋ tela（织物）	so slight or delicate that it is not easy to notice	细微的/精妙的/含蓄的	There is a subtle difference in the shade.|She gave a subtle hint about the cost.	so fine that it slips past a first look – 细到头一眼看不出来	细微的：差别小到要留心才觉|精妙的：处理得精细，见功夫|含蓄的：话不明说，留在字面之下			
suburb	源自古法语 suburbe ← 拉丁语 suburbium，由 sub-（在下、靠近）＋ urbs（城）构成	a residential area on the edge of a city	郊区/近郊	They moved to a quiet suburb last year.|Trains run from the suburbs every ten minutes.	the ring of housing that sits just outside the city proper – 紧贴城区之外那一圈住宅地带	郊区：城外供居住的地带|近郊：其中离城较近的那一带			
subway	由 sub-（在下）＋ way（路）构成；way 一支 ← 古英语 weġ（路）← 原始日耳曼语 *wegaz	an underground railway, or a tunnel for pedestrians to cross under a road	地铁/地下通道	She takes the subway to work.|Use the subway to reach the other platform.	a way that runs below the ground – 走在地面以下的通路	地铁：在地下行驶的铁路|地下通道：供人从路面之下穿过的通路			
suck	中古英语 souken ← 古英语 sūcan（吸）← 原始西日耳曼语 *sūkan ← 原始印欧语 *sewg-（吸）	to draw liquid into the mouth by using the lips and tongue	吸/吮/很差	The baby sucked milk from the bottle.|He sucked the juice up through a straw.	drawing something in by making the space inside emptier – 把里面抽空，东西就被带进来	吸：靠口内减压把液体引入|吮：含着慢慢吸，动作更轻缓|很差：口语里说某事糟糕，用的是这个词的另一层引申			verb
sudden	中古英语 sodeyn ← 盎格鲁诺曼语 sodein ← 古法语 sodain ← 通俗拉丁语 *subitanus ← 拉丁语 subitaneus ← subitus（悄然而至的）← subeō（悄悄靠近）	happening quickly and without warning	突然的/骤然的	A sudden gust slammed the door shut.|His sudden departure surprised everyone.	arriving with no warning at all – 一点预兆也没有就到了	突然的：事情来得没有铺垫|骤然的：变化来得又快又猛			
suffice	中古英语 suffisen ← 中古法语 souffire ← 拉丁语 sufficiō（供得上、够用），由 sub（在下）＋ faciō（做）构成	to be enough for a purpose	足够/满足需要	One lamp will suffice for this desk.|A brief note should suffice.	being just enough to meet the need – 刚好够上所需，不必更多	足够：数量或程度够用|满足需要：正好把所需的填上		/səˈfaɪs/	
sugar	中古英语 sugre ← 古法语 sucre ← 中世纪拉丁语 succarum ← 阿拉伯语 sukkar ← 波斯语 shakar ← 梵语 sharkara（砂粒、砂糖）	a sweet substance obtained from cane or beet, used to sweeten food	糖/砂糖/加糖	He takes two spoons of sugar in his tea.|Sugar dissolves faster in hot water.	sweet grains that melt into whatever they are stirred through – 甜的细粒，搅进什么就化在什么里	糖：那种甜味物质的通称|砂糖：呈细粒状的那种|加糖：把它放进饮食里这个动作			
suicide	英语 suicide ← 新拉丁语 suicidium，由 sui（自己的，反身代词属格）＋ -cidium（杀）构成，1643 年始见于 Thomas Browne 笔下	the act of killing oneself	自杀/自毁之举	The charity runs a suicide prevention line.|Cutting research funding would be economic suicide.	the taking of one's own life – 结束自己性命这件事	自杀：字面义，自己结束自己的命|自毁之举：把这层用在事情上，指自取灭亡的做法		/ˈsuːɪsaɪd/	
sulfur	中古英语 sulphur ← 盎格鲁诺曼语 sulfre ← 拉丁语 sulfur，更早词源不明；取代了古英语 swefl	a yellow non-metal element that burns with a blue flame and a sharp smell	硫/硫磺	Sulfur burns with a pale blue flame.|The spring water smelled of sulfur.	a brittle yellow element with a sharp burning smell – 脆的黄色元素，烧起来气味刺鼻	硫：作为化学元素的名称|硫磺：这种元素的天然块状或粉状形态			
summer	中古英语 somer ← 古英语 sumor ← 原始日耳曼语 *sumaraz ← 原始印欧语 *semh₂-（夏）	the warmest season of the year, between spring and autumn	夏天/夏季	We spent the summer by the sea.|Summer comes late this far north.	the warmest stretch of the year – 一年里最热的那一段	夏天：日常说法，指那段时节|夏季：把它当四季之一来说，多用于书面			
