W	image	noun	/ˈɪmɪdʒ/	imago	imag（imago 摹样）+ -e → 与本物相像的那个样子 → 图像；人心里存下的那个样子即形象	古法语 image ← 拉丁语 imaginem（imago 的宾格：摹本、相像之物）	a picture or likeness of something, or the impression people have of it	镜子里那个人抬手，手也跟着抬，可镜面一擦就只剩一块玻璃	图像/形象/影像	The image on the screen went blurry.|The company wants to change its image.	a likeness standing in for the thing – 替本物出面的那个摹样	图像/影像：与本物相像、可看见的那个样子|形象：存在别人心里的那个样子，同样是摹出来的	
W	imaginary	adjective	/ɪˈmædʒɪnəri/	imago	imagin（imago 在心里造样）+ -ary → 只在心里造出来、外面没有的 → 想象的	拉丁语 imaginarius（只是摹样的、并非实有的）← imago（摹样）	existing only in the mind and not in the real world	孩子给空椅子摆了碗筷，还问它要不要添饭	想象的/虚构的	She had an imaginary friend as a child.|The border is an imaginary line on water.	made in the mind only, with nothing outside – 只在心里造出，外面没有对应之物	想象的：只在心里成形的|虚构的：同一份「外面没有」用在人物或情节上	
W	imagination	noun	/ɪˌmædʒɪˈneɪʃn/	imago	imagin（在心里造样）+ -ation → 在心里造出样子的这份本事	拉丁语 imaginatio（心里造出的样子）← imaginari（在心里造出样子）	the ability to form pictures or new ideas in the mind	他闭着眼说出每件家具摆在哪，那屋子还没盖起来	想象力/想象	The book fired the boy's imagination.|Use your imagination and describe the room.	the power to make a likeness in the mind – 在心里造出样子的本事	想象力：造出样子的这份能力|想象：这份能力用起来的那个过程	
W	imaginative	adjective	/ɪˈmædʒɪnətɪv/	imago	imagin（在心里造样）+ -ative → 善于在心里造出样子的	中世纪拉丁语 imaginativus（善于在心里造样的）← imaginari	good at thinking of new ideas, or showing such thinking	同样几块积木，他搭出来的那个东西谁也没见过	富有想象力的/新颖的	She is an imaginative and careful designer.|It was an imaginative answer to the problem.	quick to make new likenesses in the mind – 心里造样造得快又新	富有想象力的：说人善于在心里造出样子|新颖的：同一份本事显在做出来的东西上	
W	imagine	verb	/ɪˈmædʒɪn/	imago	imagin（imago 在心里造样）+ -e → 在心里造出一个样子；造出来的未必真，故也作以为	古法语 imaginer ← 拉丁语 imaginari（在心里造出样子）← imago（摹样）	to form a picture of something in your mind, or to suppose something	闭上眼，先看见门，再看见门后的院子，一样一样浮出来	想象/设想/以为	Imagine a room with no windows at all.|I imagine she has left already.	to make a likeness appear in the mind – 让一个样子在心里浮出来	想象/设想：在心里把样子造出来|以为：心里造出的那个样子被当成了实情	
W	rate	noun / verb	/reɪt/	reri-ratio	rat（ratus 算定的）+ -e → 按一定算法定下的那个数；动词即给它定出这个数	中世纪拉丁语 rata（pars rata「算定的那一份」）← ratus，reri（盘算）的过去分词	a measured amount or speed, or to judge what level something is at	水表两次读数相减，除以天数，得出每天走掉多少	比率/速度/价格/评级	The birth rate fell again last year.|Critics rate the film very highly.	the figure worked out by reckoning – 算出来定下的那个数	比率：两个数算出来的那个数|速度：每单位时间算出来的量|价格：按算法定下的收费|评级：给一样东西算出个位次	
W	ratio	noun	/ˈreɪʃiəʊ/	reri-ratio	ratio（reri 盘算 → 算出来的账、比数）→ 两个量算出来的那层关系	拉丁语 ratio（算账、比数、道理）← reri（盘算）的过去分词 ratus	the relation between two amounts, expressed as one number over another	两碗米配一碗水，换个大锅照这个数往上添，稠稀还是一样	比率/比例	The ratio of boys to girls is three to two.|Mix the paint in a one to four ratio.	two amounts set against each other – 两个量相比得出的那个数	比率/比例：把两个量放到一起算，得出的那层固定关系	
W	rational	adjective	/ˈræʃnəl/	reri-ratio	ration（ratio 算清的道理）+ -al → 按算得清的道理来的	拉丁语 rationalis（有理的、能推算的）← ratio（算账、道理）	based on clear thinking and reasons rather than on feelings	他把两条路的花费和时间列在纸上，指着数字说走这条	理性的/合理的	She gave a calm and rational reply.|There is no rational basis for that fear.	going by what the reckoning shows – 照算得清的那一条来	理性的：说人凭推算而非凭情绪|合理的：说事经得起推算	
W	reason	noun / verb	/ˈriːzn/	reri-ratio	reason（← rationem：算清后得出的道理）→ 说得通的那一条；动词即照这条往下推	古法语 raison ← 拉丁语 rationem（ratio 的宾格：算账、道理）	the cause of something, the power to think clearly, or to think step by step	他一层层往回问，问到最后那句话，屋里的人都不说了	原因/理由/理智/推理	Give me one good reason to wait.|He reasoned from the marks on the floor.	the account that holds up when reckoned – 一算就站得住的那一条	原因/理由：追问下去站得住的那一条|理智：能这样一层层算下去的能力|推理：把这份能力用起来的过程	
W	reasonable	adjective	/ˈriːznəbl/	reri-ratio	reason（算得清的道理）+ -able → 经得起算、说得通的；价钱经得起算即不虚高	古法语 raisonable ← 拉丁语 rationabilis（合于道理的）← ratio	fair and sensible, or not too expensive	他报了个数，买家拿计算器按了一遍，点头掏钱	合理的/通情达理的/价钱公道的	That seems a reasonable request to me.|They sell good tools at reasonable prices.	able to stand up to reckoning – 经得起一算	合理的：一算就说得通|通情达理的：说人讲得通道理|价钱公道的：同一份「经得起算」用在数目上	
W	foreign	adjective	/ˈfɒrən/	foris	forein（← foranus 在门外的）→ 门外那一边来的 → 外国的	古法语 forain（在外的）← 晚期拉丁语 foranus（在门外的）← 拉丁语 foris（门外）	belonging to a country other than your own, or not belonging where it is	他把证件一递，队伍旁边另开一个窗口，问的问题也换了一套	外国的/外来的/陌生的	She speaks three foreign languages well.|The idea felt foreign to everyone there.	coming from outside the door – 从门外那一边来的	外国的：从本国之外来的|外来的：从这个范围之外进来的|陌生的：同一份「不属这里」落在感觉上	
W	foreigner	noun	/ˈfɒrənə/	foris	foreign（门外来的）+ -er → 从门外那一边来的人	由 foreign（外国的）加 -er 而成，本源拉丁语 foris（门外）	a person who comes from another country	他指着菜单上的图点菜，老板笑着比手势报数	外国人	Foreigners must register at the local office.|A foreigner asked me for directions today.	the one who came from outside the door – 从门外那边来的那个人		
W	forest	noun	/ˈfɒrɪst/	foris	forest（← forestis 圈地之外的林子）→ 门外没人管的那一大片树	古法语 forest ← 中世纪拉丁语 forestis silva（圈地之外的林子）← 拉丁语 foris（门外）；另有一说来自日耳曼语 furhitha（松林），未有定论	a large area thickly covered with trees	往里走了半小时，回头看来路那道口子已经找不着了	森林/林区	They walked all day through the forest.|Fire destroyed part of the forest last summer.	the wood lying outside the enclosure – 圈地之外那一片树	森林：门外那片没人清理的树，连成一大片|林区：同一片树被划成一块地界来说	
W	forum	noun	/ˈfɔːrəm/	foris	forum（本指门外那片敞地）→ 谁都能进来说话的那块地方	拉丁语 forum（门外的敞地，后指集会与市集之所），与 foris（门外）同支	a place or meeting where people can exchange views openly	空地上摆开几排凳子，想说话的就站到中间那块石台上	论坛/讨论会/古罗马广场	The website runs a forum for new parents.|Tourists gather at the ancient forum daily.	the open ground where any may come and speak – 谁都能进来说话的那片敞地	论坛：众人都能进来发言的场所，今多指网上的|讨论会：同一块敞地变成一场聚会|古罗马广场：这个词最初指的那片实地	
W	accomplish	verb	/əˈkʌmplɪʃ/	plere	ac-（ad- 朝向）+ compl（com 全 + ple 填满）+ -ish → 把该填的一处处填满	古法语 acomplir ← 通俗拉丁语 accomplere：ad-（朝向）＋complere（填满）← plere（填满）	to succeed in doing or finishing something you set out to do	清单最后一格也划上钩，笔一放，纸上再没空着的地方	完成/实现	She accomplished the task in two days.|He accomplished what no one else could.	filling in every part that was left open – 把留空的每一处都填上	完成：该做的一格格填满，没有剩下的|实现：原先只是打算的那件事被填成了实的	
W	complete	adjective / verb	/kəmˈpliːt/	plere	com-（全）+ ple（填满）+ -te → 处处填满、一处不缺；动词即把它填到满	拉丁语 completus，complere（填满）的过去分词：com-（全）＋plere（填满）	having all its parts, or to finish making something whole	拼图最后一块按下去，桌面上再没有露出底板的地方	完整的/完成/彻底的	We have a complete set of records now.|They completed the bridge ahead of time.	filled up until nothing is missing – 填到一处不缺	完整的：每一处都在，没有缺口|完成：把缺的填上，到齐平为止|彻底的：填得一处不漏，故指程度上到头	
W	plentiful	adjective	/ˈplentɪfl/	plere	plenti（plenus 满的）+ -ful → 满到有余的	由 plenty（充足）加 -ful 而成，本源拉丁语 plenus（满的）← plere（填满）	existing in large amounts, more than enough	筐子摆了一地，果子堆到边沿往下滚，捡都捡不完	丰富的/充足的	Fish were plentiful in the river then.|Rain has been plentiful this spring.	filled to the brim and past it – 填到边上还有余	丰富的：数量填得满，还往外冒|充足的：填到够用，不必省着	
W	plenty	noun	/ˈplenti/	plere	plen（plenus 满的）+ -ty → 填满之后那个量	古法语 plenté ← 拉丁语 plenitatem（满、充足）← plenus（满的）← plere（填满）	a large enough amount, as much as is needed or more	锅里还剩大半，添完一圈又给每人多舀了一勺	充足/大量	There is plenty of time before the train.|We had plenty to eat that night.	the amount that fills and still leaves extra – 填满之后还余下的那个量	充足：填到够用的那个量|大量：同一个「填得满」偏说数目多	
W	crime	noun	/kraɪm/			古法语 crime ← 拉丁语 crimen（指控、罪名）	an act that breaks the law and can be punished	橱窗玻璃碎了一地，柜台后面的抽屉全被拉开	犯罪/罪行	The crime was reported the same night.|Crime has fallen in this district.	an act the law will call to account – 会被依法追究的那一桩举动	犯罪：触犯律法这件事本身|罪行：具体那一桩被追究的举动	
W	criminal	adjective / noun	/ˈkrɪmɪnl/			晚期拉丁语 criminalis（与罪名有关的）← 拉丁语 crimen（指控、罪名）	connected with crime, or a person who has committed one	他被单独带进来，手上还锁着，两侧各站一名法警	犯罪的/刑事的/罪犯	He has a criminal record from years ago.|Police caught the criminal near the docks.	having to do with acts the law punishes – 与被律法追究之事相关的	犯罪的：与触法之举有关的|刑事的：同一层关系用在法律门类上，与民事相对|罪犯：做下这种举动的那个人	
W	discriminate	verb	/dɪˈskrɪmɪneɪt/	cernere	dis-（分开）+ crimin（discrimen 分界，出自 cern 筛分）+ -ate → 筛开两样，看出界线；只认一条界线待人即歧视	拉丁语 discriminare（分辨、区别）← discrimen（分界）：dis-（分开）＋cern-（筛分，动词 cerno 一支），与 discern 同出一根	to tell one thing apart from another, or to treat one group unfairly	两袋米倒在案上，他捏起几粒对着光看，这才把两堆分开做记号	区别/辨别/歧视	Babies can discriminate between similar sounds.|The law forbids employers to discriminate.	sifting two things apart until the line shows – 筛开两样，直到界线显出来	区别/辨别：筛开混杂，把两样的分界看出来|歧视：只认某一条分界就把人分开对待，分界成了待遇之别	
W	gene	noun	/dʒiːn/	gen	gen（生出、种性）→ 把种性一代代传下去的那个单位	德语 Gen（1909 年由 Pangen 截取而成），本源希腊语 genos（种、出身），与拉丁语 genus 同支	a unit inside cells that passes a trait from parent to child	孩子头顶那撮翘起的头发，跟他父亲同一个位置一模一样	基因	This gene controls eye colour in mice.|Scientists located the faulty gene.	the unit that hands a trait down – 把某个性状传下去的那个单位		
W	hydrogen	noun	/ˈhaɪdrədʒən/	gen	hydro-（水）+ gen（生出）→ 烧起来生成水的那种气	法语 hydrogène（1787 年命名）：希腊语 hydor（水）＋ -genes（生出…的），后者与拉丁语 genus 同支	the lightest gas of all, which burns to form water	一管无色的气点着，火苗发白，管壁上很快挂了一层水珠	氢	Hydrogen burns with a very pale flame.|The balloon was filled with hydrogen.	the gas that makes water when it burns – 一烧就生出水的那种气		
W	carbohydrate	noun	/ˌkɑːbəʊˈhaɪdreɪt/			近代科学新造词：carbo（拉丁语 carbo 炭）＋hydrate（水化物，来自希腊语 hydor 水），因这类物质由炭与水的成分按比例合成而得名	a substance in food such as sugar or starch that gives the body energy	半碗米饭下去，跑步时腿上就有劲，不像空着肚子那样发虚	碳水化合物/糖类	Rice and bread are high in carbohydrate.|Athletes eat carbohydrate before a race.	a compound of carbon and water the body burns for energy – 炭与水合成、供身体烧用的那类物质	碳水化合物：按成分命名的那类物质|糖类：同一类东西按日常说法叫的名字	
W	pay	verb / noun	/peɪ/	pax	pay（← pacare 安抚、摆平）→ 把债主安抚下来，他就不再追 → 付款；名词即所付的那份	古法语 paier（付款，本义安抚债主）← 拉丁语 pacare（安抚、摆平）← pax（相争摆平后的状态）	to give money for something, or the money given for work	他数出正好的数目推过柜台，对方攥着单子的手松开了	付款/支付/报酬	I paid for the tickets in cash.|The pay is low but the work is steady.	settling up so the other side presses no further – 结清了，对方不再往下追	付款/支付：把该给的交出去，账就平了|报酬：为出的力所结清的那一份	
W	payment	noun	/ˈpeɪmənt/	pax	pay（pacare 摆平、结清）+ -ment → 结清这件事，或结清时交出的那笔	古法语 paiement ← paier（付款）← 拉丁语 pacare（安抚、摆平）← pax	the act of paying, or an amount of money paid	收据上盖了章，账本那一行被横着划掉	付款/款项/支付	We received payment three days later.|The first payment is due in May.	the settling of an account, or the sum that settles it – 把账结清这件事，或结清的那笔数	付款/支付：结清这个动作本身|款项：结清时交出去的那笔具体数目	
W	repay	verb	/rɪˈpeɪ/	pax	re-（回）+ pay（pacare 结清）→ 往回结清一次 → 偿还；受了好处照样往回结即报答	由 re-（回）加 pay 而成，pay 出自拉丁语 pacare（安抚、摆平）← pax	to pay back money you owe, or to do something good in return	他把钱一张张数好推回桌那边，顺手取走那张按了手印的纸	偿还/报答/回报	She repaid the loan within a year.|How can I ever repay your kindness?	settling back in the other direction – 反过来往回结清一次	偿还：借来的钱按原路结回去|报答/回报：受了人的好处，照样往回结一次	
W	peace	noun	/piːs/	pax	peace（← pacem：相争摆平后的状态）→ 两边都不再往下追的那个局面	古法语 pais ← 拉丁语 pacem（pax 的宾格：相争摆平后的状态）	a state without war or fighting, or a calm and quiet state	刚才还在院里对喊的两个人，现在并排坐在门槛上递烟	和平/平静/和睦	The two countries signed a peace treaty.|She read in peace all afternoon.	the state after a dispute is put to rest – 相争摆平之后的那个局面	和平：不再交战的那个局面|平静：摆平之后剩下的那份安静|和睦：人与人之间摆平了，相处不再起争	
W	peaceful	adjective	/ˈpiːsfl/	pax	peace（pax 摆平之后）+ -ful → 处在谁也不再往下追的那个状态里	由 peace（← 拉丁语 pacem）加 -ful 而成，本源 pax（相争摆平后的状态）	not involving fighting, or quiet and free from trouble	湖面一丝波纹也没有，桨横搁在船帮上滴水	和平的/平静的/安宁的	It was a peaceful protest with no arrests.|We spent a peaceful week by the sea.	in the state where nothing presses further – 处在无人再追的那个状态里	和平的：不动武的|平静的：没有起伏动静的|安宁的：同一份「无人再追」落在人的感受上	
W	plural	adjective / noun	/ˈplʊərəl/	plus-more	plur（plures 更多、多于一）+ -al → 数目多于一的 → 复数的	古法语 plurel ← 拉丁语 pluralis（多于一的）← plus（更多）的复数 plures	of more than one in number, or the form used for more than one	同一个词后面添上一个字母，说的就不是桌上那一只了	复数的/复数	The plural of child is children.|Most nouns take a plural ending in s.	of more than one in number – 数目在一以上的	复数的：说数目多于一这个性质|复数：语法里表示多于一的那个形式	
W	plus	preposition / noun	/plʌs/	plus-more	plus（拉丁语「更多」）→ 在原数之上再添 → 加上；添出来的那一项即优势	拉丁语 plus（更多，multus 的比较级）	with the addition of, or an advantage that counts in favour	纸上两个数中间划了一个十字形的记号，底下写出合起来的那个数	加上/优势	Two plus three makes five.|Speaking Japanese is a real plus here.	with more added on top – 在原有之上再添一份	加上：把一个数添到另一个数上|优势：额外多出来的那一项，算起来对你有利	
W	surplus	noun / adjective	/ˈsɜːpləs/	plus-more	sur-（越过）+ plus（更多）→ 越过所需之后还多出来的那部分 → 剩余	古法语 surplus：sur-（越过，← 拉丁语 super）＋plus（更多）	an amount left over after all needs are met, or being left over in this way	东西分完，墙角还码着几箱没动，管库的在册子上另记一行	剩余/过剩/多余的	The farm sold its surplus to neighbours.|We store surplus grain in the shed.	the part standing past what was needed – 越过所需之后还立在那儿的部分	剩余：分完之后还余下的那部分|过剩：余得太多，成了要处理的麻烦|多余的：形容某物属于这余下的部分	
W	cause	noun / verb	/kɔːz/			古法语 cause ← 拉丁语 causa（缘由、案由，也指诉讼中所争之事）	the thing that makes something happen, or to make it happen	一排骨牌立着，指头碰倒最前那张，后面挨着一张张躺下去	原因/导致/事业	Police are looking into the cause of the fire.|Heavy rain caused the delay.	the thing another thing comes out of – 另一件事由它而出	原因：一件事由它而起|导致：由它引出后面那件事，说的是这个动作|事业：值得众人一同去争的那件事，同 causa「所争之事」一路	
W	excuse	verb / noun	/ɪkˈskjuːz/			古法语 escuser ← 拉丁语 excusare（免去罪责）：ex-（去掉）＋causa（案由、指控）	to forgive a small fault, or a reason given to avoid blame	他递上一张纸条，值班的看了两眼，把他的名字从册子上勾掉	原谅/借口/理由	Please excuse my late reply.|That is no excuse for shouting.	taking the charge off the name of the accused – 把追究从某人身上去掉	原谅：把要追究的那笔从对方名下去掉|借口：为脱掉追究而编的那套说法|理由：同样是拿来免责的说法，只是这一条站得住	
W	eject	verb	/ɪˈdʒekt/	jac	e-（ex- 出）+ ject（jac 投、扔）→ 往外一扔 → 逐出、弹出	拉丁语 eicere（扔出去）的过去分词 ejectus：ex-（出）＋jacere（投、扔）	to force someone or something out of a place	按下那个键，卡嗒一声，盘子自己滑出半截停在那儿	逐出/弹出/喷出	The referee ejected two players.|Press this button to eject the disc.	throwing a thing out from inside – 从里头把东西扔出来	逐出：把人从场所里扔出去|弹出：机件把里头那物顶出来|喷出：把气或液往外扔出去	
W	jet	noun / verb	/dʒet/	jac	jet（← jactare 反复投扔）→ 被使劲扔出去的那一道 → 喷流；靠往后扔出气流推进的飞机由此得名	古法语 jeter（投、扔）← 通俗拉丁语 jectare ← 拉丁语 jactare（反复投扔）← jacere（投）	a fast narrow stream of liquid or gas, or a plane driven by such a stream	水管破了一道口子，水直挺挺射出去一条，落地才散	喷流/喷气式飞机/喷射	A jet of steam shot from the pipe.|We took an overnight jet to Cairo.	a stream thrown out with force – 被使劲扔出去的那一道	喷流/喷射：被压着扔出来的那一道细流|喷气式飞机：靠往后扔出气流把自己推着走的飞机	
W	enemy	noun	/ˈenəmi/			古法语 enemi ← 拉丁语 inimicus（不友好的）：in-（不）＋amicus（朋友）	a person or country that is against you and wants to harm you	长桌两头各坐一个，一个把茶杯推倒也不抬头看对面	敌人/仇敌	He made enemies wherever he worked.|The enemy withdrew across the river.	the one who is not on your side – 站在你这边之外的那个人	敌人：与你相对、有意加害的一方|仇敌：同一层对立，带着积下的怨	
W	hotel	noun	/həʊˈtel/	hostis	hostel/hotel（← hospitale 客舍）→ 接下过路人、给他一处睡的地方 → 旅馆	法语 hôtel ← 古法语 hostel ← 中世纪拉丁语 hospitale（客舍）← hospes（主/客）；与 hospital 同出一词	a building where travellers pay to sleep and eat	登记完，柜台把一把钥匙推过来，行李被人接手拎上楼	旅馆/酒店	We stayed at a small hotel by the station.|The hotel was full that weekend.	the house that takes in whoever is passing – 接下过路人的那处屋舍	旅馆：付钱住一晚的地方|酒店：同一处地方规模大些、兼供饮食的说法	
W	proof	noun	/pruːf/	prob	proof（← proba：验过之后留下的东西）→ 拿去验，验得住的那个凭据	古法语 proeve ← 晚期拉丁语 proba（检验）← 拉丁语 probare（检验、证实）	something that shows a statement is true	他把一叠票据和一张按了手印的纸摊在桌上，刚才争的人不说话了	证据/证明	Do you have any proof of payment?|This is proof that the method works.	the thing that holds up when tested – 拿去一验，站得住的那样东西	证据：验得住、能拿出来的那样东西|证明：同一样东西起的作用，让人认了那句话	
W	evoke	verb	/ɪˈvəʊk/	vocare	e-（ex- 出）+ vok（voc 呼叫）→ 朝里头喊一声，把藏着的叫出来	拉丁语 evocare（召出、唤出）：ex-（出）＋vocare（呼叫）	to bring a feeling or a memory into the mind of someone	一段熟悉的调子刚起头，本来不说话的人开口讲起几十年前的事	唤起/引起/使人想起	The smell evoked the kitchen of her childhood.|His speech evoked strong feelings.	calling a hidden thing out into the open – 朝里头喊一声，把藏着的叫出来	唤起：把心里存着的叫到眼前|引起：同一声呼唤引出一片反应|使人想起：被叫出来的那样东西是旧事	
