W	gymnasium	noun	/dʒɪmˈneɪziəm/			希腊语 gumnasion（练身的场所）← gumnos（赤身，希腊运动员裸身训练），经拉丁语 gymnasium 入英语	a large room or building with equipment for physical exercise	一间高顶大屋，地板划着线，墙边码着垫子和杠铃，说话有回音	体育馆/健身房	The school has a new gymnasium.|We train in the gymnasium every morning.	a place set aside for training the body – 专供练身子的一处场所	体育馆：整栋供比赛和上课的大屋|健身房：同一类场所里偏小的一间，供个人练		
W	find	verb	/faɪnd/			古英语 findan（找到、遇上）← 原始日耳曼语 *finþaną	to discover something by searching or by chance, or to reach a judgement	口袋里摸了三遍都没有，最后在沙发缝里碰到那个硬角	找到/发现/认为/判定	I found my keys under the sofa.|The court found him guilty of theft.	coming upon the thing you were after – 摸着了原本要的那样东西	找到：原本要的那样东西到手了|发现：不一定在找，碰上了新情况|认为：想法上也这样撞见一个结论|判定：法庭把这个结论正式定下来		
W	finger	noun / verb	/ˈfɪŋɡə/			古英语 finger ← 原始日耳曼语 *fingraz ← 印欧语 *penkʷrós，出自 *pénkʷe（五），与 five 同源	one of the five parts at the end of the hand, or to touch something with them	手掌前端伸出五根短枝，各自能弯下去，尖上有一圈细纹	手指/指状物/用手指碰	She cut her finger on the tin lid.|He fingered the cloth to feel its weight.	one of the five that reach out from the hand – 从手上伸出去的那五根之一	手指：手末端伸出的那五根|指状物：细长而伸出来的东西也这么叫，如 a finger of land|用手指碰：作动词，用这五根去摸、去拨		
W	fireplace	noun	/ˈfaɪəpleɪs/	platea	fire（火）+ place（platea 东西落定的位置）→ 屋里专门留给火的那块位置	由 fire（古英语 fȳr，火）与 place 复合而成；place 出自古法语 place ← 拉丁语 platea（宽街、场地）	an opening in the wall of a room where a fire can be lit	墙上凿出一个方口，里头架着木柴，上方一道烟道直通屋顶	壁炉	A log fire burned in the fireplace.|They hung stockings above the fireplace.	the spot in a room kept for fire – 屋里留给火的那块位置			
W	fitting	adjective / noun	/ˈfɪtɪŋ/			英语 fit 加 -ing 构成；fit 出自中古英语 fit（对等的对手），更早词源不明	suitable for the occasion, a session to try on clothes, or a small attached part	盖子扣上去，边和边对齐，没有一处翘起，转一圈也不松	合适的/试穿/配件	A quiet dinner was a fitting end.|She went for a fitting at the tailor.	matching the place it goes into – 和该进的那个位置刚好对上	合适的：场合与做法对得上，不别扭|试穿：把衣服往身上对一次，看合不合|配件：装到主件上刚好对得上的那个小零件		
W	following	adjective / preposition / noun	/ˈfɒləʊɪŋ/			英语 follow 加 -ing 构成；follow 出自古英语 folgian（跟在后面走）← 原始日耳曼语 *fulgōjan	coming next after this one, after, or the group of supporters someone has	名单上这一行读完，下一行紧贴着排在后头；队尾也拖着一串人	下列的/接着的/之后/追随者	The following day the weather turned cold.|He has a large following on social media.	whatever comes directly behind – 紧跟在后头出现的那个	下列的：文字里排在后面的那些内容|接着的：时间上紧排在后面的那一个|之后：作介词，某事完了紧接着|追随者：贴在后面跟着走的那群人		following sth —— 在某事之后，多指紧接着发生，比 after 正式|the following + n —— 下列的、以下的，用来引出接着要列的内容|a large/wide following —— 一大批追随者，指支持者的规模
W	foresee	verb	/fɔːˈsiː/			古英语 foresēon，由 fore-（在前）与 sēon（看）合成	to know or expect that something will happen before it does	天边云压下来，他先把晒的衣服收进屋，半小时后果然下雨	预见/预料	No one could foresee the sudden crash.|We foresee delays in the next stage.	seeing a thing before it arrives – 事情到之前先看见它	预见：提前看出会发生什么|预料：同一件事，语气偏平常，常用于否定句		
W	forthcoming	adjective	/ˌfɔːθˈkʌmɪŋ/			英语 forth（往前、出来）与 coming 复合；forth 出自古英语 forþ ← 原始日耳曼语 *furþa-	about to happen soon, available when needed, or willing to give information	海报上印着下月的日期，票已经开卖；问他细节，他也一句句说出来	即将到来的/现成的/愿意讲的	Details of the forthcoming trip are online.|He was not forthcoming about his plans.	on its way out into view – 正往前露出头来	即将到来的：事情正往前走，快露头了|现成的：要的东西已经递到手边，不用等|愿意讲的：话也这样往外送，多用于否定		
W	foster	verb / adjective	/ˈfɒstə/			古英语 fōstor（食物、养育）← 原始日耳曼语 *fōstrą（养料），与 food 同支	to bring up a child that is not your own, or to help something develop	孩子不是自己生的，饭一顿顿喂，衣服一件件添，慢慢带大	养育/培养/助长	They fostered two boys for six years.|The school fosters a love of reading.	feeding something along until it grows – 一口口喂着，让它长起来	养育：把别人的孩子接过来喂大|培养：兴趣、能力也这样一点点喂着长|助长：坏事也能被这么喂着变大，带贬义		
W	fulfill	verb	/fʊlˈfɪl/			中古英语 fulfillen ← 古英语 fullfyllan（填到满），由 full（满）与 fyllan（使满）合成	to do what was promised or required, or to make something come true	清单上答应过的事一条条打勾，最后一条也划掉，纸上再无空项	履行/实现/满足	He fulfilled his promise to her.|The job does not fulfil her at all.	filling a commitment right up to the top – 把答应下的事填到满	履行：答应的、该做的，一项项填满|实现：愿望、计划也这样填成真的|满足：人心里那块空处被填上，才觉得够		
W	gentleman	noun	/ˈdʒentlmən/	gen	gentle（gentilis 出身好的）+ man（人）→ 出身好的男人 → 举止得体的男人	中古英语 gentilman，由 gentil（出身高贵）与 man 复合；gentil ← 古法语 gentil ← 拉丁语 gentilis（同族的）← gens（氏族）	a man who behaves politely and honourably towards others	他替后面的人扶住门，等人都进去才自己走，全程没抬高过声音	绅士/男士	He behaved like a true gentleman all evening.|Good evening, ladies and gentlemen.	a man whose bearing shows good breeding – 举止里看得出出身的男人	绅士：举止有分寸、待人有礼的那种男人|男士：称场合里的男客，多用作复数呼语		
W	glitter	verb / noun	/ˈɡlɪtə/			中古英语 gliteren ← 古诺斯语 glitra（闪亮）← 原始日耳曼语 *glitrōną	to shine with many small flashes of light	水面上碎成千百个小亮点，随波一明一暗，晃得人眯眼	闪耀/闪光/亮片	Snow glittered in the morning sun.|Her dress was covered in gold glitter.	light broken into many small flashes – 光碎成许多小点在闪	闪耀：作动词，光碎成小点一下下亮|闪光：作名词，指这种一明一暗的亮本身|亮片：能做出这种效果的那些细碎小片		
W	grandmother	noun	/ˈɡrænmʌðə/			由 grand 与 mother 复合；mother 出自古英语 mōdor ← 原始日耳曼语 *mōdēr，grand 出自古法语 grant（大的，源出拉丁语 grandis）	the mother of one of your parents	比父母再上一辈的那位妇人，头发全白，孙辈围着她要糖	祖母/外祖母/奶奶	My grandmother lives in the countryside.|She learned to knit from her grandmother.	the mother one generation further back – 往上再数一辈的那位妇人	祖母：父亲那边往上一辈的女性长辈|外祖母：母亲那边同一辈的，中文分开说|奶奶：口语里的叫法，多指父亲那边		
W	greeting	noun	/ˈɡriːtɪŋ/			英语 greet 加 -ing 构成；greet 出自古英语 grētan（接触、招呼）← 西日耳曼语 *grōtjan，更早词源不明	words or actions used when you meet someone or send good wishes	门一开，先递过来一句话和一个点头，然后才谈别的	问候/招呼/贺词	He raised his hand in greeting.|We sent greetings for the new year.	the first words passed when two meet – 两人碰面时递出的第一句	问候：见面或写信时先说的那一句|招呼：不用说话也算，抬手点头都是|贺词：节日里送出去的那种话，多用复数		
W	hamburger	noun	/ˈhæmbɜːɡə/			德语 Hamburger（汉堡的、汉堡人）← 地名 Hamburg，古高地德语 Hammaburg 由 hamma（河湾地）与 burg（城堡）合成；与 ham（火腿）无关	a round bread roll with a flat cake of cooked minced beef inside	两片圆面包夹住一块压扁的煎肉，中间还塞了生菜和一片番茄	汉堡包/牛肉饼	He ordered a hamburger and chips.|The hamburger was too salty to finish.	a flat cake of beef served in a roll – 夹在圆面包里的一块扁肉饼	汉堡包：连面包带肉饼的整个吃法|牛肉饼：单指中间那块压扁的肉，不带面包		
