W	steel	noun	/ˈsteel/			英语词条 steel，现代词义按整体记	a thing or action related to steel	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	steel	The steel changed the situation.|Researchers discussed the steel carefully.	a clear scene connected with steel – 与该词相连的清晰场景	steel：从核心场景引出的常用义		
W	steep	noun	/ˈsteep/			英语词条 steep，现代词义按整体记	a thing or action related to steep	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	steep	The steep changed the situation.|Researchers discussed the steep carefully.	a clear scene connected with steep – 与该词相连的清晰场景	steep：从核心场景引出的常用义		
W	steer	noun	/ˈsteer/			英语词条 steer，现代词义按整体记	a thing or action related to steer	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	steer	The steer changed the situation.|Researchers discussed the steer carefully.	a clear scene connected with steer – 与该词相连的清晰场景	steer：从核心场景引出的常用义		
W	stem	noun	/ˈstem/			英语词条 stem，现代词义按整体记	a thing or action related to stem	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	stem	The stem changed the situation.|Researchers discussed the stem carefully.	a clear scene connected with stem – 与该词相连的清晰场景	stem：从核心场景引出的常用义		
W	step	noun	/ˈstep/			英语词条 step，现代词义按整体记	a thing or action related to step	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	step	The step changed the situation.|Researchers discussed the step carefully.	a clear scene connected with step – 与该词相连的清晰场景	step：从核心场景引出的常用义		
W	stereo	noun	/ˈstereo/			英语词条 stereo，现代词义按整体记	a thing or action related to stereo	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	stereo	The stereo changed the situation.|Researchers discussed the stereo carefully.	a clear scene connected with stereo – 与该词相连的清晰场景	stereo：从核心场景引出的常用义		
W	stern	noun	/ˈstern/			英语词条 stern，现代词义按整体记	a thing or action related to stern	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	stern	The stern changed the situation.|Researchers discussed the stern carefully.	a clear scene connected with stern – 与该词相连的清晰场景	stern：从核心场景引出的常用义		
W	steward	noun	/ˈsteward/			英语词条 steward，现代词义按整体记	a thing or action related to steward	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	steward	The steward changed the situation.|Researchers discussed the steward carefully.	a clear scene connected with steward – 与该词相连的清晰场景	steward：从核心场景引出的常用义		
W	stick	noun	/ˈstick/			英语词条 stick，现代词义按整体记	a thing or action related to stick	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	stick	The stick changed the situation.|Researchers discussed the stick carefully.	a clear scene connected with stick – 与该词相连的清晰场景	stick：从核心场景引出的常用义		
W	sticky	noun	/ˈsticky/			英语词条 sticky，现代词义按整体记	a thing or action related to sticky	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sticky	The sticky changed the situation.|Researchers discussed the sticky carefully.	a clear scene connected with sticky – 与该词相连的清晰场景	sticky：从核心场景引出的常用义		
W	stiff	noun	/ˈstiff/			英语词条 stiff，现代词义按整体记	a thing or action related to stiff	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	stiff	The stiff changed the situation.|Researchers discussed the stiff carefully.	a clear scene connected with stiff – 与该词相连的清晰场景	stiff：从核心场景引出的常用义		
W	stimulate	noun	/ˈstimulate/			英语词条 stimulate，现代词义按整体记	a thing or action related to stimulate	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	stimulate	The stimulate changed the situation.|Researchers discussed the stimulate carefully.	a clear scene connected with stimulate – 与该词相连的清晰场景	stimulate：从核心场景引出的常用义		
W	sting	noun	/ˈsting/			英语词条 sting，现代词义按整体记	a thing or action related to sting	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sting	The sting changed the situation.|Researchers discussed the sting carefully.	a clear scene connected with sting – 与该词相连的清晰场景	sting：从核心场景引出的常用义		
W	stir	noun	/ˈstir/			英语词条 stir，现代词义按整体记	a thing or action related to stir	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	stir	The stir changed the situation.|Researchers discussed the stir carefully.	a clear scene connected with stir – 与该词相连的清晰场景	stir：从核心场景引出的常用义		
W	stitch	noun	/ˈstitch/			英语词条 stitch，现代词义按整体记	a thing or action related to stitch	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	stitch	The stitch changed the situation.|Researchers discussed the stitch carefully.	a clear scene connected with stitch – 与该词相连的清晰场景	stitch：从核心场景引出的常用义		
